FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.streamCompressor,Field,No Comment,private final StreamCompressor streamCompressor;,org.apache.commons.compress.archivers.zip.StreamCompressor streamCompressor,"private , final "
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.cdOffset,Field,* Start of central directory.,private long cdOffset;,long cdOffset,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.cdLength,Field,* Length of central directory.,private long cdLength;,long cdLength,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.cdDiskNumberStart,Field,* Disk number start of central directory.,private long cdDiskNumberStart;,long cdDiskNumberStart,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.eocdLength,Field,* Length of end of central directory,private long eocdLength;,long eocdLength,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.metaData,Field,* Holds some book-keeping data for each entry.,"private final Map<ZipArchiveEntry, EntryMetaData> metaData = new HashMap<>();",java.util.Map metaData,"private , final "
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.charset,Field,"* The encoding to use for file names and the file comment.\n     *\n     * <p>\n     * For a list of possible values see <a href=""https://docs.oracle.com/javase/8/docs/technotes/guides/intl/encoding.doc.html"">Supported Encodings</a>.\n     * Defaults to UTF-8.\n     * </p>",private Charset charset = DEFAULT_CHARSET;,java.nio.charset.Charset charset,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.zipEncoding,Field,* The ZIP encoding to use for file names and the file comment.\n     *\n     * This field is of internal use and will be set in {@link #setEncoding(String)}.,private ZipEncoding zipEncoding = ZipEncodingHelper.getZipEncoding(DEFAULT_CHARSET);,org.apache.commons.compress.archivers.zip.ZipEncoding zipEncoding,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.def,Field,* This Deflater object is used for output.,protected final Deflater def;,java.util.zip.Deflater def,"protected , final "
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.useUtf8Flag,Field,* whether to use the general purpose bit flag when writing UTF-8 file names or not.,private boolean useUtf8Flag = true;,boolean useUtf8Flag,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.fallbackToUtf8,Field,* Whether to encode non-encodable file names as UTF-8.,private boolean fallbackToUtf8;,boolean fallbackToUtf8,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.createUnicodeExtraFields,Field,* whether to create UnicodePathExtraField-s for each entry.,private UnicodeExtraFieldPolicy createUnicodeExtraFields = UnicodeExtraFieldPolicy.NEVER;,org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$UnicodeExtraFieldPolicy createUnicodeExtraFields,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.hasUsedZip64,Field,* Whether anything inside this archive has used a ZIP64 feature.\n     *\n     * @since 1.3,private boolean hasUsedZip64;,boolean hasUsedZip64,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.zip64Mode,Field,No Comment,private Zip64Mode zip64Mode = Zip64Mode.AsNeeded;,org.apache.commons.compress.archivers.zip.Zip64Mode zip64Mode,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.copyBuffer,Field,No Comment,private final byte[] copyBuffer = new byte[32768];,byte[] copyBuffer,"private , final "
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.isSplitZip,Field,* Whether we are creating a split zip,private final boolean isSplitZip;,boolean isSplitZip,"private , final "
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.numberOfCDInDiskData,Field,* Holds the number of Central Directories on each disk. This is used when writing Zip64 End Of Central Directory and End Of Central Directory.,"private final Map<Integer, Integer> numberOfCDInDiskData = new HashMap<>();",java.util.Map numberOfCDInDiskData,"private , final "
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$CurrentEntry.entry,Field,* Current ZIP entry.,private final ZipArchiveEntry entry;,org.apache.commons.compress.archivers.zip.ZipArchiveEntry entry,"private , final "
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$CurrentEntry.localDataStart,Field,* Offset for CRC entry in the local file header data for the current entry starts here.,private long localDataStart;,long localDataStart,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$CurrentEntry.dataStart,Field,* Data for local header data,private long dataStart;,long dataStart,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$CurrentEntry.bytesRead,Field,* Number of bytes read for the current entry (can't rely on Deflater#getBytesRead) when using DEFLATED.,private long bytesRead;,long bytesRead,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$CurrentEntry.causedUseOfZip64,Field,* Whether current entry was the first one using ZIP64 features.,private boolean causedUseOfZip64;,boolean causedUseOfZip64,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$CurrentEntry.hasWritten,Field,* Whether write() has been called at all.\n         *\n         * <p>\n         * In order to create a valid archive {@link #closeArchiveEntry closeArchiveEntry} will write an empty array to get the CRC right if nothing has been\n         * written to the stream at all.\n         * </p>,private boolean hasWritten;,boolean hasWritten,private 
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$EntryMetaData.offset,Field,No Comment,private final long offset;,long offset,"private , final "
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$EntryMetaData.usesDataDescriptor,Field,No Comment,private final boolean usesDataDescriptor;,boolean usesDataDescriptor,"private , final "
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$UnicodeExtraFieldPolicy.ALWAYS,Field,* Always create Unicode extra fields.,"public static final UnicodeExtraFieldPolicy ALWAYS = new UnicodeExtraFieldPolicy(""always"");",org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$UnicodeExtraFieldPolicy ALWAYS,"public , static , final "
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$UnicodeExtraFieldPolicy.NEVER,Field,* Never create Unicode extra fields.,"public static final UnicodeExtraFieldPolicy NEVER = new UnicodeExtraFieldPolicy(""never"");",org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$UnicodeExtraFieldPolicy NEVER,"public , static , final "
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$UnicodeExtraFieldPolicy.NOT_ENCODEABLE,Field,* Creates Unicode extra fields for file names that cannot be encoded using the specified encoding.,"public static final UnicodeExtraFieldPolicy NOT_ENCODEABLE = new UnicodeExtraFieldPolicy(""not encodeable"");",org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$UnicodeExtraFieldPolicy NOT_ENCODEABLE,"public , static , final "
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream$UnicodeExtraFieldPolicy.name,Field,No Comment,private final String name;,java.lang.String name,"private , final "
org.apache.commons.compress.archivers.zip.SeekableChannelRandomAccessOutputStream.channel,Field,No Comment,private final SeekableByteChannel channel;,java.nio.channels.SeekableByteChannel channel,"private , final "
org.apache.commons.compress.archivers.zip.X7875_NewUnix.HEADER_ID,Field,No Comment,static final ZipShort HEADER_ID = new ZipShort(0x7875);,org.apache.commons.compress.archivers.zip.ZipShort HEADER_ID,"static , final "
org.apache.commons.compress.archivers.zip.X7875_NewUnix.ZERO,Field,No Comment,private static final ZipShort ZERO = new ZipShort(0);,org.apache.commons.compress.archivers.zip.ZipShort ZERO,"private , static , final "
org.apache.commons.compress.archivers.zip.X7875_NewUnix.ONE_THOUSAND,Field,No Comment,private static final BigInteger ONE_THOUSAND = BigInteger.valueOf(1000);,java.math.BigInteger ONE_THOUSAND,"private , static , final "
org.apache.commons.compress.archivers.zip.X7875_NewUnix.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
org.apache.commons.compress.archivers.zip.X7875_NewUnix.version,Field,always '1' according to current info-zip spec.,private int version = 1;,int version,private 
org.apache.commons.compress.archivers.zip.X7875_NewUnix.uid,Field,NOTE: equals() and hashCode() currently assume these can never be null.,private BigInteger uid;,java.math.BigInteger uid,private 
org.apache.commons.compress.archivers.zip.X7875_NewUnix.gid,Field,No Comment,private BigInteger gid;,java.math.BigInteger gid,private 
org.apache.commons.compress.archivers.zip.X0019_EncryptionRecipientCertificateList.HEADER_ID,Field,No Comment,static final ZipShort HEADER_ID = new ZipShort(0x0019);,org.apache.commons.compress.archivers.zip.ZipShort HEADER_ID,"static , final "
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField.HEADER_ID,Field,No Comment,static final ZipShort HEADER_ID = new ZipShort(0x0001);,org.apache.commons.compress.archivers.zip.ZipShort HEADER_ID,"static , final "
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField.LFH_MUST_HAVE_BOTH_SIZES_MSG,Field,No Comment,"private static final String LFH_MUST_HAVE_BOTH_SIZES_MSG = ""Zip64 extended information must contain"" + "" both size values in the local file header."";",java.lang.String LFH_MUST_HAVE_BOTH_SIZES_MSG,"private , static , final "
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField.size,Field,No Comment,private ZipEightByteInteger size;,org.apache.commons.compress.archivers.zip.ZipEightByteInteger size,private 
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField.compressedSize,Field,No Comment,private ZipEightByteInteger compressedSize;,org.apache.commons.compress.archivers.zip.ZipEightByteInteger compressedSize,private 
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField.relativeHeaderOffset,Field,No Comment,private ZipEightByteInteger relativeHeaderOffset;,org.apache.commons.compress.archivers.zip.ZipEightByteInteger relativeHeaderOffset,private 
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField.diskStart,Field,No Comment,private ZipLong diskStart;,org.apache.commons.compress.archivers.zip.ZipLong diskStart,private 
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField.rawCentralDirectoryData,Field,* Stored in {@link #parseFromCentralDirectoryData parseFromCentralDirectoryData} so it can be reused when ZipFile calls {@link #reparseCentralDirectoryData\n     * reparseCentralDirectoryData}.\n     *\n     * <p>\n     * Not used for anything else\n     * </p>\n     *\n     * @since 1.3,private byte[] rawCentralDirectoryData;,byte[] rawCentralDirectoryData,private 
org.apache.commons.compress.archivers.zip.ZipLong.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
org.apache.commons.compress.archivers.zip.ZipLong.CFH_SIG,Field,Central File Header Signature,public static final ZipLong CFH_SIG = new ZipLong(0X02014B50L);,org.apache.commons.compress.archivers.zip.ZipLong CFH_SIG,"public , static , final "
org.apache.commons.compress.archivers.zip.ZipLong.LFH_SIG,Field,Local File Header Signature,public static final ZipLong LFH_SIG = new ZipLong(0X04034B50L);,org.apache.commons.compress.archivers.zip.ZipLong LFH_SIG,"public , static , final "
org.apache.commons.compress.archivers.zip.ZipLong.DD_SIG,Field,"* Data Descriptor signature.\n     *\n     * <p>\n     * Actually, PKWARE uses this as marker for split/spanned archives and other archivers have started to use it as Data Descriptor signature (as well).\n     * </p>\n     *\n     * @since 1.1",public static final ZipLong DD_SIG = new ZipLong(0X08074B50L);,org.apache.commons.compress.archivers.zip.ZipLong DD_SIG,"public , static , final "
org.apache.commons.compress.archivers.zip.ZipLong.ZIP64_MAGIC,Field,* Value stored in size and similar fields if ZIP64 extensions are used.\n     *\n     * @since 1.3,static final ZipLong ZIP64_MAGIC = new ZipLong(ZipConstants.ZIP64_MAGIC);,org.apache.commons.compress.archivers.zip.ZipLong ZIP64_MAGIC,"static , final "
org.apache.commons.compress.archivers.zip.ZipLong.SINGLE_SEGMENT_SPLIT_MARKER,Field,"* Marks ZIP archives that were supposed to be split or spanned but only needed a single segment in then end (so are actually neither split nor spanned).\n     *\n     * <p>\n     * This is the ""PK00"" prefix found in some archives.\n     * </p>\n     *\n     * @since 1.5",public static final ZipLong SINGLE_SEGMENT_SPLIT_MARKER = new ZipLong(0X30304B50L);,org.apache.commons.compress.archivers.zip.ZipLong SINGLE_SEGMENT_SPLIT_MARKER,"public , static , final "
org.apache.commons.compress.archivers.zip.ZipLong.AED_SIG,Field,* Archive extra data record signature.\n     *\n     * @since 1.5,public static final ZipLong AED_SIG = new ZipLong(0X08064B50L);,org.apache.commons.compress.archivers.zip.ZipLong AED_SIG,"public , static , final "
org.apache.commons.compress.archivers.zip.ZipLong.value,Field,No Comment,private final long value;,long value,"private , final "
org.apache.commons.compress.archivers.zip.ResourceAlignmentExtraField.ID,Field,* Extra field id used for storing alignment and padding.,public static final ZipShort ID = new ZipShort(0xa11e);,org.apache.commons.compress.archivers.zip.ZipShort ID,"public , static , final "
org.apache.commons.compress.archivers.zip.ResourceAlignmentExtraField.BASE_SIZE,Field,No Comment,public static final int BASE_SIZE = 2;,int BASE_SIZE,"public , static , final "
org.apache.commons.compress.archivers.zip.ResourceAlignmentExtraField.ALLOW_METHOD_MESSAGE_CHANGE_FLAG,Field,No Comment,private static final int ALLOW_METHOD_MESSAGE_CHANGE_FLAG = 0x8000;,int ALLOW_METHOD_MESSAGE_CHANGE_FLAG,"private , static , final "
org.apache.commons.compress.archivers.zip.ResourceAlignmentExtraField.alignment,Field,No Comment,private short alignment;,short alignment,private 
org.apache.commons.compress.archivers.zip.ResourceAlignmentExtraField.allowMethodChange,Field,No Comment,private boolean allowMethodChange;,boolean allowMethodChange,private 
org.apache.commons.compress.archivers.zip.ResourceAlignmentExtraField.padding,Field,No Comment,private int padding;,int padding,private 
org.apache.commons.compress.archivers.zip.BinaryTree.UNDEFINED,Field,Value in the array indicating an undefined node,private static final int UNDEFINED = -1;,int UNDEFINED,"private , static , final "
org.apache.commons.compress.archivers.zip.BinaryTree.NODE,Field,Value in the array indicating a non leaf node,private static final int NODE = -2;,int NODE,"private , static , final "
org.apache.commons.compress.archivers.zip.BinaryTree.tree,Field,"* The array representing the binary tree. The root is at index 0, the left children are at 2*i+1 and the right children at 2*i+2.",private final int[] tree;,int[] tree,"private , final "
org.apache.commons.compress.archivers.zip.JarMarker.ID,Field,No Comment,static final ZipShort ID = new ZipShort(0xCAFE);,org.apache.commons.compress.archivers.zip.ZipShort ID,"static , final "
org.apache.commons.compress.archivers.zip.JarMarker.NULL,Field,No Comment,private static final ZipShort NULL = new ZipShort(0);,org.apache.commons.compress.archivers.zip.ZipShort NULL,"private , static , final "
org.apache.commons.compress.archivers.zip.JarMarker.DEFAULT,Field,No Comment,private static final JarMarker DEFAULT = new JarMarker();,org.apache.commons.compress.archivers.zip.JarMarker DEFAULT,"private , static , final "
org.apache.commons.compress.archivers.zip.ScatterStatistics.compressionElapsed,Field,No Comment,private final long compressionElapsed;,long compressionElapsed,"private , final "
org.apache.commons.compress.archivers.zip.ScatterStatistics.mergingElapsed,Field,No Comment,private final long mergingElapsed;,long mergingElapsed,"private , final "
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.HEADER_ID,Field,No Comment,static final ZipShort HEADER_ID = new ZipShort(0x0017);,org.apache.commons.compress.archivers.zip.ZipShort HEADER_ID,"static , final "
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.format,Field,TODO written but not read,private int format;,int format,private 
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.algId,Field,No Comment,private EncryptionAlgorithm algId;,org.apache.commons.compress.archivers.zip.PKWareExtraHeader$EncryptionAlgorithm algId,private 
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.bitlen,Field,TODO written but not read,private int bitlen;,int bitlen,private 
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.flags,Field,TODO written but not read,private int flags;,int flags,private 
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.rcount,Field,No Comment,private long rcount;,long rcount,private 
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.hashAlg,Field,No Comment,private HashAlgorithm hashAlg;,org.apache.commons.compress.archivers.zip.PKWareExtraHeader$HashAlgorithm hashAlg,private 
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.hashSize,Field,No Comment,private int hashSize;,int hashSize,private 
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.ivData,Field,Encryption data/,private byte[] ivData;,byte[] ivData,private 
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.erdData,Field,No Comment,private byte[] erdData;,byte[] erdData,private 
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.recipientKeyHash,Field,Encryption key.,private byte[] recipientKeyHash;,byte[] recipientKeyHash,private 
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.keyBlob,Field,No Comment,private byte[] keyBlob;,byte[] keyBlob,private 
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.vData,Field,Password verification data.,private byte[] vData;,byte[] vData,private 
org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.vCRC32,Field,No Comment,private byte[] vCRC32;,byte[] vCRC32,private 
org.apache.commons.compress.archivers.zip.X000A_NTFS.HEADER_ID,Field,* The header ID for this extra field.\n     *\n     * @since 1.23,public static final ZipShort HEADER_ID = new ZipShort(0x000a);,org.apache.commons.compress.archivers.zip.ZipShort HEADER_ID,"public , static , final "
org.apache.commons.compress.archivers.zip.X000A_NTFS.TIME_ATTR_TAG,Field,No Comment,private static final ZipShort TIME_ATTR_TAG = new ZipShort(0x0001);,org.apache.commons.compress.archivers.zip.ZipShort TIME_ATTR_TAG,"private , static , final "
org.apache.commons.compress.archivers.zip.X000A_NTFS.TIME_ATTR_SIZE,Field,No Comment,private static final ZipShort TIME_ATTR_SIZE = new ZipShort(3 * 8);,org.apache.commons.compress.archivers.zip.ZipShort TIME_ATTR_SIZE,"private , static , final "
org.apache.commons.compress.archivers.zip.X000A_NTFS.modifyTime,Field,No Comment,private ZipEightByteInteger modifyTime = ZipEightByteInteger.ZERO;,org.apache.commons.compress.archivers.zip.ZipEightByteInteger modifyTime,private 
org.apache.commons.compress.archivers.zip.X000A_NTFS.accessTime,Field,No Comment,private ZipEightByteInteger accessTime = ZipEightByteInteger.ZERO;,org.apache.commons.compress.archivers.zip.ZipEightByteInteger accessTime,private 
org.apache.commons.compress.archivers.zip.X000A_NTFS.createTime,Field,No Comment,private ZipEightByteInteger createTime = ZipEightByteInteger.ZERO;,org.apache.commons.compress.archivers.zip.ZipEightByteInteger createTime,private 
org.apache.commons.compress.archivers.zip.X0015_CertificateIdForFile.HEADER_ID,Field,No Comment,static final ZipShort HEADER_ID = new ZipShort(0x0015);,org.apache.commons.compress.archivers.zip.ZipShort HEADER_ID,"static , final "
org.apache.commons.compress.archivers.zip.X0015_CertificateIdForFile.rcount,Field,No Comment,private int rcount;,int rcount,private 
org.apache.commons.compress.archivers.zip.X0015_CertificateIdForFile.hashAlg,Field,No Comment,private HashAlgorithm hashAlg;,org.apache.commons.compress.archivers.zip.PKWareExtraHeader$HashAlgorithm hashAlg,private 
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.ZIP_SEGMENT_MIN_SIZE,Field,"* 8.5.1 Capacities for split archives are as follows:\n     * <p>\n     * Maximum number of segments = 4,294,967,295 - 1 Maximum .ZIP segment size = 4,294,967,295 bytes (refer to section 8.5.6) Minimum segment size = 64K\n     * </p>\n     * <p>\n     * Maximum PKSFX segment size = 2,147,483,647 bytes\n     * </p>",private static final long ZIP_SEGMENT_MIN_SIZE = 64 * 1024L;,long ZIP_SEGMENT_MIN_SIZE,"private , static , final "
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.ZIP_SEGMENT_MAX_SIZE,Field,No Comment,private static final long ZIP_SEGMENT_MAX_SIZE = 4294967295L;,long ZIP_SEGMENT_MAX_SIZE,"private , static , final "
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.currentChannel,Field,No Comment,private FileChannel currentChannel;,java.nio.channels.FileChannel currentChannel,private 
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.outputStream,Field,No Comment,private FileRandomAccessOutputStream outputStream;,org.apache.commons.compress.archivers.zip.FileRandomAccessOutputStream outputStream,private 
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.zipFile,Field,No Comment,private Path zipFile;,java.nio.file.Path zipFile,private 
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.splitSize,Field,No Comment,private final long splitSize;,long splitSize,"private , final "
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.totalPosition,Field,No Comment,private long totalPosition;,long totalPosition,private 
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.currentSplitSegmentIndex,Field,No Comment,private int currentSplitSegmentIndex;,int currentSplitSegmentIndex,private 
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.currentSplitSegmentBytesWritten,Field,No Comment,private long currentSplitSegmentBytesWritten;,long currentSplitSegmentBytesWritten,private 
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.finished,Field,No Comment,private boolean finished;,boolean finished,private 
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.singleByte,Field,No Comment,private final byte[] singleByte = new byte[1];,byte[] singleByte,"private , final "
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.diskToPosition,Field,No Comment,private final List<Long> diskToPosition = new ArrayList<>();,java.util.List diskToPosition,"private , final "
org.apache.commons.compress.archivers.zip.ZipSplitOutputStream.positionToFiles,Field,No Comment,"private final TreeMap<Long, Path> positionToFiles = new TreeMap<>();",java.util.TreeMap positionToFiles,"private , final "
org.apache.commons.compress.archivers.zip.ExtraFieldUtils.WORD,Field,No Comment,private static final int WORD = 4;,int WORD,"private , static , final "
org.apache.commons.compress.archivers.zip.ExtraFieldUtils.IMPLEMENTATIONS,Field,* Static registry of known extra fields.,"private static final ConcurrentMap<ZipShort, Supplier<ZipExtraField>> IMPLEMENTATIONS;",java.util.concurrent.ConcurrentMap IMPLEMENTATIONS,"private , static , final "
org.apache.commons.compress.archivers.zip.ExtraFieldUtils.EMPTY_ZIP_EXTRA_FIELD_ARRAY,Field,No Comment,static final ZipExtraField[] EMPTY_ZIP_EXTRA_FIELD_ARRAY = {};,org.apache.commons.compress.archivers.zip.ZipExtraField[] EMPTY_ZIP_EXTRA_FIELD_ARRAY,"static , final "
org.apache.commons.compress.archivers.zip.ExtraFieldUtils$UnparseableExtraField.THROW_KEY,Field,"* Key for ""throw an exception"" action.",public static final int THROW_KEY = 0;,int THROW_KEY,"public , static , final "
org.apache.commons.compress.archivers.zip.ExtraFieldUtils$UnparseableExtraField.SKIP_KEY,Field,"* Key for ""skip"" action.",public static final int SKIP_KEY = 1;,int SKIP_KEY,"public , static , final "
org.apache.commons.compress.archivers.zip.ExtraFieldUtils$UnparseableExtraField.READ_KEY,Field,"* Key for ""read"" action.",public static final int READ_KEY = 2;,int READ_KEY,"public , static , final "
org.apache.commons.compress.archivers.zip.ExtraFieldUtils$UnparseableExtraField.THROW,Field,* Throw an exception if field cannot be parsed.,public static final UnparseableExtraField THROW = new UnparseableExtraField(THROW_KEY);,org.apache.commons.compress.archivers.zip.ExtraFieldUtils$UnparseableExtraField THROW,"public , static , final "
org.apache.commons.compress.archivers.zip.ExtraFieldUtils$UnparseableExtraField.SKIP,Field,* Skip the extra field entirely and don't make its data available - effectively removing the extra field data.,public static final UnparseableExtraField SKIP = new UnparseableExtraField(SKIP_KEY);,org.apache.commons.compress.archivers.zip.ExtraFieldUtils$UnparseableExtraField SKIP,"public , static , final "
org.apache.commons.compress.archivers.zip.ExtraFieldUtils$UnparseableExtraField.READ,Field,* Read the extra field data into an instance of {@link UnparseableExtraFieldData UnparseableExtraFieldData}.,public static final UnparseableExtraField READ = new UnparseableExtraField(READ_KEY);,org.apache.commons.compress.archivers.zip.ExtraFieldUtils$UnparseableExtraField READ,"public , static , final "
org.apache.commons.compress.archivers.zip.ExtraFieldUtils$UnparseableExtraField.key,Field,No Comment,private final int key;,int key,"private , final "
org.apache.commons.compress.archivers.zip.UnrecognizedExtraField.headerId,Field,* The Header-ID.,private ZipShort headerId;,org.apache.commons.compress.archivers.zip.ZipShort headerId,private 
org.apache.commons.compress.archivers.zip.UnrecognizedExtraField.localData,Field,* Extra field data in local file data - without Header-ID or length specifier.,private byte[] localData;,byte[] localData,private 
org.apache.commons.compress.archivers.zip.UnrecognizedExtraField.centralData,Field,* Extra field data in central directory - without Header-ID or length specifier.,private byte[] centralData;,byte[] centralData,private 
org.apache.commons.compress.archivers.zip.FileRandomAccessOutputStream.channel,Field,No Comment,private final FileChannel channel;,java.nio.channels.FileChannel channel,"private , final "
org.apache.commons.compress.archivers.zip.FileRandomAccessOutputStream.position,Field,No Comment,private long position;,long position,private 
org.apache.commons.compress.archivers.zip.ExplodingInputStream.in,Field,The underlying stream containing the compressed data,private final InputStream in;,java.io.InputStream in,"private , final "
org.apache.commons.compress.archivers.zip.ExplodingInputStream.bits,Field,The stream of bits read from the input stream,private BitStream bits;,org.apache.commons.compress.archivers.zip.BitStream bits,private 
org.apache.commons.compress.archivers.zip.ExplodingInputStream.dictionarySize,Field,The size of the sliding dictionary (4K or 8K),private final int dictionarySize;,int dictionarySize,"private , final "
org.apache.commons.compress.archivers.zip.ExplodingInputStream.numberOfTrees,Field,The number of Shannon-Fano trees (2 or 3),private final int numberOfTrees;,int numberOfTrees,"private , final "
org.apache.commons.compress.archivers.zip.ExplodingInputStream.minimumMatchLength,Field,No Comment,private final int minimumMatchLength;,int minimumMatchLength,"private , final "
org.apache.commons.compress.archivers.zip.ExplodingInputStream.literalTree,Field,The binary tree containing the 256 encoded literals (null when only two trees are used),private BinaryTree literalTree;,org.apache.commons.compress.archivers.zip.BinaryTree literalTree,private 
org.apache.commons.compress.archivers.zip.ExplodingInputStream.lengthTree,Field,The binary tree containing the 64 encoded lengths,private BinaryTree lengthTree;,org.apache.commons.compress.archivers.zip.BinaryTree lengthTree,private 
org.apache.commons.compress.archivers.zip.ExplodingInputStream.distanceTree,Field,The binary tree containing the 64 encoded distances,private BinaryTree distanceTree;,org.apache.commons.compress.archivers.zip.BinaryTree distanceTree,private 
org.apache.commons.compress.archivers.zip.ExplodingInputStream.buffer,Field,Output buffer holding the decompressed data,private final CircularBuffer buffer = new CircularBuffer(32 * 1024);,org.apache.commons.compress.archivers.zip.CircularBuffer buffer,"private , final "
org.apache.commons.compress.archivers.zip.ExplodingInputStream.uncompressedCount,Field,No Comment,private long uncompressedCount;,long uncompressedCount,private 
org.apache.commons.compress.archivers.zip.ExplodingInputStream.treeSizes,Field,No Comment,private long treeSizes;,long treeSizes,private 
org.apache.commons.compress.archivers.zip.CircularBuffer.size,Field,Size of the buffer,private final int size;,int size,"private , final "
org.apache.commons.compress.archivers.zip.CircularBuffer.buffer,Field,The buffer,private final byte[] buffer;,byte[] buffer,"private , final "
org.apache.commons.compress.archivers.zip.CircularBuffer.readIndex,Field,Index of the next data to be read from the buffer,private int readIndex;,int readIndex,private 
org.apache.commons.compress.archivers.zip.CircularBuffer.writeIndex,Field,Index of the next data written in the buffer,private int writeIndex;,int writeIndex,private 
org.apache.commons.compress.archivers.zip.UnshrinkingInputStream.MAX_CODE_SIZE,Field,No Comment,private static final int MAX_CODE_SIZE = 13;,int MAX_CODE_SIZE,"private , static , final "
org.apache.commons.compress.archivers.zip.UnshrinkingInputStream.MAX_TABLE_SIZE,Field,No Comment,private static final int MAX_TABLE_SIZE = 1 << MAX_CODE_SIZE;,int MAX_TABLE_SIZE,"private , static , final "
org.apache.commons.compress.archivers.zip.UnshrinkingInputStream.isUsed,Field,No Comment,private final boolean[] isUsed;,boolean[] isUsed,"private , final "
org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestamp.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
