FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
com.fasterxml.jackson.core.JsonParser$Feature.ALLOW_TRAILING_COMMA,Enum Constant,"* Feature that determines whether {@link JsonParser} will allow for a single trailing\n          * comma following the final value (in an Array) or member (in an Object). These commas\n          * will simply be ignored.\n          * <p>\n          * For example, when this feature is enabled, <code>[true,true,]</code> is equivalent to\n          * <code>[true, true]</code> and <code>{""a"": true,}</code> is equivalent to\n          * <code>{""a"": true}</code>.\n          * <p>\n          * When combined with <code>ALLOW_MISSING_VALUES</code>, this feature takes priority, and\n          * the final trailing comma in an array declaration does not imply a missing\n          * (<code>null</code>) value. For example, when both <code>ALLOW_MISSING_VALUES</code>\n          * and <code>ALLOW_TRAILING_COMMA</code> are enabled, <code>[true,true,]</code> is\n          * equivalent to <code>[true, true]</code>, and <code>[true,true,,]</code> is equivalent to\n          * <code>[true, true, null]</code>.\n          * <p>\n          * Since the JSON specification does not permit trailing commas, this is a non-standard\n          * feature, and as such disabled by default.\n          *\n          * @since 2.9\n          *\n          * @deprecated Since 2.10 use {@link com.fasterxml.jackson.core.json.JsonReadFeature#ALLOW_TRAILING_COMMA} instead",@Deprecated\nALLOW_TRAILING_COMMA(false),com.fasterxml.jackson.core.JsonParser$Feature ALLOW_TRAILING_COMMA,public 
com.fasterxml.jackson.core.JsonParser$Feature.STRICT_DUPLICATE_DETECTION,Enum Constant,"* Feature that determines whether {@link JsonParser} will explicitly\n          * check that no duplicate JSON Object field names are encountered.\n          * If enabled, parser will check all names within context and report\n          * duplicates by throwing a {@link JsonParseException}; if disabled,\n          * parser will not do such checking. Assumption in latter case is\n          * that caller takes care of handling duplicates at a higher level:\n          * data-binding, for example, has features to specify detection to\n          * be done there.\n          *<p>\n          * Note that enabling this feature will incur performance overhead\n          * due to having to store and check additional information: this typically\n          * adds 20-30% to execution time for basic parsing.\n          *\n          * @since 2.3",STRICT_DUPLICATE_DETECTION(false),com.fasterxml.jackson.core.JsonParser$Feature STRICT_DUPLICATE_DETECTION,public 
com.fasterxml.jackson.core.JsonParser$Feature.IGNORE_UNDEFINED,Enum Constant,"* Feature that determines what to do if the underlying data format requires knowledge\n          * of all properties to decode (usually via a Schema), and if no definition is\n          * found for a property that input content contains.\n          * Typically most textual data formats do NOT require schema information (although\n          * some do, such as CSV), whereas many binary data formats do require definitions\n          * (such as Avro, protobuf), although not all (Smile, CBOR, BSON and MessagePack do not).\n          * Further note that some formats that do require schema information will not be able\n          * to ignore undefined properties: for example, Avro is fully positional and there is\n          * no possibility of undefined data. This leaves formats like Protobuf that have identifiers\n          * that may or may not map; and as such Protobuf format does make use of this feature.\n          *<p>\n          * Note that support for this feature is implemented by individual data format\n          * module, if (and only if) it makes sense for the format in question. For JSON,\n          * for example, this feature has no effect as properties need not be pre-defined.\n          *<p>\n          * Feature is disabled by default, meaning that if the underlying data format\n          * requires knowledge of all properties to output, attempts to read an unknown\n          * property will result in a {@link JsonProcessingException}\n          *\n          * @since 2.6",IGNORE_UNDEFINED(false),com.fasterxml.jackson.core.JsonParser$Feature IGNORE_UNDEFINED,public 
com.fasterxml.jackson.core.JsonParser$Feature.INCLUDE_SOURCE_IN_LOCATION,Enum Constant,"* Feature that determines whether {@link JsonLocation} instances should be constructed\n          * with reference to source or not. If source reference is included, its type and contents\n          * are included when `toString()` method is called (most notably when printing out parse\n          * exception with that location information). If feature is disabled, no source reference\n          * is passed and source is only indicated as ""REDACTED"".\n          *<p>\n          * Most common reason for disabling this feature is to avoid leaking information about\n          * internal information; this may be done for security reasons.\n          * Note that even if source reference is included, only parts of contents are usually\n          * printed, and not the whole contents. Further, many source reference types cannot\n          * necessarily access contents (like streams), so only type is indicated, not contents.\n          *<p>\n          * Since 2.16 feature is <b>disabled</b> by default (before 2.16 it was enabled),\n          * meaning that ""source reference"" information is NOT passed; this for security\n          * reasons (so by default no information is leaked; see\n          * <a href=""https://github.com/FasterXML/jackson-core/issues/991"">core#991</a>\n          * for more)\n          *\n          * @since 2.9 (but different default since 2.16)",INCLUDE_SOURCE_IN_LOCATION(false),com.fasterxml.jackson.core.JsonParser$Feature INCLUDE_SOURCE_IN_LOCATION,public 
com.fasterxml.jackson.core.JsonParser$Feature.USE_FAST_DOUBLE_PARSER,Enum Constant,* Feature that determines whether we use the built-in {@link Double#parseDouble(String)} code to parse\n          * doubles or if we use {@code FastDoubleParser} implementation.\n          * instead.\n          *<p>\n          * This setting is disabled by default for backwards compatibility.\n          *\n          * @since 2.14,USE_FAST_DOUBLE_PARSER(false),com.fasterxml.jackson.core.JsonParser$Feature USE_FAST_DOUBLE_PARSER,public 
com.fasterxml.jackson.core.JsonParser$Feature.USE_FAST_BIG_NUMBER_PARSER,Enum Constant,* Feature that determines whether to use the built-in Java code for parsing\n          * <code>BigDecimal</code>s and <code>BigInteger</code>s or to use\n          * specifically optimized custom implementation instead.\n          *<p>\n          * This setting is disabled by default for backwards compatibility.\n          *\n          * @since 2.15,USE_FAST_BIG_NUMBER_PARSER(false),com.fasterxml.jackson.core.JsonParser$Feature USE_FAST_BIG_NUMBER_PARSER,public 
com.fasterxml.jackson.core.Base64Variant$PaddingReadBehaviour.PADDING_FORBIDDEN,Enum Constant,* Padding is not allowed in Base64 content being read (finding something\n         * that looks like padding at the end of content results in an exception),PADDING_FORBIDDEN,com.fasterxml.jackson.core.Base64Variant$PaddingReadBehaviour PADDING_FORBIDDEN,public 
com.fasterxml.jackson.core.Base64Variant$PaddingReadBehaviour.PADDING_REQUIRED,Enum Constant,* Padding is required in Base64 content being read\n         * (missing padding for incomplete ending quartet results in an exception),PADDING_REQUIRED,com.fasterxml.jackson.core.Base64Variant$PaddingReadBehaviour PADDING_REQUIRED,public 
com.fasterxml.jackson.core.Base64Variant$PaddingReadBehaviour.PADDING_ALLOWED,Enum Constant,"* Padding is allowed but not required in Base64 content being read: no\n         * exception thrown based on existence or absence, as long as proper\n         * padding characters are used.",PADDING_ALLOWED,com.fasterxml.jackson.core.Base64Variant$PaddingReadBehaviour PADDING_ALLOWED,public 
com.fasterxml.jackson.core.filter.TokenFilter$Inclusion.ONLY_INCLUDE_ALL,Enum Constant,* Tokens will only be included if the filter returns TokenFilter.INCLUDE_ALL,ONLY_INCLUDE_ALL,com.fasterxml.jackson.core.filter.TokenFilter$Inclusion ONLY_INCLUDE_ALL,public 
com.fasterxml.jackson.core.filter.TokenFilter$Inclusion.INCLUDE_ALL_AND_PATH,Enum Constant,"* When TokenFilter.INCLUDE_ALL is returned, the corresponding token will\n         * be included as well as enclosing tokens up to the root",INCLUDE_ALL_AND_PATH,com.fasterxml.jackson.core.filter.TokenFilter$Inclusion INCLUDE_ALL_AND_PATH,public 
com.fasterxml.jackson.core.filter.TokenFilter$Inclusion.INCLUDE_NON_NULL,Enum Constant,"* Tokens will be included if any non-null filter is returned.\n         * The exception is if a field name returns a non-null filter,\n         * but the field value returns a null filter. In this case the\n         * field name and value will both be omitted.",INCLUDE_NON_NULL,com.fasterxml.jackson.core.filter.TokenFilter$Inclusion INCLUDE_NON_NULL,public 
com.fasterxml.jackson.core.StreamWriteFeature.AUTO_CLOSE_TARGET,Enum Constant,"* Feature that determines whether generator will automatically\n     * close underlying output target that is NOT owned by the\n     * generator.\n     * If disabled, calling application has to separately\n     * close the underlying {@link OutputStream} and {@link Writer}\n     * instances used to create the generator. If enabled, generator\n     * will handle closing, as long as generator itself gets closed:\n     * this happens when end-of-input is encountered, or generator\n     * is closed by a call to {@link JsonGenerator#close}.\n     *<p>\n     * Feature is enabled by default.",AUTO_CLOSE_TARGET(JsonGenerator.Feature.AUTO_CLOSE_TARGET),com.fasterxml.jackson.core.StreamWriteFeature AUTO_CLOSE_TARGET,public 
com.fasterxml.jackson.core.StreamWriteFeature.AUTO_CLOSE_CONTENT,Enum Constant,"* Feature that determines what happens when the generator is\n     * closed while there are still unmatched\n     * {@link JsonToken#START_ARRAY} or {@link JsonToken#START_OBJECT}\n     * entries in output content. If enabled, such Array(s) and/or\n     * Object(s) are automatically closed (that is, matching END_ token write\n     * call is made for all open scopes); if disabled, no additional\n     * write calls are made.\n     *<p>\n     * Feature is enabled by default.",AUTO_CLOSE_CONTENT(JsonGenerator.Feature.AUTO_CLOSE_JSON_CONTENT),com.fasterxml.jackson.core.StreamWriteFeature AUTO_CLOSE_CONTENT,public 
com.fasterxml.jackson.core.StreamWriteFeature.FLUSH_PASSED_TO_STREAM,Enum Constant,"* Feature that specifies that calls to {@link JsonGenerator#flush} will cause\n     * matching <code>flush()</code> to underlying {@link OutputStream}\n     * or {@link Writer}; if disabled this will not be done.\n     * Main reason to disable this feature is to prevent flushing at\n     * generator level, if it is not possible to prevent method being\n     * called by other code (like <code>ObjectMapper</code> or third\n     * party libraries).\n     *<p>\n     * Feature is enabled by default.",FLUSH_PASSED_TO_STREAM(JsonGenerator.Feature.FLUSH_PASSED_TO_STREAM),com.fasterxml.jackson.core.StreamWriteFeature FLUSH_PASSED_TO_STREAM,public 
com.fasterxml.jackson.core.StreamWriteFeature.WRITE_BIGDECIMAL_AS_PLAIN,Enum Constant,"* Feature that determines whether {@link java.math.BigDecimal} entries are\n     * serialized using {@link java.math.BigDecimal#toPlainString()} to prevent\n     * values to be written using scientific notation.\n     *<p>\n     * NOTE: only affects generators that serialize {@link java.math.BigDecimal}s\n     * using textual representation (textual formats but potentially some binary\n     * formats).\n     *<p>\n     * Feature is disabled by default, so default output mode is used; this generally\n     * depends on how {@link BigDecimal} has been created.",WRITE_BIGDECIMAL_AS_PLAIN(JsonGenerator.Feature.WRITE_BIGDECIMAL_AS_PLAIN),com.fasterxml.jackson.core.StreamWriteFeature WRITE_BIGDECIMAL_AS_PLAIN,public 
com.fasterxml.jackson.core.StreamWriteFeature.STRICT_DUPLICATE_DETECTION,Enum Constant,"* Feature that determines whether {@link JsonGenerator} will explicitly\n     * check that no duplicate JSON Object field names are written.\n     * If enabled, generator will check all names within context and report\n     * duplicates by throwing a {@link JsonGenerationException}; if disabled,\n     * no such checking will be done. Assumption in latter case is\n     * that caller takes care of not trying to write duplicate names.\n     *<p>\n     * Note that enabling this feature will incur performance overhead\n     * due to having to store and check additional information.\n     *<p>\n     * Feature is disabled by default.",STRICT_DUPLICATE_DETECTION(JsonGenerator.Feature.STRICT_DUPLICATE_DETECTION),com.fasterxml.jackson.core.StreamWriteFeature STRICT_DUPLICATE_DETECTION,public 
com.fasterxml.jackson.core.StreamWriteFeature.IGNORE_UNKNOWN,Enum Constant,"* Feature that determines what to do if the underlying data format requires knowledge\n     * of all properties to output, and if no definition is found for a property that\n     * caller tries to write. If enabled, such properties will be quietly ignored;\n     * if disabled, a {@link JsonProcessingException} will be thrown to indicate the\n     * problem.\n     * Typically most textual data formats do NOT require schema information (although\n     * some do, such as CSV), whereas many binary data formats do require definitions\n     * (such as Avro, protobuf), although not all (Smile, CBOR, BSON and MessagePack do not).\n     *<p>\n     * Note that support for this feature is implemented by individual data format\n     * module, if (and only if) it makes sense for the format in question. For JSON,\n     * for example, this feature has no effect as properties need not be pre-defined.\n     *<p>\n     * Feature is disabled by default, meaning that if the underlying data format\n     * requires knowledge of all properties to output, attempts to write an unknown\n     * property will result in a {@link JsonProcessingException}",IGNORE_UNKNOWN(JsonGenerator.Feature.IGNORE_UNKNOWN),com.fasterxml.jackson.core.StreamWriteFeature IGNORE_UNKNOWN,public 
com.fasterxml.jackson.core.StreamWriteFeature.USE_FAST_DOUBLE_WRITER,Enum Constant,"* Feature that determines whether to use standard Java code to write floats/doubles\n     * (default) or use the Schubfach algorithm which may be faster (but see the next\n     * paragraph for details).\n     * Schubfach algorithm output may have small differences in the precision of the\n     * float/double that compared to JDK default processing.\n     *<p>\n     * NOTE! Enabling this feature appears to improve performance significantly\n     * up to and including JDK 17, but NOT when using JDK 21\n     * and above -- in fact, it seems that JDK implementation is slightly faster.\n     * Because of this,enabling this feature is only recommended for JDKs 17 and below.\n     *<p>\n     * Feature is disabled by default, meaning that JDK default conversions are used.\n     *\n     * @since 2.14","@SuppressWarnings(""deprecation"")\nUSE_FAST_DOUBLE_WRITER(JsonGenerator.Feature.USE_FAST_DOUBLE_WRITER)",com.fasterxml.jackson.core.StreamWriteFeature USE_FAST_DOUBLE_WRITER,public 
com.fasterxml.jackson.core.StreamReadCapability.DUPLICATE_PROPERTIES,Enum Constant,"* Capability that indicates that data format can expose multiple properties\n     * with same name (""duplicates"") within one Object context.\n     * This is usually not enabled, except for formats like {@code xml} that\n     * have content model that does not map cleanly to JSON-based token stream.\n     *<p>\n     * Capability may be used for allowing secondary mapping of such duplicates\n     * in case of using Tree Model (see {@link TreeNode}), or ""untyped"" databinding\n     * (mapping content as generic {@link java.lang.Object}).\n     *<p>\n     * Capability is currently only enabled for XML format backend.",DUPLICATE_PROPERTIES(false),com.fasterxml.jackson.core.StreamReadCapability DUPLICATE_PROPERTIES,public 
com.fasterxml.jackson.core.StreamReadCapability.SCALARS_AS_OBJECTS,Enum Constant,* Capability that indicates that data format may in some cases expose Scalar values\n     * (whether typed or untyped) as Object values. There are additional access methods\n     * at databind level: this capability may be used to decide whether to attempt to\n     * use such methods especially in potentially ambiguous cases.\n     *<p>\n     * Capability is currently only enabled for XML format backend.,SCALARS_AS_OBJECTS(false),com.fasterxml.jackson.core.StreamReadCapability SCALARS_AS_OBJECTS,public 
com.fasterxml.jackson.core.StreamReadCapability.UNTYPED_SCALARS,Enum Constant,"* Capability that indicates that data format only exposed ""untyped"" scalars: that is,\n     * instead of Number, Boolean and String types all scalar values are reported as\n     * text ({@link JsonToken#VALUE_STRING})\n     * unless some sort of coercion is implied by caller.\n     *<p>\n     * This capability is true for many textual formats like CSV, Properties and XML.",UNTYPED_SCALARS(false),com.fasterxml.jackson.core.StreamReadCapability UNTYPED_SCALARS,public 
com.fasterxml.jackson.core.StreamReadCapability.EXACT_FLOATS,Enum Constant,"* Capability that indicates whether data format supports reporting of\n     * accurate floating point values (with respect to reported numeric type,\n     * {@link com.fasterxml.jackson.core.JsonParser.NumberType#DOUBLE}) or not.\n     * This usually depends on whether format stores such values natively\n     * (as IEEE binary FP formats for {@code java.lang.Float} and {@code java.lang.Double};\n     * using some other value preserving presentation for {@code java.math.BigDecimal})\n     * or not: most binary formats do, and most textual formats do not (at least for\n     * {@code Float} and {@code Double}, specifically).\n     *<p>\n     * In case of JSON numbers (as well as for most if not all textual formats),\n     * all floating-point numbers are represented simply by decimal (10-base)\n     * textual representation and can only be represented accurately using\n     * {@link java.math.BigDecimal}. But for performance reasons they may be\n     * (depending on settings) be exposed as {@link java.lang.Double}s (that is,\n     * {@link com.fasterxml.jackson.core.JsonParser.NumberType#DOUBLE}).\n     * Note that methods like {@link JsonParser#getNumberValueExact()},\n     * {@link JsonParser#getValueAsString()} and\n     * {@link JsonParser#getDecimalValue()} report values without\n     * precision loss.\n     *<p>\n     * The main intended use case is to let non-Jackson code to handle cases\n     * where exact accuracy is necessary in a way that handling does not incur\n     * unnecessary conversions across different formats: for example, when reading\n     * binary format, simple access is essentially guaranteed to expose value exactly\n     * as encoded by the format (as {@code float}, {@code double} or {@code BigDecimal}),\n     * whereas for textual formats like JSON it is necessary to access value explicitly\n     * as {@code BigDecimal} using {@code JsonParser#getDecimalValue}.\n     *<p>\n     * Capability is false for text formats like JSON, but true for binary formats\n     * like Smile, MessagePack, etc., where type is precisely and inexpensively\n     * indicated by format.\n     *\n     * @since 2.14",EXACT_FLOATS(false),com.fasterxml.jackson.core.StreamReadCapability EXACT_FLOATS,public 
