FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
com.fasterxml.jackson.core.io.SerializedString._value,Field,No Comment,protected final String _value;,java.lang.String _value,"protected , final "
com.fasterxml.jackson.core.io.SerializedString._quotedUTF8Ref,Field,No Comment,protected volatile byte[] _quotedUTF8Ref;,byte[] _quotedUTF8Ref,"protected , volatile "
com.fasterxml.jackson.core.io.SerializedString._unquotedUTF8Ref,Field,No Comment,protected volatile byte[] _unquotedUTF8Ref;,byte[] _unquotedUTF8Ref,"protected , volatile "
com.fasterxml.jackson.core.io.SerializedString._quotedChars,Field,No Comment,protected volatile char[] _quotedChars;,char[] _quotedChars,"protected , volatile "
com.fasterxml.jackson.core.io.SerializedString._jdkSerializeValue,Field,"* Ugly hack, to work through the requirement that _value is indeed final,\n     * and that JDK serialization won't call ctor(s).\n     *\n     * @since 2.1",protected transient String _jdkSerializeValue;,java.lang.String _jdkSerializeValue,"protected , transient "
com.fasterxml.jackson.core.io.NumberOutput.MILLION,Field,No Comment,private static int MILLION = 1000000;,int MILLION,"private , static "
com.fasterxml.jackson.core.io.NumberOutput.BILLION,Field,No Comment,private static int BILLION = 1000000000;,int BILLION,"private , static "
com.fasterxml.jackson.core.io.NumberOutput.BILLION_L,Field,No Comment,private static long BILLION_L = 1000000000L;,long BILLION_L,"private , static "
com.fasterxml.jackson.core.io.NumberOutput.MIN_INT_AS_LONG,Field,No Comment,private static long MIN_INT_AS_LONG = Integer.MIN_VALUE;,long MIN_INT_AS_LONG,"private , static "
com.fasterxml.jackson.core.io.NumberOutput.MAX_INT_AS_LONG,Field,No Comment,private static long MAX_INT_AS_LONG = Integer.MAX_VALUE;,long MAX_INT_AS_LONG,"private , static "
com.fasterxml.jackson.core.io.NumberOutput.SMALLEST_INT,Field,No Comment,final static String SMALLEST_INT = String.valueOf(Integer.MIN_VALUE);,java.lang.String SMALLEST_INT,"final , static "
com.fasterxml.jackson.core.io.NumberOutput.SMALLEST_LONG,Field,No Comment,final static String SMALLEST_LONG = String.valueOf(Long.MIN_VALUE);,java.lang.String SMALLEST_LONG,"final , static "
com.fasterxml.jackson.core.io.NumberOutput.TRIPLET_TO_CHARS,Field,"* Encoded representations of 3-decimal-digit indexed values, where\n     * 3 LSB are ascii characters\n     *\n     * @since 2.8.2",private final static int[] TRIPLET_TO_CHARS = new int[1000];,int[] TRIPLET_TO_CHARS,"private , final , static "
com.fasterxml.jackson.core.io.NumberOutput.sSmallIntStrs,Field,No Comment,"private final static String[] sSmallIntStrs = new String[] { ""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"" };",java.lang.String[] sSmallIntStrs,"private , final , static "
com.fasterxml.jackson.core.io.NumberOutput.sSmallIntStrs2,Field,No Comment,"private final static String[] sSmallIntStrs2 = new String[] { ""-1"", ""-2"", ""-3"", ""-4"", ""-5"", ""-6"", ""-7"", ""-8"", ""-9"", ""-10"" };",java.lang.String[] sSmallIntStrs2,"private , final , static "
com.fasterxml.jackson.core.io.BigDecimalParser.MAX_CHARS_TO_REPORT,Field,No Comment,final static int MAX_CHARS_TO_REPORT = 1000;,int MAX_CHARS_TO_REPORT,"final , static "
com.fasterxml.jackson.core.io.BigDecimalParser.SIZE_FOR_SWITCH_TO_FASTDOUBLEPARSER,Field,No Comment,private final static int SIZE_FOR_SWITCH_TO_FASTDOUBLEPARSER = 500;,int SIZE_FOR_SWITCH_TO_FASTDOUBLEPARSER,"private , final , static "
com.fasterxml.jackson.core.io.DataOutputAsStream._output,Field,No Comment,protected final DataOutput _output;,java.io.DataOutput _output,"protected , final "
com.fasterxml.jackson.core.io.IOContext._contentReference,Field,"* Reference to the source object, which can be used for displaying\n     * location information",protected final ContentReference _contentReference;,com.fasterxml.jackson.core.io.ContentReference _contentReference,"protected , final "
com.fasterxml.jackson.core.io.IOContext._sourceRef,Field,"* Old, deprecated ""raw"" reference to input source.\n     *\n     * @deprecated Since 2.13, use {@link #_contentReference} instead",@Deprecated\nprotected final Object _sourceRef;,java.lang.Object _sourceRef,"protected , final "
com.fasterxml.jackson.core.io.IOContext._encoding,Field,"* Encoding used by the underlying stream, if known.",protected JsonEncoding _encoding;,com.fasterxml.jackson.core.JsonEncoding _encoding,protected 
com.fasterxml.jackson.core.io.IOContext._managedResource,Field,"* Flag that indicates whether underlying input/output source/target\n     * object is fully managed by the owner of this context (parser or\n     * generator). If true, it is, and is to be closed by parser/generator;\n     * if false, calling application has to do closing (unless auto-closing\n     * feature is enabled for the parser/generator in question; in which\n     * case it acts like the owner).",protected final boolean _managedResource;,boolean _managedResource,"protected , final "
com.fasterxml.jackson.core.io.IOContext._bufferRecycler,Field,* Recycler used for actual allocation/deallocation/reuse,protected final BufferRecycler _bufferRecycler;,com.fasterxml.jackson.core.util.BufferRecycler _bufferRecycler,"protected , final "
com.fasterxml.jackson.core.io.IOContext._releaseRecycler,Field,"* Flag that indicates whether this context instance should release\n     * configured {@code _bufferRecycler} or not: if it does, it needs to call\n     * (via {@link BufferRecycler#releaseToPool()} when closed; if not,\n     * should do nothing (recycler life-cycle is externally managed)\n     *\n     * @since 2.17",protected boolean _releaseRecycler = true;,boolean _releaseRecycler,protected 
com.fasterxml.jackson.core.io.IOContext._streamReadConstraints,Field,* @since 2.15,protected final StreamReadConstraints _streamReadConstraints;,com.fasterxml.jackson.core.StreamReadConstraints _streamReadConstraints,"protected , final "
com.fasterxml.jackson.core.io.IOContext._streamWriteConstraints,Field,* @since 2.16,protected final StreamWriteConstraints _streamWriteConstraints;,com.fasterxml.jackson.core.StreamWriteConstraints _streamWriteConstraints,"protected , final "
com.fasterxml.jackson.core.io.IOContext._errorReportConfiguration,Field,* @since 2.16,protected final ErrorReportConfiguration _errorReportConfiguration;,com.fasterxml.jackson.core.ErrorReportConfiguration _errorReportConfiguration,"protected , final "
com.fasterxml.jackson.core.io.IOContext._readIOBuffer,Field,"* Reference to the allocated I/O buffer for low-level input reading,\n     * if any allocated.",protected byte[] _readIOBuffer;,byte[] _readIOBuffer,protected 
com.fasterxml.jackson.core.io.IOContext._writeEncodingBuffer,Field,* Reference to the allocated I/O buffer used for low-level\n     * encoding-related buffering.,protected byte[] _writeEncodingBuffer;,byte[] _writeEncodingBuffer,protected 
com.fasterxml.jackson.core.io.IOContext._base64Buffer,Field,* Reference to the buffer allocated for temporary use with\n     * base64 encoding or decoding.,protected byte[] _base64Buffer;,byte[] _base64Buffer,protected 
com.fasterxml.jackson.core.io.IOContext._tokenCBuffer,Field,"* Reference to the buffer allocated for tokenization purposes,\n     * in which character input is read, and from which it can be\n     * further returned.",protected char[] _tokenCBuffer;,char[] _tokenCBuffer,protected 
com.fasterxml.jackson.core.io.IOContext._concatCBuffer,Field,"* Reference to the buffer allocated for buffering it for\n     * output, before being encoded: generally this means concatenating\n     * output, then encoding when buffer fills up.",protected char[] _concatCBuffer;,char[] _concatCBuffer,protected 
com.fasterxml.jackson.core.io.IOContext._nameCopyBuffer,Field,* Reference temporary buffer Parser instances need if calling\n     * app decides it wants to access name via 'getTextCharacters' method.\n     * Regular text buffer cannot be used as it may contain textual\n     * representation of the value token.,protected char[] _nameCopyBuffer;,char[] _nameCopyBuffer,protected 
com.fasterxml.jackson.core.io.IOContext._closed,Field,No Comment,private boolean _closed = false;,boolean _closed,private 
com.fasterxml.jackson.core.io.InputDecorator.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.io.SegmentedStringWriter._buffer,Field,No Comment,final private TextBuffer _buffer;,com.fasterxml.jackson.core.util.TextBuffer _buffer,"final , private "
com.fasterxml.jackson.core.io.ContentReference.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.io.ContentReference.UNKNOWN_CONTENT,Field,"* Constant that may be used when source/target content is not known\n     * (or not exposed).\n     *<p>\n     * NOTE: As of 2.13 assume to contain Binary content, meaning that no\n     * content snippets will be included.","protected final static ContentReference UNKNOWN_CONTENT = new ContentReference(false, null);",com.fasterxml.jackson.core.io.ContentReference UNKNOWN_CONTENT,"protected , final , static "
com.fasterxml.jackson.core.io.ContentReference.REDACTED_CONTENT,Field,"* As content will be redacted by default in Jackson 2.16 and later,\n     * we'll use a new marker reference for slightly different description\n     * from ""unknown"", to indicate explicit removal of source/content reference\n     * (as opposed to it missing from not being available or so)\n     *\n     * @since 2.16","protected final static ContentReference REDACTED_CONTENT = new ContentReference(false, null);",com.fasterxml.jackson.core.io.ContentReference REDACTED_CONTENT,"protected , final , static "
com.fasterxml.jackson.core.io.ContentReference.DEFAULT_MAX_CONTENT_SNIPPET,Field,"* Include at most first 500 characters/bytes from contents; should be enough\n     * to give context, but not cause unfortunate side effects in things like\n     * logs.\n     *\n     * @since 2.9\n     * @deprecated Since 2.16. {@link ErrorReportConfiguration#DEFAULT_MAX_RAW_CONTENT_LENGTH} will be used instead.",@Deprecated\npublic static final int DEFAULT_MAX_CONTENT_SNIPPET = 500;,int DEFAULT_MAX_CONTENT_SNIPPET,"public , static , final "
com.fasterxml.jackson.core.io.ContentReference._rawContent,Field,* Reference to the actual underlying content.,protected final transient Object _rawContent;,java.lang.Object _rawContent,"protected , final , transient "
com.fasterxml.jackson.core.io.ContentReference._offset,Field,"* For static content, indicates offset from the beginning\n     * of static array.\n     * {@code -1} if not in use.",protected final int _offset;,int _offset,"protected , final "
com.fasterxml.jackson.core.io.ContentReference._length,Field,"* For static content, indicates length of content in\n     * the static array.\n     * {@code -1} if not in use.",protected final int _length;,int _length,"protected , final "
com.fasterxml.jackson.core.io.ContentReference._isContentTextual,Field,"* Marker flag to indicate whether included content is textual or not:\n     * this is taken to mean, by default, that a snippet of content may be\n     * displayed for exception messages.",protected final boolean _isContentTextual;,boolean _isContentTextual,"protected , final "
com.fasterxml.jackson.core.io.ContentReference._maxRawContentLength,Field,* max raw content to return as configured \n     *\n     * @since 2.16,protected final int _maxRawContentLength;,int _maxRawContentLength,"protected , final "
com.fasterxml.jackson.core.io.MergedStream._ctxt,Field,No Comment,final private IOContext _ctxt;,com.fasterxml.jackson.core.io.IOContext _ctxt,"final , private "
com.fasterxml.jackson.core.io.MergedStream._in,Field,No Comment,final private InputStream _in;,java.io.InputStream _in,"final , private "
com.fasterxml.jackson.core.io.MergedStream._b,Field,No Comment,private byte[] _b;,byte[] _b,private 
com.fasterxml.jackson.core.io.MergedStream._ptr,Field,No Comment,private int _ptr;,int _ptr,private 
com.fasterxml.jackson.core.io.MergedStream._end,Field,No Comment,final private int _end;,int _end,"final , private "
com.fasterxml.jackson.core.io.UTF8Writer.SURR1_FIRST,Field,No Comment,final static int SURR1_FIRST = 0xD800;,int SURR1_FIRST,"final , static "
com.fasterxml.jackson.core.io.UTF8Writer.SURR1_LAST,Field,No Comment,final static int SURR1_LAST = 0xDBFF;,int SURR1_LAST,"final , static "
com.fasterxml.jackson.core.io.UTF8Writer.SURR2_FIRST,Field,No Comment,final static int SURR2_FIRST = 0xDC00;,int SURR2_FIRST,"final , static "
com.fasterxml.jackson.core.io.UTF8Writer.SURR2_LAST,Field,No Comment,final static int SURR2_LAST = 0xDFFF;,int SURR2_LAST,"final , static "
com.fasterxml.jackson.core.io.UTF8Writer.SURROGATE_BASE,Field,* @since 2.17,public static final int SURROGATE_BASE = 0x10000 - UTF8Writer.SURR2_FIRST - (UTF8Writer.SURR1_FIRST << 10);,int SURROGATE_BASE,"public , static , final "
com.fasterxml.jackson.core.io.UTF8Writer._context,Field,No Comment,final private IOContext _context;,com.fasterxml.jackson.core.io.IOContext _context,"final , private "
com.fasterxml.jackson.core.io.UTF8Writer._out,Field,No Comment,private OutputStream _out;,java.io.OutputStream _out,private 
com.fasterxml.jackson.core.io.UTF8Writer._outBuffer,Field,No Comment,private byte[] _outBuffer;,byte[] _outBuffer,private 
com.fasterxml.jackson.core.io.UTF8Writer._outBufferEnd,Field,No Comment,final private int _outBufferEnd;,int _outBufferEnd,"final , private "
com.fasterxml.jackson.core.io.UTF8Writer._outPtr,Field,No Comment,private int _outPtr;,int _outPtr,private 
com.fasterxml.jackson.core.io.UTF8Writer._surrogate,Field,"* When outputting chars from BMP, surrogate pairs need to be coalesced.\n     * To do this, both pairs must be known first; and since it is possible\n     * pairs may be split, we need temporary storage for the first half",private int _surrogate;,int _surrogate,private 
com.fasterxml.jackson.core.io.JsonEOFException.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.io.JsonEOFException._token,Field,"* Type of token that was being decoded, if parser had enough information\n     * to recognize type (such as starting double-quote for Strings)",protected final JsonToken _token;,com.fasterxml.jackson.core.JsonToken _token,"protected , final "
com.fasterxml.jackson.core.io.NumberInput.NASTY_SMALL_DOUBLE,Field,* Formerly used constant for a value that was problematic on certain\n     * pre-1.8 JDKs.\n     *\n     * @deprecated Since 2.14 -- do not use,"// since 2.14\n@Deprecated\npublic final static String NASTY_SMALL_DOUBLE = ""2.2250738585072012e-308"";",java.lang.String NASTY_SMALL_DOUBLE,"public , final , static "
com.fasterxml.jackson.core.io.NumberInput.L_BILLION,Field,* Constants needed for parsing longs from basic int parsing methods,final static long L_BILLION = 1000000000;,long L_BILLION,"final , static "
com.fasterxml.jackson.core.io.NumberInput.MIN_LONG_STR_NO_SIGN,Field,No Comment,final static String MIN_LONG_STR_NO_SIGN = String.valueOf(Long.MIN_VALUE).substring(1);,java.lang.String MIN_LONG_STR_NO_SIGN,"final , static "
com.fasterxml.jackson.core.io.NumberInput.MAX_LONG_STR,Field,No Comment,final static String MAX_LONG_STR = String.valueOf(Long.MAX_VALUE);,java.lang.String MAX_LONG_STR,"final , static "
com.fasterxml.jackson.core.io.NumberInput.PATTERN_FLOAT,Field,"* Regexp used to pre-validate ""Stringified Numbers"": slightly looser than\n     * JSON Number definition (allows leading zeroes, positive sign).\n     *\n     * @since 2.17","private final static Pattern PATTERN_FLOAT = Pattern.compile(""[+-]?[0-9]*[\\.]?[0-9]+([eE][+-]?[0-9]+)?"");",java.util.regex.Pattern PATTERN_FLOAT,"private , final , static "
com.fasterxml.jackson.core.io.NumberInput.PATTERN_FLOAT_TRAILING_DOT,Field,"* Secondary regexp used along with {@code PATTERN_FLOAT} to cover\n     * case where number ends with dot, like {@code ""+12.""}\n     *\n     * @since 2.17.2","private final static Pattern PATTERN_FLOAT_TRAILING_DOT = Pattern.compile(""[+-]?[0-9]+[\\.]"");",java.util.regex.Pattern PATTERN_FLOAT_TRAILING_DOT,"private , final , static "
com.fasterxml.jackson.core.TSFBuilder.DEFAULT_FACTORY_FEATURE_FLAGS,Field,* Bitfield (set of flags) of all factory features that are enabled by default.,protected final static int DEFAULT_FACTORY_FEATURE_FLAGS = JsonFactory.Feature.collectDefaults();,int DEFAULT_FACTORY_FEATURE_FLAGS,"protected , final , static "
com.fasterxml.jackson.core.TSFBuilder.DEFAULT_PARSER_FEATURE_FLAGS,Field,* Bitfield (set of flags) of all parser features that are enabled\n     * by default.,protected final static int DEFAULT_PARSER_FEATURE_FLAGS = JsonParser.Feature.collectDefaults();,int DEFAULT_PARSER_FEATURE_FLAGS,"protected , final , static "
com.fasterxml.jackson.core.TSFBuilder.DEFAULT_GENERATOR_FEATURE_FLAGS,Field,* Bitfield (set of flags) of all generator features that are enabled\n     * by default.,protected final static int DEFAULT_GENERATOR_FEATURE_FLAGS = JsonGenerator.Feature.collectDefaults();,int DEFAULT_GENERATOR_FEATURE_FLAGS,"protected , final , static "
com.fasterxml.jackson.core.TSFBuilder._factoryFeatures,Field,"* Set of {@link com.fasterxml.jackson.core.JsonFactory.Feature}s enabled,\n     * as bitmask.",protected int _factoryFeatures;,int _factoryFeatures,protected 
com.fasterxml.jackson.core.TSFBuilder._streamReadFeatures,Field,"* Set of {@link JsonParser.Feature}s enabled, as bitmask.",protected int _streamReadFeatures;,int _streamReadFeatures,protected 
com.fasterxml.jackson.core.TSFBuilder._streamWriteFeatures,Field,"* Set of {@link JsonGenerator.Feature}s enabled, as bitmask.",protected int _streamWriteFeatures;,int _streamWriteFeatures,protected 
com.fasterxml.jackson.core.TSFBuilder._recyclerPool,Field,* @since 2.16,protected RecyclerPool<BufferRecycler> _recyclerPool;,com.fasterxml.jackson.core.util.RecyclerPool _recyclerPool,protected 
com.fasterxml.jackson.core.TSFBuilder._inputDecorator,Field,"* Optional helper object that may decorate input sources, to do\n     * additional processing on input during parsing.",protected InputDecorator _inputDecorator;,com.fasterxml.jackson.core.io.InputDecorator _inputDecorator,protected 
com.fasterxml.jackson.core.TSFBuilder._outputDecorator,Field,"* Optional helper object that may decorate output object, to do\n     * additional processing on output during content generation.",protected OutputDecorator _outputDecorator;,com.fasterxml.jackson.core.io.OutputDecorator _outputDecorator,protected 
com.fasterxml.jackson.core.TSFBuilder._streamReadConstraints,Field,* {@link StreamReadConstraints} to use.\n     *\n     * @since 2.15,protected StreamReadConstraints _streamReadConstraints;,com.fasterxml.jackson.core.StreamReadConstraints _streamReadConstraints,protected 
com.fasterxml.jackson.core.TSFBuilder._streamWriteConstraints,Field,* {@link StreamWriteConstraints} to use.\n     *\n     * @since 2.16,protected StreamWriteConstraints _streamWriteConstraints;,com.fasterxml.jackson.core.StreamWriteConstraints _streamWriteConstraints,protected 
com.fasterxml.jackson.core.TSFBuilder._errorReportConfiguration,Field,* {@link ErrorReportConfiguration} to use.\n     *\n     * @since 2.16,protected ErrorReportConfiguration _errorReportConfiguration;,com.fasterxml.jackson.core.ErrorReportConfiguration _errorReportConfiguration,protected 
com.fasterxml.jackson.core.TSFBuilder._generatorDecorators,Field,* @since 2.16,protected List<JsonGeneratorDecorator> _generatorDecorators;,java.util.List _generatorDecorators,protected 
com.fasterxml.jackson.core.JsonStreamContext.TYPE_ROOT,Field,"* Indicator for ""Root Value"" context (has not parent)",public final static int TYPE_ROOT = 0;,int TYPE_ROOT,"public , final , static "
com.fasterxml.jackson.core.JsonStreamContext.TYPE_ARRAY,Field,"* Indicator for ""Array"" context.",public final static int TYPE_ARRAY = 1;,int TYPE_ARRAY,"public , final , static "
com.fasterxml.jackson.core.JsonStreamContext.TYPE_OBJECT,Field,"* Indicator for ""Object"" context.",public final static int TYPE_OBJECT = 2;,int TYPE_OBJECT,"public , final , static "
com.fasterxml.jackson.core.JsonStreamContext._type,Field,* Indicates logical type of context as one of {@code TYPE_xxx} constants.,protected int _type;,int _type,protected 
com.fasterxml.jackson.core.JsonStreamContext._index,Field,"* Index of the currently processed entry. Starts with -1 to signal\n     * that no entries have been started, and gets advanced each\n     * time a new entry is started, either by encountering an expected\n     * separator, or with new values if no separators are expected\n     * (the case for root context).",protected int _index;,int _index,protected 
com.fasterxml.jackson.core.JsonStreamContext._nestingDepth,Field,"* The nesting depth is a count of objects and arrays that have not\n     * been closed, `{` and `[` respectively.\n     *\n     * @since 2.15",protected int _nestingDepth;,int _nestingDepth,protected 
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.SHORT_WRITE,Field,No Comment,protected final static int SHORT_WRITE = 32;,int SHORT_WRITE,"protected , final , static "
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.HEX_CHARS_UPPER,Field,No Comment,protected final static char[] HEX_CHARS_UPPER = CharTypes.copyHexChars(true);,char[] HEX_CHARS_UPPER,"protected , final , static "
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.HEX_CHARS_LOWER,Field,No Comment,protected final static char[] HEX_CHARS_LOWER = CharTypes.copyHexChars(false);,char[] HEX_CHARS_LOWER,"protected , final , static "
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writer,Field,No Comment,protected final Writer _writer;,java.io.Writer _writer,"protected , final "
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._quoteChar,Field,* Character used for quoting JSON Object property names\n     * and String values.,protected char _quoteChar;,char _quoteChar,protected 
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._outputBuffer,Field,* Intermediate buffer in which contents are buffered before\n     * being written using {@link #_writer}.,protected char[] _outputBuffer;,char[] _outputBuffer,protected 
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._outputHead,Field,* Pointer to the first buffered character to output,protected int _outputHead;,int _outputHead,protected 
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._outputTail,Field,* Pointer to the position right beyond the last character to output\n     * (end marker; may point to position right beyond the end of the buffer),protected int _outputTail;,int _outputTail,protected 
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._outputEnd,Field,* End marker of the output buffer; one past the last valid position\n     * within the buffer.,protected int _outputEnd;,int _outputEnd,protected 
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._entityBuffer,Field,"* Short (14 char) temporary buffer allocated if needed, for constructing\n     * escape sequences",protected char[] _entityBuffer;,char[] _entityBuffer,protected 
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._currentEscape,Field,"* When custom escapes are used, this member variable is used\n     * internally to hold a reference to currently used escape",protected SerializableString _currentEscape;,com.fasterxml.jackson.core.SerializableString _currentEscape,protected 
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._copyBuffer,Field,* Intermediate buffer in which characters of a String are copied\n     * before being encoded.\n     *\n     * @since 2.10,protected char[] _copyBuffer;,char[] _copyBuffer,protected 
com.fasterxml.jackson.core.json.JsonGeneratorImpl.sOutputEscapes,Field,"* This is the default set of escape codes, over 7-bit ASCII range\n     * (first 128 character codes), used for single-byte UTF-8 characters.",protected final static int[] sOutputEscapes = CharTypes.get7BitOutputEscapes();,int[] sOutputEscapes,"protected , final , static "
com.fasterxml.jackson.core.json.JsonGeneratorImpl.JSON_WRITE_CAPABILITIES,Field,"* Default capabilities for JSON generator implementations which do not\n     * different from ""general textual"" defaults\n     *\n     * @since 2.12",protected final static JacksonFeatureSet<StreamWriteCapability> JSON_WRITE_CAPABILITIES = DEFAULT_TEXTUAL_WRITE_CAPABILITIES;,com.fasterxml.jackson.core.util.JacksonFeatureSet JSON_WRITE_CAPABILITIES,"protected , final , static "
com.fasterxml.jackson.core.json.JsonGeneratorImpl._streamWriteConstraints,Field,* @since 2.16,protected final StreamWriteConstraints _streamWriteConstraints;,com.fasterxml.jackson.core.StreamWriteConstraints _streamWriteConstraints,"protected , final "
com.fasterxml.jackson.core.json.JsonGeneratorImpl._outputEscapes,Field,* Currently active set of output escape code definitions (whether\n     * and how to escape or not) for 7-bit ASCII range (first 128\n     * character codes). Defined separately to make potentially\n     * customizable,protected int[] _outputEscapes = sOutputEscapes;,int[] _outputEscapes,protected 
com.fasterxml.jackson.core.json.JsonGeneratorImpl._maximumNonEscapedChar,Field,* Value between 128 (0x80) and 65535 (0xFFFF) that indicates highest\n     * Unicode code point that will not need escaping; or 0 to indicate\n     * that all characters can be represented without escaping.\n     * Typically used to force escaping of some portion of character set;\n     * for example to always escape non-ASCII characters (if value was 127).\n     *<p>\n     * NOTE: not all sub-classes make use of this setting.,protected int _maximumNonEscapedChar;,int _maximumNonEscapedChar,protected 
com.fasterxml.jackson.core.json.JsonGeneratorImpl._characterEscapes,Field,"* Definition of custom character escapes to use for generators created\n     * by this factory, if any. If null, standard data format specific\n     * escapes are used.",protected CharacterEscapes _characterEscapes;,com.fasterxml.jackson.core.io.CharacterEscapes _characterEscapes,protected 
com.fasterxml.jackson.core.json.JsonGeneratorImpl._rootValueSeparator,Field,"* Separator to use, if any, between root-level values.\n     *\n     * @since 2.1",protected SerializableString _rootValueSeparator = JsonFactory.DEFAULT_ROOT_VALUE_SEPARATOR;,com.fasterxml.jackson.core.SerializableString _rootValueSeparator,protected 
com.fasterxml.jackson.core.json.JsonGeneratorImpl._cfgUnqNames,Field,* Flag that is set if quoting is not to be added around\n     * JSON Object property names.\n     *\n     * @since 2.7,protected boolean _cfgUnqNames;,boolean _cfgUnqNames,protected 
com.fasterxml.jackson.core.json.JsonGeneratorImpl._cfgWriteHexUppercase,Field,* Write Hex values with uppercase letters\n     *\n     * @since 2.14,protected boolean _cfgWriteHexUppercase;,boolean _cfgWriteHexUppercase,protected 
com.fasterxml.jackson.core.json.UTF8JsonGenerator.BYTE_u,Field,No Comment,private final static byte BYTE_u = (byte) 'u';,byte BYTE_u,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.BYTE_0,Field,No Comment,private final static byte BYTE_0 = (byte) '0';,byte BYTE_0,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.BYTE_LBRACKET,Field,No Comment,private final static byte BYTE_LBRACKET = (byte) '[';,byte BYTE_LBRACKET,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.BYTE_RBRACKET,Field,No Comment,private final static byte BYTE_RBRACKET = (byte) ']';,byte BYTE_RBRACKET,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.BYTE_LCURLY,Field,No Comment,private final static byte BYTE_LCURLY = (byte) '{';,byte BYTE_LCURLY,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.BYTE_RCURLY,Field,No Comment,private final static byte BYTE_RCURLY = (byte) '}';,byte BYTE_RCURLY,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.BYTE_BACKSLASH,Field,No Comment,private final static byte BYTE_BACKSLASH = (byte) '\\';,byte BYTE_BACKSLASH,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.BYTE_COMMA,Field,No Comment,"private final static byte BYTE_COMMA = (byte) ',';",byte BYTE_COMMA,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.BYTE_COLON,Field,No Comment,private final static byte BYTE_COLON = (byte) ':';,byte BYTE_COLON,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.MAX_BYTES_TO_BUFFER,Field,intermediate copies only made up to certain length...,private final static int MAX_BYTES_TO_BUFFER = 512;,int MAX_BYTES_TO_BUFFER,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.HEX_BYTES_UPPER,Field,No Comment,private final static byte[] HEX_BYTES_UPPER = CharTypes.copyHexBytes(true);,byte[] HEX_BYTES_UPPER,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.HEX_BYTES_LOWER,Field,No Comment,private final static byte[] HEX_BYTES_LOWER = CharTypes.copyHexBytes(false);,byte[] HEX_BYTES_LOWER,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.NULL_BYTES,Field,No Comment,"private final static byte[] NULL_BYTES = { 'n', 'u', 'l', 'l' };",byte[] NULL_BYTES,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.TRUE_BYTES,Field,No Comment,"private final static byte[] TRUE_BYTES = { 't', 'r', 'u', 'e' };",byte[] TRUE_BYTES,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator.FALSE_BYTES,Field,No Comment,"private final static byte[] FALSE_BYTES = { 'f', 'a', 'l', 's', 'e' };",byte[] FALSE_BYTES,"private , final , static "
com.fasterxml.jackson.core.json.UTF8JsonGenerator._outputStream,Field,* Underlying output stream used for writing JSON content.,final protected OutputStream _outputStream;,java.io.OutputStream _outputStream,"final , protected "
com.fasterxml.jackson.core.json.UTF8JsonGenerator._quoteChar,Field,* Character used for quoting JSON Object property names\n     * and String values.\n     *\n     * @since 2.8,protected byte _quoteChar;,byte _quoteChar,protected 
com.fasterxml.jackson.core.json.UTF8JsonGenerator._outputBuffer,Field,* Intermediate buffer in which contents are buffered before\n     * being written using {@link #_outputStream}.,protected byte[] _outputBuffer;,byte[] _outputBuffer,protected 
com.fasterxml.jackson.core.json.UTF8JsonGenerator._outputTail,Field,* Pointer to the position right beyond the last character to output\n     * (end marker; may be past the buffer),protected int _outputTail;,int _outputTail,protected 
