FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$Segment.keyType,Field,No Comment,private final ReferenceType keyType;,org.apache.commons.collections4.map.ConcurrentReferenceHashMap$ReferenceType keyType,"private , final "
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$Segment.valueType,Field,No Comment,private final ReferenceType valueType;,org.apache.commons.collections4.map.ConcurrentReferenceHashMap$ReferenceType valueType,"private , final "
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$Segment.identityComparisons,Field,No Comment,private final boolean identityComparisons;,boolean identityComparisons,"private , final "
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$SimpleEntry.key,Field,No Comment,private final K key;,java.lang.Object key,"private , final "
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$SimpleEntry.value,Field,No Comment,private V value;,java.lang.Object value,private 
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$SoftKeyReference.hash,Field,No Comment,private final int hash;,int hash,"private , final "
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$SoftValueReference.keyRef,Field,No Comment,private final Object keyRef;,java.lang.Object keyRef,"private , final "
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$SoftValueReference.hash,Field,No Comment,private final int hash;,int hash,"private , final "
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$WeakKeyReference.hash,Field,No Comment,private final int hash;,int hash,"private , final "
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$WeakValueReference.keyRef,Field,No Comment,private final Object keyRef;,java.lang.Object keyRef,"private , final "
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$WeakValueReference.hash,Field,No Comment,private final int hash;,int hash,"private , final "
org.apache.commons.collections4.map.EntrySetToMapIteratorAdapter.entrySet,Field,The adapted Map entry Set.,"final Set<Map.Entry<K, V>> entrySet;",java.util.Set entrySet,final 
org.apache.commons.collections4.map.EntrySetToMapIteratorAdapter.iterator,Field,The resettable iterator in use.,"transient Iterator<Map.Entry<K, V>> iterator;",java.util.Iterator iterator,transient 
org.apache.commons.collections4.map.EntrySetToMapIteratorAdapter.entry,Field,The currently positioned Map entry.,"transient Map.Entry<K, V> entry;",java.util.Map$Entry entry,transient 
org.apache.commons.collections4.map.ListOrderedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 2728177751851003750L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.ListOrderedMap.insertOrder,Field,Internal list to hold the sequence of objects,private final List<K> insertOrder = new ArrayList<>();,java.util.List insertOrder,"private , final "
org.apache.commons.collections4.map.ListOrderedMap$EntrySetView.parent,Field,No Comment,"private final ListOrderedMap<K, V> parent;",org.apache.commons.collections4.map.ListOrderedMap parent,"private , final "
org.apache.commons.collections4.map.ListOrderedMap$EntrySetView.insertOrder,Field,No Comment,private final List<K> insertOrder;,java.util.List insertOrder,"private , final "
org.apache.commons.collections4.map.ListOrderedMap$EntrySetView.entrySet,Field,No Comment,"private Set<Map.Entry<K, V>> entrySet;",java.util.Set entrySet,private 
org.apache.commons.collections4.map.ListOrderedMap$KeySetView.parent,Field,No Comment,"private final ListOrderedMap<K, Object> parent;",org.apache.commons.collections4.map.ListOrderedMap parent,"private , final "
org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator.parent,Field,No Comment,"private final ListOrderedMap<K, V> parent;",org.apache.commons.collections4.map.ListOrderedMap parent,"private , final "
org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator.last,Field,No Comment,private K last;,java.lang.Object last,private 
org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapEntry.parent,Field,No Comment,"private final ListOrderedMap<K, V> parent;",org.apache.commons.collections4.map.ListOrderedMap parent,"private , final "
org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapIterator.parent,Field,No Comment,"private final ListOrderedMap<K, V> parent;",org.apache.commons.collections4.map.ListOrderedMap parent,"private , final "
org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapIterator.iterator,Field,No Comment,private ListIterator<K> iterator;,java.util.ListIterator iterator,private 
org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapIterator.last,Field,No Comment,private K last;,java.lang.Object last,private 
org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapIterator.readable,Field,No Comment,private boolean readable;,boolean readable,private 
org.apache.commons.collections4.map.ListOrderedMap$ValuesView.parent,Field,No Comment,"private final ListOrderedMap<Object, V> parent;",org.apache.commons.collections4.map.ListOrderedMap parent,"private , final "
org.apache.commons.collections4.map.LinkedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 9077234323521161066L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.LinkedMap$LinkedMapList.parent,Field,No Comment,"private final LinkedMap<K, ?> parent;",org.apache.commons.collections4.map.LinkedMap parent,"private , final "
org.apache.commons.collections4.map.SingletonMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -8931271118676803261L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.SingletonMap.key,Field,Singleton key,private final K key;,java.lang.Object key,"private , final "
org.apache.commons.collections4.map.SingletonMap.value,Field,Singleton value,private V value;,java.lang.Object value,private 
org.apache.commons.collections4.map.SingletonMap$SingletonMapIterator.parent,Field,No Comment,"private final SingletonMap<K, V> parent;",org.apache.commons.collections4.map.SingletonMap parent,"private , final "
org.apache.commons.collections4.map.SingletonMap$SingletonMapIterator.hasNext,Field,No Comment,private boolean hasNext = true;,boolean hasNext,private 
org.apache.commons.collections4.map.SingletonMap$SingletonMapIterator.canGetSet,Field,No Comment,private boolean canGetSet;,boolean canGetSet,private 
org.apache.commons.collections4.map.SingletonMap$SingletonValues.serialVersionUID,Field,No Comment,private static final long serialVersionUID = -3689524741863047872L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.SingletonMap$SingletonValues.parent,Field,No Comment,"private final SingletonMap<?, V> parent;",org.apache.commons.collections4.map.SingletonMap parent,"private , final "
org.apache.commons.collections4.map.UnmodifiableEntrySet.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 1678353579659253473L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.StaticBucketMap.DEFAULT_BUCKETS,Field,The default number of buckets to use,private static final int DEFAULT_BUCKETS = 255;,int DEFAULT_BUCKETS,"private , static , final "
org.apache.commons.collections4.map.StaticBucketMap.buckets,Field,"The array of buckets, where the actual data is held","private final Node<K, V>[] buckets;",org.apache.commons.collections4.map.StaticBucketMap$Node[] buckets,"private , final "
org.apache.commons.collections4.map.StaticBucketMap.locks,Field,The matching array of locks,private final Lock[] locks;,org.apache.commons.collections4.map.StaticBucketMap$Lock[] locks,"private , final "
org.apache.commons.collections4.map.StaticBucketMap$BaseIterator.current,Field,No Comment,"private final ArrayList<Map.Entry<K, V>> current = new ArrayList<>();",java.util.ArrayList current,"private , final "
org.apache.commons.collections4.map.StaticBucketMap$BaseIterator.bucket,Field,No Comment,private int bucket;,int bucket,private 
org.apache.commons.collections4.map.StaticBucketMap$BaseIterator.last,Field,No Comment,"private Map.Entry<K, V> last;",java.util.Map$Entry last,private 
org.apache.commons.collections4.map.StaticBucketMap$Lock.size,Field,No Comment,public int size;,int size,public 
org.apache.commons.collections4.map.StaticBucketMap$Node.key,Field,No Comment,protected K key;,java.lang.Object key,protected 
org.apache.commons.collections4.map.StaticBucketMap$Node.value,Field,No Comment,protected V value;,java.lang.Object value,protected 
org.apache.commons.collections4.map.StaticBucketMap$Node.next,Field,No Comment,"protected Node<K, V> next;",org.apache.commons.collections4.map.StaticBucketMap$Node next,protected 
org.apache.commons.collections4.map.AbstractMapDecorator.map,Field,The map to decorate,"transient Map<K, V> map;",java.util.Map map,transient 
org.apache.commons.collections4.map.AbstractReferenceMap.keyType,Field,* The reference type for keys.,private ReferenceStrength keyType;,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceStrength keyType,private 
org.apache.commons.collections4.map.AbstractReferenceMap.valueType,Field,* The reference type for values.,private ReferenceStrength valueType;,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceStrength valueType,private 
org.apache.commons.collections4.map.AbstractReferenceMap.purgeValues,Field,* Should the value be automatically purged when the associated key has been collected?,private boolean purgeValues;,boolean purgeValues,private 
org.apache.commons.collections4.map.AbstractReferenceMap.queue,Field,* ReferenceQueue used to eliminate stale mappings.\n     * See purge.,private transient ReferenceQueue<Object> queue;,java.lang.ref.ReferenceQueue queue,"private , transient "
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.parent,Field,The parent map,"final AbstractReferenceMap<K, V> parent;",org.apache.commons.collections4.map.AbstractReferenceMap parent,final 
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.index,Field,These fields keep track of where we are in the table.,int index;,int index,default
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.next,Field,No Comment,"ReferenceEntry<K, V> next;",org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry next,default
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.current,Field,No Comment,"ReferenceEntry<K, V> current;",org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry current,default
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.currentKey,Field,"returns true, next() will actually return a valid element.",K currentKey;,java.lang.Object currentKey,default
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.nextKey,Field,No Comment,K nextKey;,java.lang.Object nextKey,default
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.currentValue,Field,No Comment,V currentValue;,java.lang.Object currentValue,default
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.nextValue,Field,No Comment,V nextValue;,java.lang.Object nextValue,default
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.expectedModCount,Field,No Comment,int expectedModCount;,int expectedModCount,default
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry.parent,Field,The parent map,"private final AbstractReferenceMap<K, V> parent;",org.apache.commons.collections4.map.AbstractReferenceMap parent,"private , final "
org.apache.commons.collections4.map.AbstractReferenceMap$SoftRef.hash,Field,The hashCode of the key (even if the reference points to a value),private final int hash;,int hash,"private , final "
org.apache.commons.collections4.map.AbstractReferenceMap$WeakRef.hash,Field,The hashCode of the key (even if the reference points to a value),private final int hash;,int hash,"private , final "
org.apache.commons.collections4.map.MultiKeyMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -1788199231038721040L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.HashedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -1788199231038721040L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.LazyMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 7990956402564206740L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.LazyMap.factory,Field,The factory to use to construct elements,"protected final Transformer<? super K, ? extends V> factory;",org.apache.commons.collections4.Transformer factory,"protected , final "
org.apache.commons.collections4.map.PassiveExpiringMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.PassiveExpiringMap.expirationMap,Field,Map used to manage expiration times for the actual map entries.,"private final Map<Object, Long> expirationMap = new HashMap<>();",java.util.Map expirationMap,"private , final "
org.apache.commons.collections4.map.PassiveExpiringMap.expiringPolicy,Field,The policy used to determine time-to-live values for map entries.,"private final ExpirationPolicy<K, V> expiringPolicy;",org.apache.commons.collections4.map.PassiveExpiringMap$ExpirationPolicy expiringPolicy,"private , final "
org.apache.commons.collections4.map.PassiveExpiringMap$ConstantTimeToLiveExpirationPolicy.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.PassiveExpiringMap$ConstantTimeToLiveExpirationPolicy.timeToLiveMillis,Field,The constant time-to-live value measured in milliseconds.,private final long timeToLiveMillis;,long timeToLiveMillis,"private , final "
org.apache.commons.collections4.map.MultiValueMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -2214159910087182007L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.MultiValueMap.collectionFactory,Field,The factory for creating value collections.,private final Factory<? extends Collection<V>> collectionFactory;,org.apache.commons.collections4.Factory collectionFactory,"private , final "
org.apache.commons.collections4.map.MultiValueMap.valuesView,Field,The cached values.,private transient Collection<V> valuesView;,java.util.Collection valuesView,"private , transient "
org.apache.commons.collections4.map.MultiValueMap$ReflectionFactory.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 2986114157496788874L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.MultiValueMap$ReflectionFactory.clazz,Field,No Comment,private final Class<T> clazz;,java.lang.Class clazz,"private , final "
org.apache.commons.collections4.map.MultiValueMap$ValuesIterator.key,Field,No Comment,private final Object key;,java.lang.Object key,"private , final "
org.apache.commons.collections4.map.MultiValueMap$ValuesIterator.values,Field,No Comment,private final Collection<V> values;,java.util.Collection values,"private , final "
org.apache.commons.collections4.map.MultiValueMap$ValuesIterator.iterator,Field,No Comment,private final Iterator<V> iterator;,java.util.Iterator iterator,"private , final "
org.apache.commons.collections4.map.LRUMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -612114643488955218L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.LRUMap.DEFAULT_MAX_SIZE,Field,Default maximum size,protected static final int DEFAULT_MAX_SIZE = 100;,int DEFAULT_MAX_SIZE,"protected , static , final "
org.apache.commons.collections4.map.LRUMap.maxSize,Field,Maximum size,private transient int maxSize;,int maxSize,"private , transient "
org.apache.commons.collections4.map.LRUMap.scanUntilRemovable,Field,Scan behavior,private final boolean scanUntilRemovable;,boolean scanUntilRemovable,"private , final "
org.apache.commons.collections4.map.ReferenceMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 1555089888138299607L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.TransformedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 7023152376788900464L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.TransformedMap.keyTransformer,Field,The transformer to use for the key,"protected final Transformer<? super K, ? extends K> keyTransformer;",org.apache.commons.collections4.Transformer keyTransformer,"protected , final "
org.apache.commons.collections4.map.TransformedMap.valueTransformer,Field,The transformer to use for the value,"protected final Transformer<? super V, ? extends V> valueTransformer;",org.apache.commons.collections4.Transformer valueTransformer,"protected , final "
org.apache.commons.collections4.map.CompositeMap.EMPTY_MAP_ARRAY,Field,No Comment,"@SuppressWarnings(""rawtypes"")\nprivate static final Map[] EMPTY_MAP_ARRAY = {};",java.util.Map[] EMPTY_MAP_ARRAY,"private , static , final "
org.apache.commons.collections4.map.CompositeMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -6096931280583808322L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.map.CompositeMap.composite,Field,Array of all maps in the composite,"private Map<K, V>[] composite;",java.util.Map[] composite,private 
org.apache.commons.collections4.map.CompositeMap.mutator,Field,Handle mutation operations,"private MapMutator<K, V> mutator;",org.apache.commons.collections4.map.CompositeMap$MapMutator mutator,private 
org.apache.commons.collections4.keyvalue.MultiKey.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 4465448607415788805L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.keyvalue.MultiKey.keys,Field,The individual keys,private final K[] keys;,java.lang.Object[] keys,"private , final "
org.apache.commons.collections4.keyvalue.MultiKey.hashCode,Field,The cached hashCode,private transient int hashCode;,int hashCode,"private , transient "
org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator.entry,Field,The {@code Map.Entry} to decorate,"private final Map.Entry<K, V> entry;",java.util.Map$Entry entry,"private , final "
org.apache.commons.collections4.keyvalue.AbstractKeyValue.key,Field,The key,private K key;,java.lang.Object key,private 
org.apache.commons.collections4.keyvalue.AbstractKeyValue.value,Field,The value,private V value;,java.lang.Object value,private 
org.apache.commons.collections4.keyvalue.TiedMapEntry.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -8453869361373831205L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.keyvalue.TiedMapEntry.map,Field,The map underlying the entry/iterator,"private final Map<K, V> map;",java.util.Map map,"private , final "
org.apache.commons.collections4.keyvalue.TiedMapEntry.key,Field,The key,private final K key;,java.lang.Object key,"private , final "
org.apache.commons.collections4.MultiSetUtils.EMPTY_MULTISET,Field,* An empty unmodifiable multiset.,"// OK, empty multiset is compatible with any type\n@SuppressWarnings(""rawtypes"")\npublic static final MultiSet EMPTY_MULTISET = UnmodifiableMultiSet.unmodifiableMultiSet(new HashMultiSet<>());",org.apache.commons.collections4.MultiSet EMPTY_MULTISET,"public , static , final "
org.apache.commons.collections4.properties.OrderedProperties.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.properties.OrderedProperties.orderedKeys,Field,* Preserves the insertion order.,private final LinkedHashSet<Object> orderedKeys = new LinkedHashSet<>();,java.util.LinkedHashSet orderedKeys,"private , final "
org.apache.commons.collections4.properties.SortedProperties.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.properties.OrderedPropertiesFactory.INSTANCE,Field,* The singleton instance.,public static final OrderedPropertiesFactory INSTANCE = new OrderedPropertiesFactory();,org.apache.commons.collections4.properties.OrderedPropertiesFactory INSTANCE,"public , static , final "
org.apache.commons.collections4.properties.PropertiesFactory.EMPTY_PROPERTIES,Field,* The empty map (immutable). This map is serializable.\n     *\n     * @since 4.5.0-M1,public static final Properties EMPTY_PROPERTIES = new EmptyProperties();,java.util.Properties EMPTY_PROPERTIES,"public , static , final "
org.apache.commons.collections4.properties.PropertiesFactory.INSTANCE,Field,* The singleton instance.,public static final PropertiesFactory INSTANCE = new PropertiesFactory();,org.apache.commons.collections4.properties.PropertiesFactory INSTANCE,"public , static , final "
org.apache.commons.collections4.properties.PropertiesFactory$EmptyProperties.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.properties.SortedPropertiesFactory.INSTANCE,Field,* The singleton instance.,public static final SortedPropertiesFactory INSTANCE = new SortedPropertiesFactory();,org.apache.commons.collections4.properties.SortedPropertiesFactory INSTANCE,"public , static , final "
org.apache.commons.collections4.multimap.AbstractMultiValuedMap.valuesView,Field,The values view,private transient Collection<V> valuesView;,java.util.Collection valuesView,"private , transient "
org.apache.commons.collections4.multimap.AbstractMultiValuedMap.entryValuesView,Field,The EntryValues view,private transient EntryValues entryValuesView;,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$EntryValues entryValuesView,"private , transient "
org.apache.commons.collections4.multimap.AbstractMultiValuedMap.keysMultiSetView,Field,The KeyMultiSet view,private transient MultiSet<K> keysMultiSetView;,org.apache.commons.collections4.MultiSet keysMultiSetView,"private , transient "
org.apache.commons.collections4.multimap.AbstractMultiValuedMap.asMapView,Field,The AsMap view,private transient AsMap asMapView;,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$AsMap asMapView,"private , transient "
org.apache.commons.collections4.multimap.AbstractMultiValuedMap.map,Field,The map used to store the data,"private transient Map<K, Collection<V>> map;",java.util.Map map,"private , transient "
org.apache.commons.collections4.multimap.AbstractMultiValuedMap$AsMap.map,Field,No Comment,"final transient Map<K, Collection<V>> map;",java.util.Map map,"final , transient "
org.apache.commons.collections4.multimap.AbstractMultiValuedMap$MultiValuedMapIterator.it,Field,No Comment,"private final Iterator<Entry<K, V>> it;",java.util.Iterator it,"private , final "
org.apache.commons.collections4.multimap.AbstractMultiValuedMap$MultiValuedMapIterator.current,Field,No Comment,"private Entry<K, V> current;",java.util.Map$Entry current,private 
org.apache.commons.collections4.multimap.AbstractMultiValuedMap$ValuesIterator.key,Field,No Comment,private final Object key;,java.lang.Object key,"private , final "
org.apache.commons.collections4.multimap.AbstractMultiValuedMap$ValuesIterator.values,Field,No Comment,private final Collection<V> values;,java.util.Collection values,"private , final "
org.apache.commons.collections4.multimap.AbstractMultiValuedMap$ValuesIterator.iterator,Field,No Comment,private final Iterator<V> iterator;,java.util.Iterator iterator,"private , final "
org.apache.commons.collections4.multimap.AbstractMultiValuedMap$WrappedCollection.key,Field,No Comment,protected final K key;,java.lang.Object key,"protected , final "
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMap.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 20150612L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.multimap.HashSetValuedHashMap.serialVersionUID,Field,Serialization Version,private static final long serialVersionUID = 20151118L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.multimap.HashSetValuedHashMap.DEFAULT_INITIAL_MAP_CAPACITY,Field,* The initial map capacity used when none specified in constructor.,private static final int DEFAULT_INITIAL_MAP_CAPACITY = 16;,int DEFAULT_INITIAL_MAP_CAPACITY,"private , static , final "
org.apache.commons.collections4.multimap.HashSetValuedHashMap.DEFAULT_INITIAL_SET_CAPACITY,Field,* The initial set capacity when using none specified in constructor.,private static final int DEFAULT_INITIAL_SET_CAPACITY = 3;,int DEFAULT_INITIAL_SET_CAPACITY,"private , static , final "
org.apache.commons.collections4.multimap.HashSetValuedHashMap.initialSetCapacity,Field,* The initial list capacity when creating a new value collection.,private final int initialSetCapacity;,int initialSetCapacity,"private , final "
org.apache.commons.collections4.multimap.LinkedHashSetValuedLinkedHashMap.serialVersionUID,Field,Serialization Version,private static final long serialVersionUID = 20241020L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.multimap.LinkedHashSetValuedLinkedHashMap.DEFAULT_INITIAL_MAP_CAPACITY,Field,* The initial map capacity used when none specified in constructor.,private static final int DEFAULT_INITIAL_MAP_CAPACITY = 16;,int DEFAULT_INITIAL_MAP_CAPACITY,"private , static , final "
org.apache.commons.collections4.multimap.LinkedHashSetValuedLinkedHashMap.DEFAULT_INITIAL_SET_CAPACITY,Field,* The initial set capacity when using none specified in constructor.,private static final int DEFAULT_INITIAL_SET_CAPACITY = 3;,int DEFAULT_INITIAL_SET_CAPACITY,"private , static , final "
org.apache.commons.collections4.multimap.LinkedHashSetValuedLinkedHashMap.initialSetCapacity,Field,* The initial list capacity when creating a new value collection.,private final int initialSetCapacity;,int initialSetCapacity,"private , final "
org.apache.commons.collections4.multimap.TransformedMultiValuedMap.serialVersionUID,Field,Serialization Version,private static final long serialVersionUID = 20150612L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.multimap.TransformedMultiValuedMap.keyTransformer,Field,The key transformer,"private final Transformer<? super K, ? extends K> keyTransformer;",org.apache.commons.collections4.Transformer keyTransformer,"private , final "
org.apache.commons.collections4.multimap.TransformedMultiValuedMap.valueTransformer,Field,The value transformer,"private final Transformer<? super V, ? extends V> valueTransformer;",org.apache.commons.collections4.Transformer valueTransformer,"private , final "
org.apache.commons.collections4.multimap.ArrayListValuedLinkedHashMap.serialVersionUID,Field,Serialization Version,private static final long serialVersionUID = 20241014L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.multimap.ArrayListValuedLinkedHashMap.DEFAULT_INITIAL_MAP_CAPACITY,Field,* The initial map capacity used when none specified in constructor.,private static final int DEFAULT_INITIAL_MAP_CAPACITY = 16;,int DEFAULT_INITIAL_MAP_CAPACITY,"private , static , final "
org.apache.commons.collections4.multimap.ArrayListValuedLinkedHashMap.DEFAULT_INITIAL_LIST_CAPACITY,Field,* The initial list capacity when using none specified in constructor.,private static final int DEFAULT_INITIAL_LIST_CAPACITY = 3;,int DEFAULT_INITIAL_LIST_CAPACITY,"private , static , final "
org.apache.commons.collections4.multimap.ArrayListValuedLinkedHashMap.initialListCapacity,Field,* The initial list capacity when creating a new value collection.,private final int initialListCapacity;,int initialListCapacity,"private , final "
org.apache.commons.collections4.multimap.AbstractListValuedMap$ValuesListIterator.key,Field,No Comment,private final K key;,java.lang.Object key,"private , final "
org.apache.commons.collections4.multimap.AbstractListValuedMap$ValuesListIterator.values,Field,No Comment,private List<V> values;,java.util.List values,private 
org.apache.commons.collections4.multimap.AbstractListValuedMap$ValuesListIterator.iterator,Field,No Comment,private ListIterator<V> iterator;,java.util.ListIterator iterator,private 
org.apache.commons.collections4.multimap.ArrayListValuedHashMap.serialVersionUID,Field,Serialization Version,private static final long serialVersionUID = 20151118L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.multimap.ArrayListValuedHashMap.DEFAULT_INITIAL_MAP_CAPACITY,Field,* The initial map capacity used when none specified in constructor.,private static final int DEFAULT_INITIAL_MAP_CAPACITY = 16;,int DEFAULT_INITIAL_MAP_CAPACITY,"private , static , final "
org.apache.commons.collections4.multimap.ArrayListValuedHashMap.DEFAULT_INITIAL_LIST_CAPACITY,Field,* The initial list capacity when using none specified in constructor.,private static final int DEFAULT_INITIAL_LIST_CAPACITY = 3;,int DEFAULT_INITIAL_LIST_CAPACITY,"private , static , final "
org.apache.commons.collections4.multimap.ArrayListValuedHashMap.initialListCapacity,Field,* The initial list capacity when creating a new value collection.,private final int initialListCapacity;,int initialListCapacity,"private , final "
org.apache.commons.collections4.multimap.AbstractMultiValuedMapDecorator.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 20150612L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.multimap.AbstractMultiValuedMapDecorator.map,Field,MultiValuedMap to decorate,"private final MultiValuedMap<K, V> map;",org.apache.commons.collections4.MultiValuedMap map,"private , final "
org.apache.commons.collections4.list.LazyList.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = -3677737457567429713L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.list.LazyList.factory,Field,The factory to use to lazily instantiate the objects,private final Factory<? extends E> factory;,org.apache.commons.collections4.Factory factory,"private , final "
org.apache.commons.collections4.list.LazyList.transformer,Field,The transformer to use to lazily instantiate the objects,"private final Transformer<Integer, ? extends E> transformer;",org.apache.commons.collections4.Transformer transformer,"private , final "
org.apache.commons.collections4.list.AbstractSerializableListDecorator.serialVersionUID,Field,Serialization version,private static final long serialVersionUID = 2684959196747496299L;,long serialVersionUID,"private , static , final "
org.apache.commons.collections4.list.TreeList.root,Field,The root node in the AVL tree,private AVLNode<E> root;,org.apache.commons.collections4.list.TreeList$AVLNode root,private 
org.apache.commons.collections4.list.TreeList.size,Field,The current size of the list,private int size;,int size,private 
org.apache.commons.collections4.list.TreeList$AVLNode.left,Field,The left child node or the predecessor if {@link #leftIsPrevious}.,private AVLNode<E> left;,org.apache.commons.collections4.list.TreeList$AVLNode left,private 
org.apache.commons.collections4.list.TreeList$AVLNode.leftIsPrevious,Field,Flag indicating that left reference is not a subtree but the predecessor.,private boolean leftIsPrevious;,boolean leftIsPrevious,private 
org.apache.commons.collections4.list.TreeList$AVLNode.right,Field,The right child node or the successor if {@link #rightIsNext}.,private AVLNode<E> right;,org.apache.commons.collections4.list.TreeList$AVLNode right,private 
org.apache.commons.collections4.list.TreeList$AVLNode.rightIsNext,Field,Flag indicating that right reference is not a subtree but the successor.,private boolean rightIsNext;,boolean rightIsNext,private 
org.apache.commons.collections4.list.TreeList$AVLNode.height,Field,How many levels of left/right are below this one.,private int height;,int height,private 
org.apache.commons.collections4.list.TreeList$AVLNode.relativePosition,Field,"The relative position, root holds absolute position.",private int relativePosition;,int relativePosition,private 
org.apache.commons.collections4.list.TreeList$AVLNode.value,Field,The stored element.,private E value;,java.lang.Object value,private 
org.apache.commons.collections4.list.TreeList$TreeListIterator.parent,Field,The parent list,private final TreeList<E> parent;,org.apache.commons.collections4.list.TreeList parent,"private , final "
