FEN:ID,:LABEL,CFG_Path
org.apache.commons.csv.CSVFormat$Builder.setEscape(Character).CFG_Path_2,CFG_Path,"CFG Nodes:\n""7"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""3"" [label=""escapeCharacter := @parameter0: java.lang.Character""];\n""1"" [label=""$stack2 = staticinvoke <org.apache.commons.csv.CSVFormat: boolean access$2300(java.lang.Character)>(escapeCharacter)""];\n""4"" [label=""if $stack2 == 0""];\n""8"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: java.lang.Character escapeCharacter> = escapeCharacter""];\n""5"" [label=""return this""];\n\nCFG Edges:\n""7"" -> ""3""[label=""cfg_next""];\n""3"" -> ""1""[label=""cfg_next""];\n""1"" -> ""4""[label=""cfg_next""];\n""4"" -> ""8""[label=""cfg_true""];\n""8"" -> ""5""[label=""cfg_next""];\n\nCFG Path: ['7', '3', '1', '4', '8', '5']\n"
org.apache.commons.csv.CSVFormat$Builder.setHeader(Class).CFG_Path_1,CFG_Path,"CFG Nodes:\n""12"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""8"" [label=""headerEnum := @parameter0: java.lang.Class""];\n""7"" [label=""header = null""];\n""9"" [label=""if headerEnum == null""];\n""1"" [label=""$stack4 = virtualinvoke this.<org.apache.commons.csv.CSVFormat$Builder: org.apache.commons.csv.CSVFormat$Builder setHeader(java.lang.String[])>(header)""];\n""10"" [label=""return $stack4""];\n\nCFG Edges:\n""12"" -> ""8""[label=""cfg_next""];\n""8"" -> ""7""[label=""cfg_next""];\n""7"" -> ""9""[label=""cfg_next""];\n""9"" -> ""1""[label=""cfg_true""];\n""1"" -> ""10""[label=""cfg_next""];\n\nCFG Path: ['12', '8', '7', '9', '1', '10']\n"
org.apache.commons.csv.CSVFormat$Builder.setHeader(Class).CFG_Path_2,CFG_Path,"CFG Nodes:\n""12"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""8"" [label=""headerEnum := @parameter0: java.lang.Class""];\n""7"" [label=""header = null""];\n""9"" [label=""if headerEnum == null""];\n""2"" [label=""$stack5 = virtualinvoke headerEnum.<java.lang.Class: java.lang.Object[] getEnumConstants()>()""];\n""5"" [label=""enumValues = (java.lang.Enum[]) $stack5""];\n""3"" [label=""$stack6 = lengthof enumValues""];\n""6"" [label=""header = newarray (java.lang.String)[$stack6]""];\n""4"" [label=""$stack7 = dynamicinvoke \""apply\"" <java.util.function.IntFunction (java.lang.Enum[])>(enumValues) <java.lang.invoke.LambdaMetafactory: java.lang.invoke.CallSite metafactory(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.invoke.MethodType,java.lang.invoke.MethodHandle,java.lang.invoke.MethodType)>(methodtype: java.lang.Object __METHODTYPE__(int), methodhandle: \""REF_INVOKE_STATIC\"" <org.apache.commons.csv.CSVFormat$Builder: java.lang.String lambda$setHeader$0(java.lang.Enum[],int)>, methodtype: java.lang.String __METHODTYPE__(int))""];\n""11"" [label=""staticinvoke <java.util.Arrays: void setAll(java.lang.Object[],java.util.function.IntFunction)>(header, $stack7)""];\n""1"" [label=""$stack4 = virtualinvoke this.<org.apache.commons.csv.CSVFormat$Builder: org.apache.commons.csv.CSVFormat$Builder setHeader(java.lang.String[])>(header)""];\n""10"" [label=""return $stack4""];\n\nCFG Edges:\n""12"" -> ""8""[label=""cfg_next""];\n""8"" -> ""7""[label=""cfg_next""];\n""7"" -> ""9""[label=""cfg_next""];\n""9"" -> ""2""[label=""cfg_false""];\n""2"" -> ""5""[label=""cfg_next""];\n""5"" -> ""3""[label=""cfg_next""];\n""3"" -> ""6""[label=""cfg_next""];\n""6"" -> ""4""[label=""cfg_next""];\n""4"" -> ""11""[label=""cfg_next""];\n""11"" -> ""1""[label=""cfg_next""];\n""1"" -> ""10""[label=""cfg_next""];\n\nCFG Path: ['12', '8', '7', '9', '2', '5', '3', '6', '4', '11', '1', '10']\n"
org.apache.commons.csv.CSVFormat$Builder.setHeader(ResultSet).CFG_Path_1,CFG_Path,"CFG Nodes:\n""8"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""6"" [label=""resultSet := @parameter0: java.sql.ResultSet""];\n""5"" [label=""if resultSet == null""];\n""2"" [label=""$stack3 = interfaceinvoke resultSet.<java.sql.ResultSet: java.sql.ResultSetMetaData getMetaData()>()""];\n""4"" [label=""goto""];\n""1"" [label=""$stack2 = virtualinvoke this.<org.apache.commons.csv.CSVFormat$Builder: org.apache.commons.csv.CSVFormat$Builder setHeader(java.sql.ResultSetMetaData)>($stack3)""];\n""7"" [label=""return $stack2""];\n\nCFG Edges:\n""8"" -> ""6""[label=""cfg_next""];\n""6"" -> ""5""[label=""cfg_next""];\n""5"" -> ""2""[label=""cfg_false""];\n""2"" -> ""4""[label=""cfg_next""];\n""4"" -> ""1""[label=""cfg_goto""];\n""1"" -> ""7""[label=""cfg_next""];\n\nCFG Path: ['8', '6', '5', '2', '4', '1', '7']\n"
org.apache.commons.csv.CSVFormat$Builder.setHeader(ResultSet).CFG_Path_2,CFG_Path,"CFG Nodes:\n""8"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""6"" [label=""resultSet := @parameter0: java.sql.ResultSet""];\n""5"" [label=""if resultSet == null""];\n""3"" [label=""$stack3 = null""];\n""1"" [label=""$stack2 = virtualinvoke this.<org.apache.commons.csv.CSVFormat$Builder: org.apache.commons.csv.CSVFormat$Builder setHeader(java.sql.ResultSetMetaData)>($stack3)""];\n""7"" [label=""return $stack2""];\n\nCFG Edges:\n""8"" -> ""6""[label=""cfg_next""];\n""6"" -> ""5""[label=""cfg_next""];\n""5"" -> ""3""[label=""cfg_true""];\n""3"" -> ""1""[label=""cfg_next""];\n""1"" -> ""7""[label=""cfg_next""];\n\nCFG Path: ['8', '6', '5', '3', '1', '7']\n"
org.apache.commons.csv.CSVFormat$Builder.setHeader(ResultSetMetaData).CFG_Path_1,CFG_Path,"CFG Nodes:\n""15"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""13"" [label=""resultSetMetaData := @parameter0: java.sql.ResultSetMetaData""];\n""11"" [label=""labels = null""];\n""9"" [label=""if resultSetMetaData == null""];\n""1"" [label=""$stack5 = virtualinvoke this.<org.apache.commons.csv.CSVFormat$Builder: org.apache.commons.csv.CSVFormat$Builder setHeader(java.lang.String[])>(labels)""];\n""14"" [label=""return $stack5""];\n\nCFG Edges:\n""15"" -> ""13""[label=""cfg_next""];\n""13"" -> ""11""[label=""cfg_next""];\n""11"" -> ""9""[label=""cfg_next""];\n""9"" -> ""1""[label=""cfg_true""];\n""1"" -> ""14""[label=""cfg_next""];\n\nCFG Path: ['15', '13', '11', '9', '1', '14']\n"
org.apache.commons.csv.CSVFormat$Builder.setHeader(ResultSetMetaData).CFG_Path_2,CFG_Path,"CFG Nodes:\n""15"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""13"" [label=""resultSetMetaData := @parameter0: java.sql.ResultSetMetaData""];\n""11"" [label=""labels = null""];\n""9"" [label=""if resultSetMetaData == null""];\n""4"" [label=""columnCount = interfaceinvoke resultSetMetaData.<java.sql.ResultSetMetaData: int getColumnCount()>()""];\n""10"" [label=""labels = newarray (java.lang.String)[columnCount]""];\n""6"" [label=""i = 0""];\n""8"" [label=""if i >= columnCount""];\n""1"" [label=""$stack5 = virtualinvoke this.<org.apache.commons.csv.CSVFormat$Builder: org.apache.commons.csv.CSVFormat$Builder setHeader(java.lang.String[])>(labels)""];\n""14"" [label=""return $stack5""];\n\nCFG Edges:\n""15"" -> ""13""[label=""cfg_next""];\n""13"" -> ""11""[label=""cfg_next""];\n""11"" -> ""9""[label=""cfg_next""];\n""9"" -> ""4""[label=""cfg_false""];\n""4"" -> ""10""[label=""cfg_next""];\n""10"" -> ""6""[label=""cfg_next""];\n""6"" -> ""8""[label=""cfg_next""];\n""8"" -> ""1""[label=""cfg_true""];\n""1"" -> ""14""[label=""cfg_next""];\n\nCFG Path: ['15', '13', '11', '9', '4', '10', '6', '8', '1', '14']\n"
org.apache.commons.csv.CSVFormat$Builder.setHeader(ResultSetMetaData).CFG_Path_3,CFG_Path,"CFG Nodes:\n""15"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""13"" [label=""resultSetMetaData := @parameter0: java.sql.ResultSetMetaData""];\n""11"" [label=""labels = null""];\n""9"" [label=""if resultSetMetaData == null""];\n""4"" [label=""columnCount = interfaceinvoke resultSetMetaData.<java.sql.ResultSetMetaData: int getColumnCount()>()""];\n""10"" [label=""labels = newarray (java.lang.String)[columnCount]""];\n""6"" [label=""i = 0""];\n""8"" [label=""if i >= columnCount""];\n""2"" [label=""$stack6 = i + 1""];\n""3"" [label=""$stack7 = interfaceinvoke resultSetMetaData.<java.sql.ResultSetMetaData: java.lang.String getColumnLabel(int)>($stack6)""];\n""12"" [label=""labels[i] = $stack7""];\n""7"" [label=""i = i + 1""];\n""5"" [label=""goto""];\n""1"" [label=""$stack5 = virtualinvoke this.<org.apache.commons.csv.CSVFormat$Builder: org.apache.commons.csv.CSVFormat$Builder setHeader(java.lang.String[])>(labels)""];\n""14"" [label=""return $stack5""];\n\nCFG Edges:\n""15"" -> ""13""[label=""cfg_next""];\n""13"" -> ""11""[label=""cfg_next""];\n""11"" -> ""9""[label=""cfg_next""];\n""9"" -> ""4""[label=""cfg_false""];\n""4"" -> ""10""[label=""cfg_next""];\n""10"" -> ""6""[label=""cfg_next""];\n""6"" -> ""8""[label=""cfg_next""];\n""8"" -> ""2""[label=""cfg_false""];\n""2"" -> ""3""[label=""cfg_next""];\n""3"" -> ""12""[label=""cfg_next""];\n""12"" -> ""7""[label=""cfg_next""];\n""7"" -> ""5""[label=""cfg_next""];\n""5"" -> ""8""[label=""cfg_goto""];\n""8"" -> ""1""[label=""cfg_true""];\n""1"" -> ""14""[label=""cfg_next""];\n\nCFG Path: ['15', '13', '11', '9', '4', '10', '6', '8', '2', '3', '12', '7', '5', '8', '1', '14']\n"
org.apache.commons.csv.CSVFormat$Builder.setHeader(String[]).CFG_Path_1,CFG_Path,"CFG Nodes:\n""5"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""3"" [label=""header := @parameter0: java.lang.String[]""];\n""1"" [label=""$stack2 = staticinvoke <org.apache.commons.csv.CSVFormat: java.lang.Object[] clone(java.lang.Object[])>(header)""];\n""2"" [label=""$stack3 = (java.lang.String[]) $stack2""];\n""6"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: java.lang.String[] headers> = $stack3""];\n""4"" [label=""return this""];\n\nCFG Edges:\n""5"" -> ""3""[label=""cfg_next""];\n""3"" -> ""1""[label=""cfg_next""];\n""1"" -> ""2""[label=""cfg_next""];\n""2"" -> ""6""[label=""cfg_next""];\n""6"" -> ""4""[label=""cfg_next""];\n\nCFG Path: ['5', '3', '1', '2', '6', '4']\n"
org.apache.commons.csv.CSVFormat$Builder.setHeaderComments(Object[]).CFG_Path_1,CFG_Path,"CFG Nodes:\n""6"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""4"" [label=""headerComments := @parameter0: java.lang.Object[]""];\n""1"" [label=""$stack2 = staticinvoke <org.apache.commons.csv.CSVFormat: java.lang.String[] toStringArray(java.lang.Object[])>(headerComments)""];\n""2"" [label=""$stack3 = staticinvoke <org.apache.commons.csv.CSVFormat: java.lang.Object[] clone(java.lang.Object[])>($stack2)""];\n""3"" [label=""$stack4 = (java.lang.String[]) $stack3""];\n""7"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: java.lang.String[] headerComments> = $stack4""];\n""5"" [label=""return this""];\n\nCFG Edges:\n""6"" -> ""4""[label=""cfg_next""];\n""4"" -> ""1""[label=""cfg_next""];\n""1"" -> ""2""[label=""cfg_next""];\n""2"" -> ""3""[label=""cfg_next""];\n""3"" -> ""7""[label=""cfg_next""];\n""7"" -> ""5""[label=""cfg_next""];\n\nCFG Path: ['6', '4', '1', '2', '3', '7', '5']\n"
org.apache.commons.csv.CSVFormat$Builder.setHeaderComments(String[]).CFG_Path_1,CFG_Path,"CFG Nodes:\n""5"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""3"" [label=""headerComments := @parameter0: java.lang.String[]""];\n""1"" [label=""$stack2 = staticinvoke <org.apache.commons.csv.CSVFormat: java.lang.Object[] clone(java.lang.Object[])>(headerComments)""];\n""2"" [label=""$stack3 = (java.lang.String[]) $stack2""];\n""6"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: java.lang.String[] headerComments> = $stack3""];\n""4"" [label=""return this""];\n\nCFG Edges:\n""5"" -> ""3""[label=""cfg_next""];\n""3"" -> ""1""[label=""cfg_next""];\n""1"" -> ""2""[label=""cfg_next""];\n""2"" -> ""6""[label=""cfg_next""];\n""6"" -> ""4""[label=""cfg_next""];\n\nCFG Path: ['5', '3', '1', '2', '6', '4']\n"
org.apache.commons.csv.CSVFormat$Builder.setIgnoreEmptyLines(boolean).CFG_Path_1,CFG_Path,"CFG Nodes:\n""3"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""1"" [label=""ignoreEmptyLines := @parameter0: boolean""];\n""4"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: boolean ignoreEmptyLines> = ignoreEmptyLines""];\n""2"" [label=""return this""];\n\nCFG Edges:\n""3"" -> ""1""[label=""cfg_next""];\n""1"" -> ""4""[label=""cfg_next""];\n""4"" -> ""2""[label=""cfg_next""];\n\nCFG Path: ['3', '1', '4', '2']\n"
org.apache.commons.csv.CSVFormat$Builder.setIgnoreHeaderCase(boolean).CFG_Path_1,CFG_Path,"CFG Nodes:\n""3"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""1"" [label=""ignoreHeaderCase := @parameter0: boolean""];\n""4"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: boolean ignoreHeaderCase> = ignoreHeaderCase""];\n""2"" [label=""return this""];\n\nCFG Edges:\n""3"" -> ""1""[label=""cfg_next""];\n""1"" -> ""4""[label=""cfg_next""];\n""4"" -> ""2""[label=""cfg_next""];\n\nCFG Path: ['3', '1', '4', '2']\n"
org.apache.commons.csv.CSVFormat$Builder.setIgnoreSurroundingSpaces(boolean).CFG_Path_1,CFG_Path,"CFG Nodes:\n""3"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""1"" [label=""ignoreSurroundingSpaces := @parameter0: boolean""];\n""4"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: boolean ignoreSurroundingSpaces> = ignoreSurroundingSpaces""];\n""2"" [label=""return this""];\n\nCFG Edges:\n""3"" -> ""1""[label=""cfg_next""];\n""1"" -> ""4""[label=""cfg_next""];\n""4"" -> ""2""[label=""cfg_next""];\n\nCFG Path: ['3', '1', '4', '2']\n"
org.apache.commons.csv.CSVFormat$Builder.setLenientEof(boolean).CFG_Path_1,CFG_Path,"CFG Nodes:\n""3"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""1"" [label=""lenientEof := @parameter0: boolean""];\n""4"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: boolean lenientEof> = lenientEof""];\n""2"" [label=""return this""];\n\nCFG Edges:\n""3"" -> ""1""[label=""cfg_next""];\n""1"" -> ""4""[label=""cfg_next""];\n""4"" -> ""2""[label=""cfg_next""];\n\nCFG Path: ['3', '1', '4', '2']\n"
org.apache.commons.csv.CSVFormat$Builder.setMaxRows(long).CFG_Path_1,CFG_Path,"CFG Nodes:\n""3"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""1"" [label=""maxRows := @parameter0: long""];\n""4"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: long maxRows> = maxRows""];\n""2"" [label=""return this""];\n\nCFG Edges:\n""3"" -> ""1""[label=""cfg_next""];\n""1"" -> ""4""[label=""cfg_next""];\n""4"" -> ""2""[label=""cfg_next""];\n\nCFG Path: ['3', '1', '4', '2']\n"
org.apache.commons.csv.CSVFormat$Builder.setNullString(String).CFG_Path_1,CFG_Path,"CFG Nodes:\n""11"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""8"" [label=""nullString := @parameter0: java.lang.String""];\n""12"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: java.lang.String nullString> = nullString""];\n""1"" [label=""$stack2 = new java.lang.StringBuilder""];\n""10"" [label=""specialinvoke $stack2.<java.lang.StringBuilder: void <init>()>()""];\n""2"" [label=""$stack3 = this.<org.apache.commons.csv.CSVFormat$Builder: java.lang.Character quoteCharacter>""];\n""3"" [label=""$stack4 = virtualinvoke $stack2.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($stack3)""];\n""5"" [label=""$stack6 = virtualinvoke $stack4.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(nullString)""];\n""4"" [label=""$stack5 = this.<org.apache.commons.csv.CSVFormat$Builder: java.lang.Character quoteCharacter>""];\n""6"" [label=""$stack7 = virtualinvoke $stack6.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($stack5)""];\n""7"" [label=""$stack8 = virtualinvoke $stack7.<java.lang.StringBuilder: java.lang.String toString()>()""];\n""13"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: java.lang.String quotedNullString> = $stack8""];\n""9"" [label=""return this""];\n\nCFG Edges:\n""11"" -> ""8""[label=""cfg_next""];\n""8"" -> ""12""[label=""cfg_next""];\n""12"" -> ""1""[label=""cfg_next""];\n""1"" -> ""10""[label=""cfg_next""];\n""10"" -> ""2""[label=""cfg_next""];\n""2"" -> ""3""[label=""cfg_next""];\n""3"" -> ""5""[label=""cfg_next""];\n""5"" -> ""4""[label=""cfg_next""];\n""4"" -> ""6""[label=""cfg_next""];\n""6"" -> ""7""[label=""cfg_next""];\n""7"" -> ""13""[label=""cfg_next""];\n""13"" -> ""9""[label=""cfg_next""];\n\nCFG Path: ['11', '8', '12', '1', '10', '2', '3', '5', '4', '6', '7', '13', '9']\n"
org.apache.commons.csv.CSVFormat$Builder.setQuote(char).CFG_Path_1,CFG_Path,"CFG Nodes:\n""4"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""2"" [label=""quoteCharacter := @parameter0: char""];\n""1"" [label=""$stack2 = staticinvoke <java.lang.Character: java.lang.Character valueOf(char)>(quoteCharacter)""];\n""5"" [label=""virtualinvoke this.<org.apache.commons.csv.CSVFormat$Builder: org.apache.commons.csv.CSVFormat$Builder setQuote(java.lang.Character)>($stack2)""];\n""3"" [label=""return this""];\n\nCFG Edges:\n""4"" -> ""2""[label=""cfg_next""];\n""2"" -> ""1""[label=""cfg_next""];\n""1"" -> ""5""[label=""cfg_next""];\n""5"" -> ""3""[label=""cfg_next""];\n\nCFG Path: ['4', '2', '1', '5', '3']\n"
org.apache.commons.csv.CSVFormat$Builder.setQuote(Character).CFG_Path_1,CFG_Path,"CFG Nodes:\n""7"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""4"" [label=""quoteCharacter := @parameter0: java.lang.Character""];\n""1"" [label=""$stack2 = staticinvoke <org.apache.commons.csv.CSVFormat: boolean access$2300(java.lang.Character)>(quoteCharacter)""];\n""3"" [label=""if $stack2 == 0""];\n""2"" [label=""$stack3 = new java.lang.IllegalArgumentException""];\n""6"" [label=""specialinvoke $stack3.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>(\""The quoteCharacter cannot be a line break\"")""];\n""9"" [label=""throw $stack3""];\n\nCFG Edges:\n""7"" -> ""4""[label=""cfg_next""];\n""4"" -> ""1""[label=""cfg_next""];\n""1"" -> ""3""[label=""cfg_next""];\n""3"" -> ""2""[label=""cfg_false""];\n""2"" -> ""6""[label=""cfg_next""];\n""6"" -> ""9""[label=""cfg_next""];\n\nCFG Path: ['7', '4', '1', '3', '2', '6', '9']\n"
org.apache.commons.csv.CSVFormat$Builder.setQuote(Character).CFG_Path_2,CFG_Path,"CFG Nodes:\n""7"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""4"" [label=""quoteCharacter := @parameter0: java.lang.Character""];\n""1"" [label=""$stack2 = staticinvoke <org.apache.commons.csv.CSVFormat: boolean access$2300(java.lang.Character)>(quoteCharacter)""];\n""3"" [label=""if $stack2 == 0""];\n""8"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: java.lang.Character quoteCharacter> = quoteCharacter""];\n""5"" [label=""return this""];\n\nCFG Edges:\n""7"" -> ""4""[label=""cfg_next""];\n""4"" -> ""1""[label=""cfg_next""];\n""1"" -> ""3""[label=""cfg_next""];\n""3"" -> ""8""[label=""cfg_true""];\n""8"" -> ""5""[label=""cfg_next""];\n\nCFG Path: ['7', '4', '1', '3', '8', '5']\n"
org.apache.commons.csv.CSVFormat$Builder.setQuoteMode(QuoteMode).CFG_Path_1,CFG_Path,"CFG Nodes:\n""3"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""1"" [label=""quoteMode := @parameter0: org.apache.commons.csv.QuoteMode""];\n""4"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: org.apache.commons.csv.QuoteMode quoteMode> = quoteMode""];\n""2"" [label=""return this""];\n\nCFG Edges:\n""3"" -> ""1""[label=""cfg_next""];\n""1"" -> ""4""[label=""cfg_next""];\n""4"" -> ""2""[label=""cfg_next""];\n\nCFG Path: ['3', '1', '4', '2']\n"
org.apache.commons.csv.CSVFormat$Builder.setRecordSeparator(char).CFG_Path_1,CFG_Path,"CFG Nodes:\n""4"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""2"" [label=""recordSeparator := @parameter0: char""];\n""1"" [label=""$stack2 = staticinvoke <java.lang.String: java.lang.String valueOf(char)>(recordSeparator)""];\n""5"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: java.lang.String recordSeparator> = $stack2""];\n""3"" [label=""return this""];\n\nCFG Edges:\n""4"" -> ""2""[label=""cfg_next""];\n""2"" -> ""1""[label=""cfg_next""];\n""1"" -> ""5""[label=""cfg_next""];\n""5"" -> ""3""[label=""cfg_next""];\n\nCFG Path: ['4', '2', '1', '5', '3']\n"
org.apache.commons.csv.CSVFormat$Builder.setRecordSeparator(String).CFG_Path_1,CFG_Path,"CFG Nodes:\n""3"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""1"" [label=""recordSeparator := @parameter0: java.lang.String""];\n""4"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: java.lang.String recordSeparator> = recordSeparator""];\n""2"" [label=""return this""];\n\nCFG Edges:\n""3"" -> ""1""[label=""cfg_next""];\n""1"" -> ""4""[label=""cfg_next""];\n""4"" -> ""2""[label=""cfg_next""];\n\nCFG Path: ['3', '1', '4', '2']\n"
org.apache.commons.csv.CSVFormat$Builder.setSkipHeaderRecord(boolean).CFG_Path_1,CFG_Path,"CFG Nodes:\n""3"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""2"" [label=""skipHeaderRecord := @parameter0: boolean""];\n""4"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: boolean skipHeaderRecord> = skipHeaderRecord""];\n""1"" [label=""return this""];\n\nCFG Edges:\n""3"" -> ""2""[label=""cfg_next""];\n""2"" -> ""4""[label=""cfg_next""];\n""4"" -> ""1""[label=""cfg_next""];\n\nCFG Path: ['3', '2', '4', '1']\n"
org.apache.commons.csv.CSVFormat$Builder.setTrailingData(boolean).CFG_Path_1,CFG_Path,"CFG Nodes:\n""2"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""4"" [label=""trailingData := @parameter0: boolean""];\n""3"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: boolean trailingData> = trailingData""];\n""1"" [label=""return this""];\n\nCFG Edges:\n""2"" -> ""4""[label=""cfg_next""];\n""4"" -> ""3""[label=""cfg_next""];\n""3"" -> ""1""[label=""cfg_next""];\n\nCFG Path: ['2', '4', '3', '1']\n"
org.apache.commons.csv.CSVFormat$Builder.setTrailingDelimiter(boolean).CFG_Path_1,CFG_Path,"CFG Nodes:\n""2"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""4"" [label=""trailingDelimiter := @parameter0: boolean""];\n""3"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: boolean trailingDelimiter> = trailingDelimiter""];\n""1"" [label=""return this""];\n\nCFG Edges:\n""2"" -> ""4""[label=""cfg_next""];\n""4"" -> ""3""[label=""cfg_next""];\n""3"" -> ""1""[label=""cfg_next""];\n\nCFG Path: ['2', '4', '3', '1']\n"
org.apache.commons.csv.CSVFormat$Builder.setTrim(boolean).CFG_Path_1,CFG_Path,"CFG Nodes:\n""2"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""4"" [label=""trim := @parameter0: boolean""];\n""3"" [label=""this.<org.apache.commons.csv.CSVFormat$Builder: boolean trim> = trim""];\n""1"" [label=""return this""];\n\nCFG Edges:\n""2"" -> ""4""[label=""cfg_next""];\n""4"" -> ""3""[label=""cfg_next""];\n""3"" -> ""1""[label=""cfg_next""];\n\nCFG Path: ['2', '4', '3', '1']\n"
org.apache.commons.csv.CSVFormat$Builder.<init>().CFG_Path_1,CFG_Path,"CFG Nodes:\n""3"" [label=""this := @this: org.apache.commons.csv.CSVFormat$Builder""];\n""2"" [label=""specialinvoke this.<java.lang.Object: void <init>()>()""];\n""1"" [label=""return""];\n\nCFG Edges:\n""3"" -> ""2""[label=""cfg_next""];\n""2"" -> ""1""[label=""cfg_next""];\n\nCFG Path: ['3', '2', '1']\n"
