"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishNumberLeadingNegZeroes()","Method","No Comment","protected JsonToken _finishNumberLeadingNegZeroes() throws IOException {
    return _finishNumberLeadingPosNegZeroes(true);
}","JsonToken","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishNumberLeadingPosZeroes()","Method","No Comment","protected JsonToken _finishNumberLeadingPosZeroes() throws IOException {
    return _finishNumberLeadingPosNegZeroes(false);
}","JsonToken","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishNumberLeadingPosNegZeroes(boolean)","Method","No Comment","protected JsonToken _finishNumberLeadingPosNegZeroes(final boolean negative) throws IOException {
    // In general, skip further zeroes (if allowed), look for legal follow-up
    // numeric characters; likely legal separators, or, known illegal (letters).
    while (true) {
        if (_inputPtr >= _inputEnd) {
            _minorState = negative ? MINOR_NUMBER_MINUSZERO : MINOR_NUMBER_ZERO;
            return _updateTokenToNA();
        }
        int ch = getNextUnsignedByteFromBuffer();
        if (ch < INT_0) {
            if (ch == INT_PERIOD) {
                char[] outBuf = _textBuffer.emptyAndGetCurrentSegment();
                outBuf[0] = negative ? '-' : '+';
                outBuf[1] = '0';
                _intLength = 1;
                return _startFloat(outBuf, 2, ch);
            }
        } else if (ch > INT_9) {
            if ((ch | 0x20) == INT_e) {
                // ~ 'eE'
                char[] outBuf = _textBuffer.emptyAndGetCurrentSegment();
                outBuf[0] = negative ? '-' : '+';
                outBuf[1] = '0';
                _intLength = 1;
                return _startFloat(outBuf, 2, ch);
            }
            // Ok; unfortunately we have closing bracket/curly that are valid so need
            // (colon not possible since this is within value, not after key)
            //
            if ((ch | 0x20) != INT_RCURLY) {
                // ~ '}]'
                _reportUnexpectedNumberChar(ch, ""expected digit (0-9), decimal point (.) or exponent indicator (e/E) to follow '0'"");
            }
        } else {
            // Number between 1 and 9; go integral
            // although not guaranteed, seems likely valid separator (white space,
            // comma, end bracket/curly); next time token needed will verify
            if ((_features & FEAT_MASK_LEADING_ZEROS) == 0) {
                reportInvalidNumber(""Leading zeroes not allowed"");
            }
            if (ch == INT_0) {
                // coalesce multiple leading zeroes into just one
                continue;
            }
            char[] outBuf = _textBuffer.emptyAndGetCurrentSegment();
            // trim out leading zero
            outBuf[0] = negative ? '-' : '+';
            outBuf[1] = (char) ch;
            _intLength = 1;
            return _finishNumberIntegralPart(outBuf, 2);
        }
        --_inputPtr;
        return _valueCompleteInt(0, ""0"");
    }
}","JsonToken","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishNumberLeadingPosNegZeroes(boolean).negative","Parameter_1","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishNumberLeadingPosNegZeroes(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishNumberIntegralPart(char[],int)","Method","No Comment","protected JsonToken _finishNumberIntegralPart(char[] outBuf, int outPtr) throws IOException {
    int negMod = _numberNegative ? -1 : 0;
    while (true) {
        if (_inputPtr >= _inputEnd) {
            _minorState = MINOR_NUMBER_INTEGER_DIGITS;
            _textBuffer.setCurrentLength(outPtr);
            return _updateTokenToNA();
        }
        int ch = getByteFromBuffer(_inputPtr) & 0xFF;
        if (ch < INT_0) {
            if (ch == INT_PERIOD) {
                _intLength = outPtr + negMod;
                ++_inputPtr;
                return _startFloat(outBuf, outPtr, ch);
            }
            break;
        }
        if (ch > INT_9) {
            if ((ch | 0x20) == INT_e) {
                // ~ 'eE'
                _intLength = outPtr + negMod;
                ++_inputPtr;
                return _startFloat(outBuf, outPtr, ch);
            }
            break;
        }
        ++_inputPtr;
        if (outPtr >= outBuf.length) {
            // NOTE: must expand to ensure contents all in a single buffer (to keep
            // other parts of parsing simpler)
            outBuf = _textBuffer.expandCurrentSegment();
        }
        outBuf[outPtr++] = (char) ch;
    }
    _intLength = outPtr + negMod;
    _textBuffer.setCurrentLength(outPtr);
    return _valueComplete(JsonToken.VALUE_NUMBER_INT);
}","JsonToken","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishNumberIntegralPart(char[],int).outBuf","Parameter_1","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishNumberIntegralPart(char[],int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishNumberIntegralPart(char[],int).outPtr","Parameter_2","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishNumberIntegralPart(char[],int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._startFloat(char[],int,int)","Method","No Comment","protected JsonToken _startFloat(char[] outBuf, int outPtr, int ch) throws IOException {
    int fractLen = 0;
    if (ch == INT_PERIOD) {
        if (outPtr >= outBuf.length) {
            outBuf = _textBuffer.expandCurrentSegment();
        }
        outBuf[outPtr++] = '.';
        while (true) {
            if (_inputPtr >= _inputEnd) {
                _textBuffer.setCurrentLength(outPtr);
                _minorState = MINOR_NUMBER_FRACTION_DIGITS;
                _fractLength = fractLen;
                return _updateTokenToNA();
            }
            // ok to have sign extension for now
            ch = getNextSignedByteFromBuffer();
            if (ch < INT_0 || ch > INT_9) {
                // but here we'll want to mask it to unsigned 8-bit
                ch &= 0xFF;
                // must be followed by sequence of ints, one minimum
                if (fractLen == 0) {
                    if (!isEnabled(JsonReadFeature.ALLOW_TRAILING_DECIMAL_POINT_FOR_NUMBERS.mappedFeature())) {
                        _reportUnexpectedNumberChar(ch, ""Decimal point not followed by a digit"");
                    }
                }
                break;
            }
            if (outPtr >= outBuf.length) {
                outBuf = _textBuffer.expandCurrentSegment();
            }
            outBuf[outPtr++] = (char) ch;
            ++fractLen;
        }
    }
    _fractLength = fractLen;
    int expLen = 0;
    if ((ch | 0x20) == INT_e) {
        // ~ 'eE' exponent?
        if (outPtr >= outBuf.length) {
            outBuf = _textBuffer.expandCurrentSegment();
        }
        outBuf[outPtr++] = (char) ch;
        if (_inputPtr >= _inputEnd) {
            _textBuffer.setCurrentLength(outPtr);
            _minorState = MINOR_NUMBER_EXPONENT_MARKER;
            _expLength = 0;
            return _updateTokenToNA();
        }
        // ok to have sign extension for now
        ch = getNextSignedByteFromBuffer();
        if (ch == INT_MINUS || ch == INT_PLUS) {
            if (outPtr >= outBuf.length) {
                outBuf = _textBuffer.expandCurrentSegment();
            }
            outBuf[outPtr++] = (char) ch;
            if (_inputPtr >= _inputEnd) {
                _textBuffer.setCurrentLength(outPtr);
                _minorState = MINOR_NUMBER_EXPONENT_DIGITS;
                _expLength = 0;
                return _updateTokenToNA();
            }
            ch = getNextSignedByteFromBuffer();
        }
        while (ch >= INT_0 && ch <= INT_9) {
            ++expLen;
            if (outPtr >= outBuf.length) {
                outBuf = _textBuffer.expandCurrentSegment();
            }
            outBuf[outPtr++] = (char) ch;
            if (_inputPtr >= _inputEnd) {
                _textBuffer.setCurrentLength(outPtr);
                _minorState = MINOR_NUMBER_EXPONENT_DIGITS;
                _expLength = expLen;
                return _updateTokenToNA();
            }
            ch = getNextSignedByteFromBuffer();
        }
        // must be followed by sequence of ints, one minimum
        ch &= 0xFF;
        if (expLen == 0) {
            _reportUnexpectedNumberChar(ch, ""Exponent indicator not followed by a digit"");
        }
    }
    // push back the last char
    --_inputPtr;
    _textBuffer.setCurrentLength(outPtr);
    // negative, int-length, fract-length already set, so...
    _expLength = expLen;
    return _valueComplete(JsonToken.VALUE_NUMBER_FLOAT);
}","JsonToken","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._startFloat(char[],int,int).outBuf","Parameter_1","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._startFloat(char[],int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._startFloat(char[],int,int).outPtr","Parameter_2","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._startFloat(char[],int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._startFloat(char[],int,int).ch","Parameter_3","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._startFloat(char[],int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishFloatFraction()","Method","No Comment","protected JsonToken _finishFloatFraction() throws IOException {
    int fractLen = _fractLength;
    char[] outBuf = _textBuffer.getBufferWithoutReset();
    int outPtr = _textBuffer.getCurrentSegmentSize();
    // caller guarantees at least one char; also, sign-extension not needed here
    int ch = getNextSignedByteFromBuffer();
    boolean loop = true;
    while (loop) {
        if (ch >= INT_0 && ch <= INT_9) {
            ++fractLen;
            if (outPtr >= outBuf.length) {
                outBuf = _textBuffer.expandCurrentSegment();
            }
            outBuf[outPtr++] = (char) ch;
            if (_inputPtr >= _inputEnd) {
                _textBuffer.setCurrentLength(outPtr);
                _fractLength = fractLen;
                return JsonToken.NOT_AVAILABLE;
            }
            ch = getNextSignedByteFromBuffer();
        } else if ((ch | 0x22) == 'f') {
            // ~ fFdD
            _reportUnexpectedNumberChar(ch, ""JSON does not support parsing numbers that have 'f' or 'd' suffixes"");
        } else if (ch == INT_PERIOD) {
            _reportUnexpectedNumberChar(ch, ""Cannot parse number with more than one decimal point"");
        } else {
            loop = false;
        }
    }
    // Ok, fraction done; what have we got next?
    // must be followed by sequence of ints, one minimum
    if (fractLen == 0) {
        if (!isEnabled(JsonReadFeature.ALLOW_TRAILING_DECIMAL_POINT_FOR_NUMBERS.mappedFeature())) {
            _reportUnexpectedNumberChar(ch, ""Decimal point not followed by a digit"");
        }
    }
    _fractLength = fractLen;
    _textBuffer.setCurrentLength(outPtr);
    // Ok: end of floating point number or exponent?
    if ((ch | 0x20) == INT_e) {
        // ~ 'eE' exponent?
        _textBuffer.append((char) ch);
        _expLength = 0;
        if (_inputPtr >= _inputEnd) {
            _minorState = MINOR_NUMBER_EXPONENT_MARKER;
            return JsonToken.NOT_AVAILABLE;
        }
        _minorState = MINOR_NUMBER_EXPONENT_DIGITS;
        return _finishFloatExponent(true, getNextUnsignedByteFromBuffer());
    }
    // push back the last char
    --_inputPtr;
    _textBuffer.setCurrentLength(outPtr);
    // negative, int-length, fract-length already set, so...
    _expLength = 0;
    return _valueComplete(JsonToken.VALUE_NUMBER_FLOAT);
}","JsonToken","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishFloatExponent(boolean,int)","Method","No Comment","protected JsonToken _finishFloatExponent(boolean checkSign, int ch) throws IOException {
    if (checkSign) {
        _minorState = MINOR_NUMBER_EXPONENT_DIGITS;
        if (ch == INT_MINUS || ch == INT_PLUS) {
            _textBuffer.append((char) ch);
            if (_inputPtr >= _inputEnd) {
                _minorState = MINOR_NUMBER_EXPONENT_DIGITS;
                _expLength = 0;
                return JsonToken.NOT_AVAILABLE;
            }
            ch = getNextSignedByteFromBuffer();
        }
    }
    char[] outBuf = _textBuffer.getBufferWithoutReset();
    int outPtr = _textBuffer.getCurrentSegmentSize();
    int expLen = _expLength;
    while (ch >= INT_0 && ch <= INT_9) {
        ++expLen;
        if (outPtr >= outBuf.length) {
            outBuf = _textBuffer.expandCurrentSegment();
        }
        outBuf[outPtr++] = (char) ch;
        if (_inputPtr >= _inputEnd) {
            _textBuffer.setCurrentLength(outPtr);
            _expLength = expLen;
            return JsonToken.NOT_AVAILABLE;
        }
        ch = getNextSignedByteFromBuffer();
    }
    // must be followed by sequence of ints, one minimum
    ch &= 0xFF;
    if (expLen == 0) {
        _reportUnexpectedNumberChar(ch, ""Exponent indicator not followed by a digit"");
    }
    // push back the last char
    --_inputPtr;
    _textBuffer.setCurrentLength(outPtr);
    // negative, int-length, fract-length already set, so...
    _expLength = expLen;
    return _valueComplete(JsonToken.VALUE_NUMBER_FLOAT);
}","JsonToken","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishFloatExponent(boolean,int).checkSign","Parameter_1","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishFloatExponent(boolean,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishFloatExponent(boolean,int).ch","Parameter_2","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishFloatExponent(boolean,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._fastParseName()","Method","No Comment","private final String _fastParseName() throws IOException {
    // If so, can also unroll loops nicely
    // This may seem weird, but here we do NOT want to worry about UTF-8
    // decoding. Rather, we'll assume that part is ok (if not it will be
    // caught later on), and just handle quotes and backslashes here.
    final int[] codes = _icLatin1;
    int ptr = _inputPtr;
    int q0 = getByteFromBuffer(ptr++) & 0xFF;
    if (codes[q0] == 0) {
        int i = getByteFromBuffer(ptr++) & 0xFF;
        if (codes[i] == 0) {
            int q = (q0 << 8) | i;
            i = getByteFromBuffer(ptr++) & 0xFF;
            if (codes[i] == 0) {
                q = (q << 8) | i;
                i = getByteFromBuffer(ptr++) & 0xFF;
                if (codes[i] == 0) {
                    q = (q << 8) | i;
                    i = getByteFromBuffer(ptr++) & 0xFF;
                    if (codes[i] == 0) {
                        _quad1 = q;
                        return _parseMediumName(ptr, i);
                    }
                    if (i == INT_QUOTE) {
                        // 4 byte/char case or broken
                        _inputPtr = ptr;
                        return _findName(q, 4);
                    }
                    return null;
                }
                if (i == INT_QUOTE) {
                    // 3 byte/char case or broken
                    _inputPtr = ptr;
                    return _findName(q, 3);
                }
                return null;
            }
            if (i == INT_QUOTE) {
                // 2 byte/char case or broken
                _inputPtr = ptr;
                return _findName(q, 2);
            }
            return null;
        }
        if (i == INT_QUOTE) {
            // one byte/char case or broken
            _inputPtr = ptr;
            return _findName(q0, 1);
        }
        return null;
    }
    if (q0 == INT_QUOTE) {
        _inputPtr = ptr;
        return """";
    }
    return null;
}","String","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseMediumName(int,int)","Method","No Comment","private final String _parseMediumName(int ptr, int q2) throws IOException {
    final int[] codes = _icLatin1;
    // Ok, got 5 name bytes so far
    int i = getByteFromBuffer(ptr++) & 0xFF;
    if (codes[i] == 0) {
        q2 = (q2 << 8) | i;
        i = getByteFromBuffer(ptr++) & 0xFF;
        if (codes[i] == 0) {
            q2 = (q2 << 8) | i;
            i = getByteFromBuffer(ptr++) & 0xFF;
            if (codes[i] == 0) {
                q2 = (q2 << 8) | i;
                i = getByteFromBuffer(ptr++) & 0xFF;
                if (codes[i] == 0) {
                    return _parseMediumName2(ptr, i, q2);
                }
                if (i == INT_QUOTE) {
                    // 8 bytes
                    _inputPtr = ptr;
                    return _findName(_quad1, q2, 4);
                }
                return null;
            }
            if (i == INT_QUOTE) {
                // 7 bytes
                _inputPtr = ptr;
                return _findName(_quad1, q2, 3);
            }
            return null;
        }
        if (i == INT_QUOTE) {
            // 6 bytes
            _inputPtr = ptr;
            return _findName(_quad1, q2, 2);
        }
        return null;
    }
    if (i == INT_QUOTE) {
        // 5 bytes
        _inputPtr = ptr;
        return _findName(_quad1, q2, 1);
    }
    return null;
}","String","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseMediumName(int,int).ptr","Parameter_1","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseMediumName(int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseMediumName(int,int).q2","Parameter_2","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseMediumName(int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseMediumName2(int,int,int)","Method","No Comment","private final String _parseMediumName2(int ptr, int q3, final int q2) throws IOException {
    final int[] codes = _icLatin1;
    // Got 9 name bytes so far
    int i = getByteFromBuffer(ptr++) & 0xFF;
    if (codes[i] != 0) {
        if (i == INT_QUOTE) {
            // 9 bytes
            _inputPtr = ptr;
            return _findName(_quad1, q2, q3, 1);
        }
        return null;
    }
    q3 = (q3 << 8) | i;
    i = getByteFromBuffer(ptr++) & 0xFF;
    if (codes[i] != 0) {
        if (i == INT_QUOTE) {
            // 10 bytes
            _inputPtr = ptr;
            return _findName(_quad1, q2, q3, 2);
        }
        return null;
    }
    q3 = (q3 << 8) | i;
    i = getByteFromBuffer(ptr++) & 0xFF;
    if (codes[i] != 0) {
        if (i == INT_QUOTE) {
            // 11 bytes
            _inputPtr = ptr;
            return _findName(_quad1, q2, q3, 3);
        }
        return null;
    }
    q3 = (q3 << 8) | i;
    i = getByteFromBuffer(ptr++) & 0xFF;
    if (i == INT_QUOTE) {
        // 12 bytes
        _inputPtr = ptr;
        return _findName(_quad1, q2, q3, 4);
    }
    // Could continue
    return null;
}","String","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseMediumName2(int,int,int).ptr","Parameter_1","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseMediumName2(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseMediumName2(int,int,int).q3","Parameter_2","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseMediumName2(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseMediumName2(int,int,int).q2","Parameter_3","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseMediumName2(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseEscapedName(int,int,int)","Method","* Slower parsing method which is generally branched to when
     * an escape sequence is detected (or alternatively for long
     * names, one crossing input buffer boundary).
     * Needs to be able to handle more exceptional cases, gets slower,
     * and hence is offlined to a separate method.","private final JsonToken _parseEscapedName(int qlen, int currQuad, int currQuadBytes) throws IOException {
    // This may seem weird, but here we do not want to worry about
    // UTF-8 decoding yet. Rather, we'll assume that part is ok (if not it will get
    // caught later on), and just handle quotes and backslashes here.
    int[] quads = _quadBuffer;
    final int[] codes = _icLatin1;
    while (true) {
        if (_inputPtr >= _inputEnd) {
            _quadLength = qlen;
            _pending32 = currQuad;
            _pendingBytes = currQuadBytes;
            _minorState = MINOR_FIELD_NAME;
            return _updateTokenToNA();
        }
        int ch = getNextUnsignedByteFromBuffer();
        if (codes[ch] == 0) {
            if (currQuadBytes < 4) {
                ++currQuadBytes;
                currQuad = (currQuad << 8) | ch;
                continue;
            }
            if (qlen >= quads.length) {
                _quadBuffer = quads = _growNameDecodeBuffer(quads, quads.length);
            }
            quads[qlen++] = currQuad;
            currQuad = ch;
            currQuadBytes = 1;
            continue;
        }
        // Otherwise bit longer handling
        if (ch == INT_QUOTE) {
            // we are done
            break;
        }
        // Unquoted white space?
        if (ch != INT_BACKSLASH) {
            // Call can actually now return (if unquoted linefeeds allowed)
            _throwUnquotedSpace(ch, ""name"");
        } else {
            // Nope, escape sequence
            ch = _decodeCharEscape();
            if (ch < 0) {
                // method has set up state about escape sequence
                _minorState = MINOR_FIELD_NAME_ESCAPE;
                _minorStateAfterSplit = MINOR_FIELD_NAME;
                _quadLength = qlen;
                _pending32 = currQuad;
                _pendingBytes = currQuadBytes;
                return _updateTokenToNA();
            }
        }
        // May need to UTF-8 (re-)encode it, if it's beyond
        // 7-bit ASCII. Gets pretty messy. If this happens often, may
        // want to use different name canonicalization to avoid these hits.
        if (qlen >= quads.length) {
            _quadBuffer = quads = _growNameDecodeBuffer(quads, quads.length);
        }
        if (ch > 127) {
            // Ok, we'll need room for first byte right away
            if (currQuadBytes >= 4) {
                quads[qlen++] = currQuad;
                currQuad = 0;
                currQuadBytes = 0;
            }
            if (ch < 0x800) {
                // 2-byte
                currQuad = (currQuad << 8) | (0xc0 | (ch >> 6));
                ++currQuadBytes;
                // Second byte gets output below:
            } else {
                // 3 bytes; no need to worry about surrogates here
                currQuad = (currQuad << 8) | (0xe0 | (ch >> 12));
                ++currQuadBytes;
                // need room for middle byte?
                if (currQuadBytes >= 4) {
                    quads[qlen++] = currQuad;
                    currQuad = 0;
                    currQuadBytes = 0;
                }
                currQuad = (currQuad << 8) | (0x80 | ((ch >> 6) & 0x3f));
                ++currQuadBytes;
            }
            // And same last byte in both cases, gets output below:
            ch = 0x80 | (ch & 0x3f);
        }
        if (currQuadBytes < 4) {
            ++currQuadBytes;
            currQuad = (currQuad << 8) | ch;
            continue;
        }
        quads[qlen++] = currQuad;
        currQuad = ch;
        currQuadBytes = 1;
    }
    if (currQuadBytes > 0) {
        if (qlen >= quads.length) {
            _quadBuffer = quads = _growNameDecodeBuffer(quads, quads.length);
        }
        quads[qlen++] = _padLastQuad(currQuad, currQuadBytes);
    } else if (qlen == 0) {
        // rare, but may happen
        return _fieldComplete("""");
    }
    String name = _symbols.findName(quads, qlen);
    if (name == null) {
        name = _addName(quads, qlen, currQuadBytes);
    }
    return _fieldComplete(name);
}","JsonToken","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseEscapedName(int,int,int).qlen","Parameter_1","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseEscapedName(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseEscapedName(int,int,int).currQuad","Parameter_2","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseEscapedName(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseEscapedName(int,int,int).currQuadBytes","Parameter_3","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._parseEscapedName(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._handleOddName(int)","Method","* Method called when we see non-white space character other
     * than double quote, when expecting a field name.
     * In standard mode will just throw an exception; but
     * in non-standard modes may be able to parse name.","private JsonToken _handleOddName(int ch) throws IOException {
    // First: may allow single quotes
    switch(ch) {
        case '#':
            // Careful, since this may alternatively be leading char of
            // unquoted name...
            if ((_features & FEAT_MASK_ALLOW_YAML_COMMENTS) != 0) {
                return _finishHashComment(MINOR_FIELD_LEADING_WS);
            }
            break;
        case '/':
            return _startSlashComment(MINOR_FIELD_LEADING_WS);
        case '\'':
            if ((_features & FEAT_MASK_ALLOW_SINGLE_QUOTES) != 0) {
                return _finishAposName(0, 0, 0);
            }
            break;
        case // for better error reporting...
        INT_RBRACKET:
            return _closeArrayScope();
    }
    // allow unquoted names if feature enabled:
    if ((_features & FEAT_MASK_ALLOW_UNQUOTED_NAMES) == 0) {
        // !!! TODO: Decode UTF-8 characters properly...
        //            char c = (char) _decodeCharForError(ch);
        char c = (char) ch;
        _reportUnexpectedChar(c, ""was expecting double-quote to start field name"");
    }
    // Also: note that although we use a different table here, it does NOT handle UTF-8
    // decoding. It'll just pass those high-bit codes as acceptable for later decoding.
    final int[] codes = CharTypes.getInputCodeUtf8JsNames();
    // Also: must start with a valid character...
    if (codes[ch] != 0) {
        _reportUnexpectedChar(ch, ""was expecting either valid name character (for unquoted name) or double-quote (for quoted) to start field name"");
    }
    return _finishUnquotedName(0, ch, 1);
}","JsonToken","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._handleOddName(int).ch","Parameter_1","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._handleOddName(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishUnquotedName(int,int,int)","Method","* Parsing of optionally supported non-standard ""unquoted"" names: names without
     * either double-quotes or apostrophes surrounding them.
     * Unlike other","private JsonToken _finishUnquotedName(int qlen, int currQuad, int currQuadBytes) throws IOException {
    int[] quads = _quadBuffer;
    final int[] codes = CharTypes.getInputCodeUtf8JsNames();
    // Ok, now; instead of ultra-optimizing parsing here (as with regular JSON names),
    // let's just use the generic ""slow"" variant. Can measure its impact later on if need be.
    while (true) {
        if (_inputPtr >= _inputEnd) {
            _quadLength = qlen;
            _pending32 = currQuad;
            _pendingBytes = currQuadBytes;
            _minorState = MINOR_FIELD_UNQUOTED_NAME;
            return _updateTokenToNA();
        }
        int ch = getByteFromBuffer(_inputPtr) & 0xFF;
        if (codes[ch] != 0) {
            break;
        }
        ++_inputPtr;
        // Ok, we have one more byte to add at any rate:
        if (currQuadBytes < 4) {
            ++currQuadBytes;
            currQuad = (currQuad << 8) | ch;
        } else {
            if (qlen >= quads.length) {
                _quadBuffer = quads = _growNameDecodeBuffer(quads, quads.length);
            }
            quads[qlen++] = currQuad;
            currQuad = ch;
            currQuadBytes = 1;
        }
    }
    if (currQuadBytes > 0) {
        if (qlen >= quads.length) {
            _quadBuffer = quads = _growNameDecodeBuffer(quads, quads.length);
        }
        quads[qlen++] = currQuad;
    }
    String name = _symbols.findName(quads, qlen);
    if (name == null) {
        name = _addName(quads, qlen, currQuadBytes);
    }
    return _fieldComplete(name);
}","JsonToken","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishUnquotedName(int,int,int).qlen","Parameter_1","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishUnquotedName(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
