"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.csv.CSVFormat.withHeader(String[]).header","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withHeader(String[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withHeaderComments(Object[])","Method","* Builds a new {@code CSVFormat} with the header comments of the format set to the given values. The comments will be printed first, before the headers.
     * This setting is ignored by the parser.
     *
     * <pre>{@code
     * CSVFormat format = aFormat.builder().setHeaderComments(""Generated by Apache Commons CSV."", Instant.now()).get();
     * }</pre>
     *
     * @param headerComments the headerComments which will be printed by the Printer before the actual CSV data.
     * @return A new CSVFormat that is equal to this but with the specified header
     * @see Builder#setSkipHeaderRecord(boolean)
     * @since 1.1
     * @deprecated Use {@link Builder#setHeaderComments(Object...)}","@Deprecated
public CSVFormat withHeaderComments(final Object... headerComments) {
    return builder().setHeaderComments(headerComments).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withHeaderComments(Object[]).headerComments","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withHeaderComments(Object[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withIgnoreEmptyLines()","Method","* Builds a new {@code CSVFormat} with the empty line skipping behavior of the format set to {@code true}.
     *
     * @return A new CSVFormat that is equal to this but with the specified empty line skipping behavior.
     * @see Builder#setIgnoreEmptyLines(boolean)
     * @since 1.1
     * @deprecated Use {@link Builder#setIgnoreEmptyLines(boolean) Builder#setIgnoreEmptyLines(true)}","@Deprecated
public CSVFormat withIgnoreEmptyLines() {
    return builder().setIgnoreEmptyLines(true).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withIgnoreEmptyLines(boolean)","Method","* Builds a new {@code CSVFormat} with the empty line skipping behavior of the format set to the given value.
     *
     * @param ignoreEmptyLines the empty line skipping behavior, {@code true} to ignore the empty lines between the records, {@code false} to translate empty
     *                         lines to empty records.
     * @return A new CSVFormat that is equal to this but with the specified empty line skipping behavior.
     * @deprecated Use {@link Builder#setIgnoreEmptyLines(boolean)}","@Deprecated
public CSVFormat withIgnoreEmptyLines(final boolean ignoreEmptyLines) {
    return builder().setIgnoreEmptyLines(ignoreEmptyLines).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withIgnoreEmptyLines(boolean).ignoreEmptyLines","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withIgnoreEmptyLines(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withIgnoreHeaderCase()","Method","* Builds a new {@code CSVFormat} with the header ignore case behavior set to {@code true}.
     *
     * @return A new CSVFormat that will ignore the new case header name behavior.
     * @see Builder#setIgnoreHeaderCase(boolean)
     * @since 1.3
     * @deprecated Use {@link Builder#setIgnoreHeaderCase(boolean) Builder#setIgnoreHeaderCase(true)}","@Deprecated
public CSVFormat withIgnoreHeaderCase() {
    return builder().setIgnoreHeaderCase(true).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withIgnoreHeaderCase(boolean)","Method","* Builds a new {@code CSVFormat} with whether header names should be accessed ignoring case.
     *
     * @param ignoreHeaderCase the case mapping behavior, {@code true} to access name/values, {@code false} to leave the mapping as is.
     * @return A new CSVFormat that will ignore case header name if specified as {@code true}
     * @since 1.3
     * @deprecated Use {@link Builder#setIgnoreHeaderCase(boolean)}","@Deprecated
public CSVFormat withIgnoreHeaderCase(final boolean ignoreHeaderCase) {
    return builder().setIgnoreHeaderCase(ignoreHeaderCase).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withIgnoreHeaderCase(boolean).ignoreHeaderCase","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withIgnoreHeaderCase(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withIgnoreSurroundingSpaces()","Method","* Builds a new {@code CSVFormat} with the parser trimming behavior of the format set to {@code true}.
     *
     * @return A new CSVFormat that is equal to this but with the specified parser trimming behavior.
     * @see Builder#setIgnoreSurroundingSpaces(boolean)
     * @since 1.1
     * @deprecated Use {@link Builder#setIgnoreSurroundingSpaces(boolean) Builder#setIgnoreSurroundingSpaces(true)}","@Deprecated
public CSVFormat withIgnoreSurroundingSpaces() {
    return builder().setIgnoreSurroundingSpaces(true).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withIgnoreSurroundingSpaces(boolean)","Method","* Builds a new {@code CSVFormat} with the parser trimming behavior of the format set to the given value.
     *
     * @param ignoreSurroundingSpaces the parser trimming behavior, {@code true} to remove the surrounding spaces, {@code false} to leave the spaces as is.
     * @return A new CSVFormat that is equal to this but with the specified trimming behavior.
     * @deprecated Use {@link Builder#setIgnoreSurroundingSpaces(boolean)}","@Deprecated
public CSVFormat withIgnoreSurroundingSpaces(final boolean ignoreSurroundingSpaces) {
    return builder().setIgnoreSurroundingSpaces(ignoreSurroundingSpaces).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withIgnoreSurroundingSpaces(boolean).ignoreSurroundingSpaces","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withIgnoreSurroundingSpaces(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withNullString(String)","Method","* Builds a new {@code CSVFormat} with conversions to and from null for strings on input and output.
     * <ul>
     * <li><strong>Reading:</strong> Converts strings equal to the given {@code nullString} to {@code null} when reading records.</li>
     * <li><strong>Writing:</strong> Writes {@code null} as the given {@code nullString} when writing records.</li>
     * </ul>
     *
     * @param nullString the String to convert to and from {@code null}. No substitution occurs if {@code null}
     * @return A new CSVFormat that is equal to this but with the specified null conversion string.
     * @deprecated Use {@link Builder#setNullString(String)}","@Deprecated
public CSVFormat withNullString(final String nullString) {
    return builder().setNullString(nullString).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withNullString(String).nullString","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withNullString(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withQuote(char)","Method","* Builds a new {@code CSVFormat} with the quoteChar of the format set to the specified character.
     *
     * @param quoteChar the quote character
     * @return A new CSVFormat that is equal to this but with the specified character as quoteChar
     * @throws IllegalArgumentException thrown if the specified character is a line break
     * @deprecated Use {@link Builder#setQuote(char)}","@Deprecated
public CSVFormat withQuote(final char quoteChar) {
    return builder().setQuote(quoteChar).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withQuote(char).quoteChar","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withQuote(char)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withQuote(Character)","Method","* Builds a new {@code CSVFormat} with the quoteChar of the format set to the specified character.
     *
     * @param quoteChar the quote character, use {@code null} to disable.
     * @return A new CSVFormat that is equal to this but with the specified character as quoteChar
     * @throws IllegalArgumentException thrown if the specified character is a line break
     * @deprecated Use {@link Builder#setQuote(Character)}","@Deprecated
public CSVFormat withQuote(final Character quoteChar) {
    return builder().setQuote(quoteChar).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withQuote(Character).quoteChar","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withQuote(Character)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withQuoteMode(QuoteMode)","Method","* Builds a new {@code CSVFormat} with the output quote policy of the format set to the specified value.
     *
     * @param quoteMode the quote policy to use for output.
     * @return A new CSVFormat that is equal to this but with the specified quote policy
     * @deprecated Use {@link Builder#setQuoteMode(QuoteMode)}","@Deprecated
public CSVFormat withQuoteMode(final QuoteMode quoteMode) {
    return builder().setQuoteMode(quoteMode).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withQuoteMode(QuoteMode).quoteMode","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withQuoteMode(QuoteMode)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withRecordSeparator(char)","Method","* Builds a new {@code CSVFormat} with the record separator of the format set to the specified character.
     *
     * <p>
     * <strong>Note:</strong> This setting is only used during printing and does not affect parsing. Parsing currently only works for inputs with '\n', '\r' and
     * ""\r\n""
     * </p>
     *
     * @param recordSeparator the record separator to use for output.
     * @return A new CSVFormat that is equal to this but with the specified output record separator
     * @deprecated Use {@link Builder#setRecordSeparator(char)}","@Deprecated
public CSVFormat withRecordSeparator(final char recordSeparator) {
    return builder().setRecordSeparator(recordSeparator).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withRecordSeparator(char).recordSeparator","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withRecordSeparator(char)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withRecordSeparator(String)","Method","* Builds a new {@code CSVFormat} with the record separator of the format set to the specified String.
     *
     * <p>
     * <strong>Note:</strong> This setting is only used during printing and does not affect parsing. Parsing currently only works for inputs with '\n', '\r' and
     * ""\r\n""
     * </p>
     *
     * @param recordSeparator the record separator to use for output.
     * @return A new CSVFormat that is equal to this but with the specified output record separator
     * @throws IllegalArgumentException if recordSeparator is none of CR, LF or CRLF
     * @deprecated Use {@link Builder#setRecordSeparator(String)}","@Deprecated
public CSVFormat withRecordSeparator(final String recordSeparator) {
    return builder().setRecordSeparator(recordSeparator).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withRecordSeparator(String).recordSeparator","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withRecordSeparator(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withSkipHeaderRecord()","Method","* Builds a new {@code CSVFormat} with skipping the header record set to {@code true}.
     *
     * @return A new CSVFormat that is equal to this but with the specified skipHeaderRecord setting.
     * @see Builder#setSkipHeaderRecord(boolean)
     * @see Builder#setHeader(String...)
     * @since 1.1
     * @deprecated Use {@link Builder#setSkipHeaderRecord(boolean) Builder#setSkipHeaderRecord(true)}","@Deprecated
public CSVFormat withSkipHeaderRecord() {
    return builder().setSkipHeaderRecord(true).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withSkipHeaderRecord(boolean)","Method","* Builds a new {@code CSVFormat} with whether to skip the header record.
     *
     * @param skipHeaderRecord whether to skip the header record.
     * @return A new CSVFormat that is equal to this but with the specified skipHeaderRecord setting.
     * @see Builder#setHeader(String...)
     * @deprecated Use {@link Builder#setSkipHeaderRecord(boolean)}","@Deprecated
public CSVFormat withSkipHeaderRecord(final boolean skipHeaderRecord) {
    return builder().setSkipHeaderRecord(skipHeaderRecord).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withSkipHeaderRecord(boolean).skipHeaderRecord","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withSkipHeaderRecord(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withSystemRecordSeparator()","Method","* Builds a new {@code CSVFormat} with the record separator of the format set to the operating system's line separator string, typically CR+LF on Windows
     * and LF on Linux.
     *
     * <p>
     * <strong>Note:</strong> This setting is only used during printing and does not affect parsing. Parsing currently only works for inputs with '\n', '\r' and
     * ""\r\n""
     * </p>
     *
     * @return A new CSVFormat that is equal to this but with the operating system's line separator string.
     * @since 1.6
     * @deprecated Use {@link Builder#setRecordSeparator(String) setRecordSeparator(System.lineSeparator())}","@Deprecated
public CSVFormat withSystemRecordSeparator() {
    return builder().setRecordSeparator(System.lineSeparator()).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withTrailingDelimiter()","Method","* Builds a new {@code CSVFormat} to add a trailing delimiter.
     *
     * @return A new CSVFormat that is equal to this but with the trailing delimiter setting.
     * @since 1.3
     * @deprecated Use {@link Builder#setTrailingDelimiter(boolean) Builder#setTrailingDelimiter(true)}","@Deprecated
public CSVFormat withTrailingDelimiter() {
    return builder().setTrailingDelimiter(true).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withTrailingDelimiter(boolean)","Method","* Builds a new {@code CSVFormat} with whether to add a trailing delimiter.
     *
     * @param trailingDelimiter whether to add a trailing delimiter.
     * @return A new CSVFormat that is equal to this but with the specified trailing delimiter setting.
     * @since 1.3
     * @deprecated Use {@link Builder#setTrailingDelimiter(boolean)}","@Deprecated
public CSVFormat withTrailingDelimiter(final boolean trailingDelimiter) {
    return builder().setTrailingDelimiter(trailingDelimiter).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withTrailingDelimiter(boolean).trailingDelimiter","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withTrailingDelimiter(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withTrim()","Method","* Builds a new {@code CSVFormat} to trim leading and trailing blanks. See {@link #getTrim()} for details of where this is used.
     *
     * @return A new CSVFormat that is equal to this but with the trim setting on.
     * @since 1.3
     * @deprecated Use {@link Builder#setTrim(boolean) Builder#setTrim(true)}","@Deprecated
public CSVFormat withTrim() {
    return builder().setTrim(true).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withTrim(boolean)","Method","* Builds a new {@code CSVFormat} with whether to trim leading and trailing blanks. See {@link #getTrim()} for details of where this is used.
     *
     * @param trim whether to trim leading and trailing blanks.
     * @return A new CSVFormat that is equal to this but with the specified trim setting.
     * @since 1.3
     * @deprecated Use {@link Builder#setTrim(boolean)}","@Deprecated
public CSVFormat withTrim(final boolean trim) {
    return builder().setTrim(trim).get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.withTrim(boolean).trim","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.withTrim(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.<init>(Builder)","Constructor","No Comment","private CSVFormat(final Builder builder) {
    this.allowMissingColumnNames = builder.allowMissingColumnNames;
    this.autoFlush = builder.autoFlush;
    this.commentMarker = builder.commentMarker;
    this.delimiter = builder.delimiter;
    this.duplicateHeaderMode = builder.duplicateHeaderMode;
    this.escapeCharacter = builder.escapeCharacter;
    this.headerComments = builder.headerComments;
    this.headers = builder.headers;
    this.ignoreEmptyLines = builder.ignoreEmptyLines;
    this.ignoreHeaderCase = builder.ignoreHeaderCase;
    this.ignoreSurroundingSpaces = builder.ignoreSurroundingSpaces;
    this.lenientEof = builder.lenientEof;
    this.maxRows = builder.maxRows;
    this.nullString = builder.nullString;
    this.quoteCharacter = builder.quoteCharacter;
    this.quoteMode = builder.quoteMode;
    this.quotedNullString = builder.quotedNullString;
    this.recordSeparator = builder.recordSeparator;
    this.skipHeaderRecord = builder.skipHeaderRecord;
    this.trailingData = builder.trailingData;
    this.trailingDelimiter = builder.trailingDelimiter;
    this.trim = builder.trim;
    validate();
}","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat.<init>(Builder).builder","Parameter_1","Belong to org.apache.commons.csv.CSVFormat.<init>(Builder)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder","Class","* Builds CSVFormat instances.
     *
     * @since 1.9.0","Class do not obtain Source Code","No return type","public , static ","","java.util.function.Supplier"
"org.apache.commons.csv.CSVFormat$Builder.allowMissingColumnNames","Field","No Comment","private boolean allowMissingColumnNames;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.autoFlush","Field","No Comment","private boolean autoFlush;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.commentMarker","Field","No Comment","private Character commentMarker;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.delimiter","Field","No Comment","private String delimiter;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.duplicateHeaderMode","Field","No Comment","private DuplicateHeaderMode duplicateHeaderMode;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.escapeCharacter","Field","No Comment","private Character escapeCharacter;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.headerComments","Field","No Comment","private String[] headerComments;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.headers","Field","No Comment","private String[] headers;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.ignoreEmptyLines","Field","No Comment","private boolean ignoreEmptyLines;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.ignoreHeaderCase","Field","No Comment","private boolean ignoreHeaderCase;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.ignoreSurroundingSpaces","Field","No Comment","private boolean ignoreSurroundingSpaces;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.nullString","Field","No Comment","private String nullString;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.quoteCharacter","Field","No Comment","private Character quoteCharacter;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.quotedNullString","Field","No Comment","private String quotedNullString;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.quoteMode","Field","No Comment","private QuoteMode quoteMode;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.recordSeparator","Field","No Comment","private String recordSeparator;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.skipHeaderRecord","Field","No Comment","private boolean skipHeaderRecord;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.lenientEof","Field","No Comment","private boolean lenientEof;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.trailingData","Field","No Comment","private boolean trailingData;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.trailingDelimiter","Field","No Comment","private boolean trailingDelimiter;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.trim","Field","No Comment","private boolean trim;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.maxRows","Field","The maximum number of rows to process, excluding the header row.","private long maxRows;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.create()","Method","* Creates a new default builder, as for {@link #RFC4180} but allowing empty lines.
         *
         * <p>
         * The {@link Builder} settings are:
         * </p>
         * <ul>
         * <li>{@link Builder#setDelimiter(char) setDelimiter}{@code (',')}</li>
         * <li>{@link Builder#setQuote(char) setQuote}{@code ('""')}</li>
         * <li>{@link Builder#setRecordSeparator(String) setRecordSeparator}{@code (""\r\n"")}</li>
         * <li>{@link Builder#setIgnoreEmptyLines(boolean) setIgnoreEmptyLines}{@code (true)}</li>
         * <li>{@link Builder#setDuplicateHeaderMode(DuplicateHeaderMode) setDuplicateHeaderMode}{@code (DuplicateHeaderMode.ALLOW_ALL)}</li>
         * <li>All other values take their Java defaults, {@code false} for booleans, {@code null} for object references.</li>
         * </ul>
         *
         * @see Predefined#Default
         * @see DuplicateHeaderMode#ALLOW_ALL
         *
         * @return a copy of the builder","public static Builder create() {
    // @formatter:off
    return new Builder().setDelimiter(Constants.COMMA).setQuote(Constants.DOUBLE_QUOTE_CHAR).setRecordSeparator(Constants.CRLF).setIgnoreEmptyLines(true).setDuplicateHeaderMode(DuplicateHeaderMode.ALLOW_ALL);
    // @formatter:on
}","Builder","public , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.create(CSVFormat)","Method","* Creates a new builder from the given format.
         *
         * @param csvFormat the source format.
         * @return a new builder.","public static Builder create(final CSVFormat csvFormat) {
    return new Builder(csvFormat);
}","Builder","public , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.create(CSVFormat).csvFormat","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.create(CSVFormat)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.build()","Method","* Builds a new CSVFormat instance.
         *
         * @return a new CSVFormat instance.
         * @deprecated Use {@link #get()}.","@Deprecated
public CSVFormat build() {
    return get();
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.get()","Method","* Builds a new CSVFormat instance.
         *
         * @return a new CSVFormat instance.
         * @since 1.13.0","@Override
public CSVFormat get() {
    return new CSVFormat(this);
}","CSVFormat","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setAllowDuplicateHeaderNames(boolean)","Method","* Sets the duplicate header names behavior, true to allow, false to disallow.
         *
         * @param allowDuplicateHeaderNames the duplicate header names behavior, true to allow, false to disallow.
         * @return This instance.
         * @deprecated Use {@link #setDuplicateHeaderMode(DuplicateHeaderMode)}.","@Deprecated
public Builder setAllowDuplicateHeaderNames(final boolean allowDuplicateHeaderNames) {
    setDuplicateHeaderMode(allowDuplicateHeaderNames ? DuplicateHeaderMode.ALLOW_ALL : DuplicateHeaderMode.ALLOW_EMPTY);
    return this;
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setAllowDuplicateHeaderNames(boolean).allowDuplicateHeaderNames","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.setAllowDuplicateHeaderNames(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setAllowMissingColumnNames(boolean)","Method","* Sets the parser missing column names behavior, {@code true} to allow missing column names in the header line, {@code false} to cause an
         * {@link IllegalArgumentException} to be thrown.
         *
         * @param allowMissingColumnNames the missing column names behavior, {@code true} to allow missing column names in the header line, {@code false} to
         *                                cause an {@link IllegalArgumentException} to be thrown.
         * @return This instance.","public Builder setAllowMissingColumnNames(final boolean allowMissingColumnNames) {
    this.allowMissingColumnNames = allowMissingColumnNames;
    return this;
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setAllowMissingColumnNames(boolean).allowMissingColumnNames","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.setAllowMissingColumnNames(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setAutoFlush(boolean)","Method","* Sets whether to flush on close.
         *
         * @param autoFlush whether to flush on close.
         * @return This instance.","public Builder setAutoFlush(final boolean autoFlush) {
    this.autoFlush = autoFlush;
    return this;
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setAutoFlush(boolean).autoFlush","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.setAutoFlush(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setCommentMarker(char)","Method","* Sets the comment marker character, use {@code null} to disable comments.
         * <p>
         * The comment start character is only recognized at the start of a line.
         * </p>
         * <p>
         * Comments are printed first, before headers.
         * </p>
         * <p>
         * Use {@link #setCommentMarker(char)} or {@link #setCommentMarker(Character)} to set the comment marker written at the start of each comment line.
         * </p>
         * <p>
         * If the comment marker is not set, then the header comments are ignored.
         * </p>
         * <p>
         * For example:
         * </p>
         *
         * <pre>
         * builder.setCommentMarker('#').setHeaderComments(""Generated by Apache Commons CSV"", Instant.ofEpochMilli(0));
         * </pre>
         * <p>
         * writes:
         * </p>
         *
         * <pre>
         * # Generated by Apache Commons CSV.
         * # 1970-01-01T00:00:00Z
         * </pre>
         *
         * @param commentMarker the comment start marker, use {@code null} to disable.
         * @return This instance.
         * @throws IllegalArgumentException thrown if the specified character is a line break","public Builder setCommentMarker(final char commentMarker) {
    setCommentMarker(Character.valueOf(commentMarker));
    return this;
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setCommentMarker(char).commentMarker","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.setCommentMarker(char)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
