"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.serialVersionUID","Field","2.6","private static final long serialVersionUID = 1;","No return type","private , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.FORMAT_NAME_XML","Field","* Name used to identify XML format
     * (and returned by {@link #getFormatName()}","public final static String FORMAT_NAME_XML = ""XML"";","No return type","public , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.DEFAULT_XML_PARSER_FEATURE_FLAGS","Field","* Bitfield (set of flags) of all parser features that are enabled
     * by default.","final static int DEFAULT_XML_PARSER_FEATURE_FLAGS = FromXmlParser.Feature.collectDefaults();","No return type","final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.DEFAULT_XML_GENERATOR_FEATURE_FLAGS","Field","* Bitfield (set of flags) of all generator features that are enabled
     * by default.","final static int DEFAULT_XML_GENERATOR_FEATURE_FLAGS = ToXmlGenerator.Feature.collectDefaults();","No return type","final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._xmlParserFeatures","Field","No Comment","protected int _xmlParserFeatures;","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._xmlGeneratorFeatures","Field","No Comment","protected int _xmlGeneratorFeatures;","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._xmlInputFactory","Field","non-final for setters (why are they needed again?)","protected transient XMLInputFactory _xmlInputFactory;","No return type","protected , transient ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._xmlOutputFactory","Field","No Comment","protected transient XMLOutputFactory _xmlOutputFactory;","No return type","protected , transient ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._cfgNameForTextElement","Field","No Comment","protected String _cfgNameForTextElement;","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._nameProcessor","Field","No Comment","protected XmlNameProcessor _nameProcessor;","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._jdkXmlInFactory","Field","* Hiding place for JDK-serialization unthawed factories...","protected transient String _jdkXmlInFactory;","No return type","protected , transient ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._jdkXmlOutFactory","Field","* Hiding place for JDK-serialization unthawed factories...","protected transient String _jdkXmlOutFactory;","No return type","protected , transient ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.UTF8_BOM_1","Field","No Comment","private final static byte UTF8_BOM_1 = (byte) 0xEF;","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.UTF8_BOM_2","Field","No Comment","private final static byte UTF8_BOM_2 = (byte) 0xBB;","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.UTF8_BOM_3","Field","No Comment","private final static byte UTF8_BOM_3 = (byte) 0xBF;","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_x","Field","No Comment","private final static byte BYTE_x = (byte) 'x';","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_m","Field","No Comment","private final static byte BYTE_m = (byte) 'm';","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_l","Field","No Comment","private final static byte BYTE_l = (byte) 'l';","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_D","Field","No Comment","private final static byte BYTE_D = (byte) 'D';","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_LT","Field","No Comment","private final static byte BYTE_LT = (byte) '<';","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_QMARK","Field","No Comment","private final static byte BYTE_QMARK = (byte) '?';","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_EXCL","Field","No Comment","private final static byte BYTE_EXCL = (byte) '!';","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.BYTE_HYPHEN","Field","No Comment","private final static byte BYTE_HYPHEN = (byte) '-';","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.builder()","Method","No Comment","public static XmlFactoryBuilder builder() {
    return new XmlFactoryBuilder();
}","XmlFactoryBuilder","public , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.rebuild()","Method","No Comment","@Override
public XmlFactoryBuilder rebuild() {
    return new XmlFactoryBuilder(this);
}","XmlFactoryBuilder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._initFactories(XMLInputFactory,XMLOutputFactory)","Method","No Comment","protected void _initFactories(XMLInputFactory xmlIn, XMLOutputFactory xmlOut) {
    // [dataformat-xml#326]: Better ensure namespaces get built properly, so:
    xmlOut.setProperty(XMLOutputFactory.IS_REPAIRING_NAMESPACES, Boolean.TRUE);
    // and for parser, force coalescing as well (much simpler to use)
    xmlIn.setProperty(XMLInputFactory.IS_COALESCING, Boolean.TRUE);
}","void","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._initFactories(XMLInputFactory,XMLOutputFactory).xmlIn","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory._initFactories(XMLInputFactory,XMLOutputFactory)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._initFactories(XMLInputFactory,XMLOutputFactory).xmlOut","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory._initFactories(XMLInputFactory,XMLOutputFactory)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.copy()","Method","* Note: compared to base implementation by {@link JsonFactory},
     * here the copy will actually share underlying XML input and
     * output factories, as there is no way to make copies of those.","@Override
public XmlFactory copy() {
    _checkInvalidCopy(XmlFactory.class);
    return new XmlFactory(this, null);
}","XmlFactory","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.version()","Method","No Comment","@Override
public Version version() {
    return PackageVersion.VERSION;
}","Version","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.readResolve()","Method","* Method that we need to override to actually make restoration go
     * through constructors etc.","// since JsonFactory already implemented it
@Override
protected Object readResolve() {
    if (_jdkXmlInFactory == null) {
        throw new IllegalStateException(""No XMLInputFactory class name read during JDK deserialization"");
    }
    if (_jdkXmlOutFactory == null) {
        throw new IllegalStateException(""No XMLOutputFactory class name read during JDK deserialization"");
    }
    final XMLInputFactory inf;
    XMLOutputFactory outf;
    try {
        inf = (XMLInputFactory) Class.forName(_jdkXmlInFactory).getDeclaredConstructor().newInstance();
        outf = (XMLOutputFactory) Class.forName(_jdkXmlOutFactory).getDeclaredConstructor().newInstance();
    } catch (Exception e) {
        throw new IllegalArgumentException(e);
    }
    return new XmlFactory(_objectCodec, _xmlParserFeatures, _xmlGeneratorFeatures, inf, outf, _cfgNameForTextElement);
}","Object","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.readObject(ObjectInputStream)","Method","* In addition to default serialization, which mostly works, need
     * to handle case of XML factories, hence override.","private void readObject(ObjectInputStream in) throws IOException, ClassNotFoundException {
    in.defaultReadObject();
    _jdkXmlInFactory = in.readUTF();
    _jdkXmlOutFactory = in.readUTF();
}","void","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.readObject(ObjectInputStream).in","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.readObject(ObjectInputStream)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.writeObject(ObjectOutputStream)","Method","* In addition to default serialization, which mostly works, need
     * to handle case of XML factories, hence override.","private void writeObject(ObjectOutputStream out) throws IOException {
    out.defaultWriteObject();
    out.writeUTF(_xmlInputFactory.getClass().getName());
    out.writeUTF(_xmlOutputFactory.getClass().getName());
}","void","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.writeObject(ObjectOutputStream).out","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.writeObject(ObjectOutputStream)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.setXMLTextElementName(String)","Method","* @since 2.1","public void setXMLTextElementName(String name) {
    _cfgNameForTextElement = name;
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.setXMLTextElementName(String).name","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.setXMLTextElementName(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.getXMLTextElementName()","Method","* @since 2.2","public String getXMLTextElementName() {
    return _cfgNameForTextElement;
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(FromXmlParser.Feature,boolean)","Method","* Method for enabling or disabling specified XML parser feature.","public final XmlFactory configure(FromXmlParser.Feature f, boolean state) {
    if (state) {
        enable(f);
    } else {
        disable(f);
    }
    return this;
}","XmlFactory","public , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(FromXmlParser.Feature,boolean).f","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(FromXmlParser.Feature,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(FromXmlParser.Feature,boolean).state","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(FromXmlParser.Feature,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.enable(FromXmlParser.Feature)","Method","* Method for enabling specified XML parser feature.","public XmlFactory enable(FromXmlParser.Feature f) {
    _xmlParserFeatures |= f.getMask();
    return this;
}","XmlFactory","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.enable(FromXmlParser.Feature).f","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.enable(FromXmlParser.Feature)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.disable(FromXmlParser.Feature)","Method","* Method for disabling specified XML parser feature.","public XmlFactory disable(FromXmlParser.Feature f) {
    _xmlParserFeatures &= ~f.getMask();
    return this;
}","XmlFactory","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.disable(FromXmlParser.Feature).f","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.disable(FromXmlParser.Feature)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.isEnabled(FromXmlParser.Feature)","Method","* Checked whether specified XML parser feature is enabled.","public final boolean isEnabled(FromXmlParser.Feature f) {
    return (_xmlParserFeatures & f.getMask()) != 0;
}","boolean","public , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.isEnabled(FromXmlParser.Feature).f","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.isEnabled(FromXmlParser.Feature)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.getFormatParserFeatures()","Method","No Comment","@Override
public int getFormatParserFeatures() {
    return _xmlParserFeatures;
}","int","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.getFormatGeneratorFeatures()","Method","No Comment","@Override
public int getFormatGeneratorFeatures() {
    return _xmlGeneratorFeatures;
}","int","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.getXmlNameProcessor()","Method","No Comment","public XmlNameProcessor getXmlNameProcessor() {
    return _nameProcessor;
}","XmlNameProcessor","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.setXmlNameProcessor(XmlNameProcessor)","Method","No Comment","public void setXmlNameProcessor(XmlNameProcessor processor) {
    _nameProcessor = processor;
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.setXmlNameProcessor(XmlNameProcessor).processor","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.setXmlNameProcessor(XmlNameProcessor)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(ToXmlGenerator.Feature,boolean)","Method","* Method for enabling or disabling specified XML generator feature.","public final XmlFactory configure(ToXmlGenerator.Feature f, boolean state) {
    if (state) {
        enable(f);
    } else {
        disable(f);
    }
    return this;
}","XmlFactory","public , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(ToXmlGenerator.Feature,boolean).f","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(ToXmlGenerator.Feature,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(ToXmlGenerator.Feature,boolean).state","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(ToXmlGenerator.Feature,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.enable(ToXmlGenerator.Feature)","Method","* Method for enabling specified XML generator feature.","public XmlFactory enable(ToXmlGenerator.Feature f) {
    _xmlGeneratorFeatures |= f.getMask();
    return this;
}","XmlFactory","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.enable(ToXmlGenerator.Feature).f","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.enable(ToXmlGenerator.Feature)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.disable(ToXmlGenerator.Feature)","Method","* Method for disabling specified XML generator feature.","public XmlFactory disable(ToXmlGenerator.Feature f) {
    _xmlGeneratorFeatures &= ~f.getMask();
    return this;
}","XmlFactory","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.disable(ToXmlGenerator.Feature).f","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.disable(ToXmlGenerator.Feature)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.isEnabled(ToXmlGenerator.Feature)","Method","* Check whether specified XML generator feature is enabled.","public final boolean isEnabled(ToXmlGenerator.Feature f) {
    return (_xmlGeneratorFeatures & f.getMask()) != 0;
}","boolean","public , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.isEnabled(ToXmlGenerator.Feature).f","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.isEnabled(ToXmlGenerator.Feature)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.getXMLInputFactory()","Method","@since 2.4","public XMLInputFactory getXMLInputFactory() {
    return _xmlInputFactory;
}","XMLInputFactory","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.setXMLInputFactory(XMLInputFactory)","Method","* @deprecated Since 2.12 -- should be set as part of build process
     *   (either in builder, or constructor)","@Deprecated
public void setXMLInputFactory(XMLInputFactory f) {
    _xmlInputFactory = f;
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.setXMLInputFactory(XMLInputFactory).f","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.setXMLInputFactory(XMLInputFactory)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.getXMLOutputFactory()","Method","@since 2.4","public XMLOutputFactory getXMLOutputFactory() {
    return _xmlOutputFactory;
}","XMLOutputFactory","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.setXMLOutputFactory(XMLOutputFactory)","Method","* @deprecated Since 2.12 -- should be set as part of build process
     *   (either in builder, or constructor)","@Deprecated
public void setXMLOutputFactory(XMLOutputFactory f) {
    _xmlOutputFactory = f;
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.setXMLOutputFactory(XMLOutputFactory).f","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.setXMLOutputFactory(XMLOutputFactory)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.getFormatName()","Method","* Method that returns short textual id identifying format
     * this factory supports.
     *<p>
     * Note: sub-classes should override this method; default
     * implementation will return null for all sub-classes","@Override
public String getFormatName() {
    return FORMAT_NAME_XML;
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.hasFormat(InputAccessor)","Method","No Comment","@Override
public MatchStrength hasFormat(InputAccessor acc) throws IOException {
    return hasXMLFormat(acc);
}","MatchStrength","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.hasFormat(InputAccessor).acc","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.hasFormat(InputAccessor)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.requiresCustomCodec()","Method","* XML format does require support from custom {@link ObjectCodec}
     * (that is, {@link XmlMapper}), so need to return true here.
     * 
     * @return True since XML format does require support from codec","@Override
public boolean requiresCustomCodec() {
    return true;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.canUseCharArrays()","Method","* As of 2.4, we do have actual capability for passing char arrays
     * efficiently, but unfortunately
     * have no working mechanism for recycling buffers. So we have to 
     * admit that can not make efficient use.","@Override
public boolean canUseCharArrays() {
    return false;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.getFormatReadFeatureType()","Method","No Comment","// since 2.6
@Override
public Class<FromXmlParser.Feature> getFormatReadFeatureType() {
    return FromXmlParser.Feature.class;
}","Class","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.getFormatWriteFeatureType()","Method","No Comment","// since 2.6
@Override
public Class<ToXmlGenerator.Feature> getFormatWriteFeatureType() {
    return ToXmlGenerator.Feature.class;
}","Class","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createParser(String)","Method","* Overridden just to prevent trying to optimize access via char array;
     * while nice idea, problem is that we don't have proper hooks to ensure
     * that temporary buffer gets recycled; so let's just use StringReader.","@SuppressWarnings(""resource"")
@Override
public JsonParser createParser(String content) throws IOException {
    Reader r = new StringReader(content);
    IOContext ctxt = _createContext(_createContentReference(r), true);
    if (_inputDecorator != null) {
        r = _inputDecorator.decorate(ctxt, r);
    }
    return _createParser(r, ctxt);
}","JsonParser","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createParser(String).content","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.createParser(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream)","Method","No Comment","@Override
public ToXmlGenerator createGenerator(OutputStream out) throws IOException {
    return createGenerator(out, JsonEncoding.UTF8);
}","ToXmlGenerator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream).out","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream,JsonEncoding)","Method","No Comment","@Override
public ToXmlGenerator createGenerator(OutputStream out, JsonEncoding enc) throws IOException {
    // false -> we won't manage the stream unless explicitly directed to
    final IOContext ctxt = _createContext(_createContentReference(out), false);
    ctxt.setEncoding(enc);
    return new ToXmlGenerator(ctxt, _generatorFeatures, _xmlGeneratorFeatures, _objectCodec, _createXmlWriter(ctxt, out), _nameProcessor);
}","ToXmlGenerator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream,JsonEncoding).out","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream,JsonEncoding)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream,JsonEncoding).enc","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream,JsonEncoding)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(Writer)","Method","No Comment","@Override
public ToXmlGenerator createGenerator(Writer out) throws IOException {
    final IOContext ctxt = _createContext(_createContentReference(out), false);
    return new ToXmlGenerator(ctxt, _generatorFeatures, _xmlGeneratorFeatures, _objectCodec, _createXmlWriter(ctxt, out), _nameProcessor);
}","ToXmlGenerator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(Writer).out","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(Writer)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(File,JsonEncoding)","Method","No Comment","@SuppressWarnings(""resource"")
@Override
public ToXmlGenerator createGenerator(File f, JsonEncoding enc) throws IOException {
    OutputStream out = new FileOutputStream(f);
    // true -> yes, we have to manage the stream since we created it
    final IOContext ctxt = _createContext(_createContentReference(out), true);
    ctxt.setEncoding(enc);
    return new ToXmlGenerator(ctxt, _generatorFeatures, _xmlGeneratorFeatures, _objectCodec, _createXmlWriter(ctxt, out), _nameProcessor);
}","ToXmlGenerator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(File,JsonEncoding).f","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(File,JsonEncoding)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(File,JsonEncoding).enc","Parameter_2","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(File,JsonEncoding)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createParser(XMLStreamReader)","Method","* Factory method that wraps given {@link XMLStreamReader}, usually to allow
     * partial data-binding.
     * 
     * @since 2.4","public FromXmlParser createParser(XMLStreamReader sr) throws IOException {
    // note: should NOT move parser if already pointing to START_ELEMENT
    if (sr.getEventType() != XMLStreamConstants.START_ELEMENT) {
        sr = _initializeXmlReader(sr);
    }
    // false -> not managed
    FromXmlParser xp = new FromXmlParser(_createContext(_createContentReference(sr), false), _parserFeatures, _xmlParserFeatures, _objectCodec, sr, _nameProcessor);
    if (_cfgNameForTextElement != null) {
        xp.setXMLTextElementName(_cfgNameForTextElement);
    }
    return xp;
}","FromXmlParser","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createParser(XMLStreamReader).sr","Parameter_1","Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.createParser(XMLStreamReader)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(XMLStreamWriter)","Method","* Factory method that wraps given {@link XMLStreamWriter}, usually to allow
     * incremental serialization to compose large output by serializing a sequence
     * of individual objects.
     *
     * @since 2.4","public ToXmlGenerator createGenerator(XMLStreamWriter sw) throws IOException {
    sw = _initializeXmlWriter(sw);
    IOContext ctxt = _createContext(_createContentReference(sw), false);
    return new ToXmlGenerator(ctxt, _generatorFeatures, _xmlGeneratorFeatures, _objectCodec, sw, _nameProcessor);
}","ToXmlGenerator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
