"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.asPath()","Method","No Comment","@Override
public String asPath() {
    final StringBuilder buffer = new StringBuilder();
    buffer.append('$');
    buffer.append(name);
    if (!actual) {
        if (index != WHOLE_COLLECTION) {
            buffer.append('[').append(index + 1).append(']');
        }
    } else if (index != WHOLE_COLLECTION && (getNode() == null || isCollection())) {
        buffer.append('[').append(index + 1).append(']');
    }
    return buffer.toString();
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.childIterator(NodeTest,boolean,NodePointer)","Method","No Comment","@Override
public NodeIterator childIterator(final NodeTest test, final boolean reverse, final NodePointer startWith) {
    return getValuePointer().childIterator(test, reverse, startWith);
}","NodeIterator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.childIterator(NodeTest,boolean,NodePointer).test","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.VariablePointer.childIterator(NodeTest,boolean,NodePointer)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.childIterator(NodeTest,boolean,NodePointer).reverse","Parameter_2","Belong to org.apache.commons.jxpath.ri.model.VariablePointer.childIterator(NodeTest,boolean,NodePointer)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.childIterator(NodeTest,boolean,NodePointer).startWith","Parameter_3","Belong to org.apache.commons.jxpath.ri.model.VariablePointer.childIterator(NodeTest,boolean,NodePointer)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.attributeIterator(QName)","Method","No Comment","@Override
public NodeIterator attributeIterator(final QName name) {
    return getValuePointer().attributeIterator(name);
}","NodeIterator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.attributeIterator(QName).name","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.VariablePointer.attributeIterator(QName)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.namespaceIterator()","Method","No Comment","@Override
public NodeIterator namespaceIterator() {
    return getValuePointer().namespaceIterator();
}","NodeIterator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.namespacePointer(String)","Method","No Comment","@Override
public NodePointer namespacePointer(final String name) {
    return getValuePointer().namespacePointer(name);
}","NodePointer","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.namespacePointer(String).name","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.VariablePointer.namespacePointer(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.testNode(NodeTest)","Method","No Comment","@Override
public boolean testNode(final NodeTest nodeTest) {
    return getValuePointer().testNode(nodeTest);
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.testNode(NodeTest).nodeTest","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.VariablePointer.testNode(NodeTest)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.compareChildNodePointers(NodePointer,NodePointer)","Method","No Comment","@Override
public int compareChildNodePointers(final NodePointer pointer1, final NodePointer pointer2) {
    return pointer1.getIndex() - pointer2.getIndex();
}","int","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.compareChildNodePointers(NodePointer,NodePointer).pointer1","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.VariablePointer.compareChildNodePointers(NodePointer,NodePointer)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.compareChildNodePointers(NodePointer,NodePointer).pointer2","Parameter_2","Belong to org.apache.commons.jxpath.ri.model.VariablePointer.compareChildNodePointers(NodePointer,NodePointer)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.<init>(Variables,QName)","Constructor","* Create a new VariablePointer.
     * @param variables Variables instance
     * @param name variable name","public VariablePointer(final Variables variables, final QName name) {
    super(null);
    this.variables = variables;
    this.name = name;
    actual = true;
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.<init>(Variables,QName).variables","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.VariablePointer.<init>(Variables,QName)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.<init>(Variables,QName).name","Parameter_2","Belong to org.apache.commons.jxpath.ri.model.VariablePointer.<init>(Variables,QName)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.<init>(QName)","Constructor","* Create a new (non-actual) VariablePointer.
     * @param name variable name","public VariablePointer(final QName name) {
    super(null);
    this.name = name;
    actual = false;
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.VariablePointer.<init>(QName).name","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.VariablePointer.<init>(QName)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer","Abstract Class","* Common superclass for Pointers of all kinds.  A NodePointer maps to
 * a deterministic XPath that represents the location of a node in an
 * object graph. This XPath uses only simple axes: child, namespace and
 * attribute and only simple, context-independent predicates.","Abstract Class do not obtain Source Code","No return type","public , abstract ","","org.apache.commons.jxpath.Pointer"
"org.apache.commons.jxpath.ri.model.NodePointer.serialVersionUID","Field","Serialization version","private static final long serialVersionUID = 8117201322861007777L;","No return type","private , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.WHOLE_COLLECTION","Field","Whole collection index.","public static final int WHOLE_COLLECTION = Integer.MIN_VALUE;","No return type","public , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.UNKNOWN_NAMESPACE","Field","Constant to indicate unknown namespace","public static final String UNKNOWN_NAMESPACE = ""<<unknown namespace>>"";","No return type","public , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.index","Field","Index for this NodePointer","protected int index = WHOLE_COLLECTION;","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.attribute","Field","No Comment","private boolean attribute = false;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.namespaceResolver","Field","No Comment","private NamespaceResolver namespaceResolver;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.exceptionHandler","Field","No Comment","private ExceptionHandler exceptionHandler;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.rootNode","Field","No Comment","private transient Object rootNode;","No return type","private , transient ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.parent","Field","Parent pointer","protected NodePointer parent;","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.locale","Field","Locale","protected Locale locale;","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.newNodePointer(QName,Object,Locale)","Method","* Allocates an entirely new NodePointer by iterating through all installed
     * NodePointerFactories until it finds one that can create a pointer.
     * @param name QName
     * @param bean Object
     * @param locale Locale
     * @return NodePointer","public static NodePointer newNodePointer(final QName name, final Object bean, final Locale locale) {
    NodePointer pointer;
    if (bean == null) {
        pointer = new NullPointer(name, locale);
        return pointer;
    }
    final NodePointerFactory[] factories = JXPathContextReferenceImpl.getNodePointerFactories();
    for (final NodePointerFactory element : factories) {
        pointer = element.createNodePointer(name, bean, locale);
        if (pointer != null) {
            return pointer;
        }
    }
    throw new JXPathException(""Could not allocate a NodePointer for object of "" + bean.getClass());
}","NodePointer","public , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.newNodePointer(QName,Object,Locale).name","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.newNodePointer(QName,Object,Locale)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.newNodePointer(QName,Object,Locale).bean","Parameter_2","Belong to org.apache.commons.jxpath.ri.model.NodePointer.newNodePointer(QName,Object,Locale)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.newNodePointer(QName,Object,Locale).locale","Parameter_3","Belong to org.apache.commons.jxpath.ri.model.NodePointer.newNodePointer(QName,Object,Locale)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.newChildNodePointer(NodePointer,QName,Object)","Method","* Allocates an new child NodePointer by iterating through all installed
     * NodePointerFactories until it finds one that can create a pointer.
     * @param parent pointer
     * @param name QName
     * @param bean Object
     * @return NodePointer","public static NodePointer newChildNodePointer(final NodePointer parent, final QName name, final Object bean) {
    final NodePointerFactory[] factories = JXPathContextReferenceImpl.getNodePointerFactories();
    for (final NodePointerFactory element : factories) {
        final NodePointer pointer = element.createNodePointer(parent, name, bean);
        if (pointer != null) {
            return pointer;
        }
    }
    throw new JXPathException(""Could not allocate a NodePointer for object of "" + bean.getClass());
}","NodePointer","public , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.newChildNodePointer(NodePointer,QName,Object).parent","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.newChildNodePointer(NodePointer,QName,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.newChildNodePointer(NodePointer,QName,Object).name","Parameter_2","Belong to org.apache.commons.jxpath.ri.model.NodePointer.newChildNodePointer(NodePointer,QName,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.newChildNodePointer(NodePointer,QName,Object).bean","Parameter_3","Belong to org.apache.commons.jxpath.ri.model.NodePointer.newChildNodePointer(NodePointer,QName,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getNamespaceResolver()","Method","* Gets the NamespaceResolver associated with this NodePointer.
     * @return NamespaceResolver","public NamespaceResolver getNamespaceResolver() {
    if (namespaceResolver == null && parent != null) {
        namespaceResolver = parent.getNamespaceResolver();
    }
    return namespaceResolver;
}","NamespaceResolver","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.setNamespaceResolver(NamespaceResolver)","Method","* Sets the NamespaceResolver for this NodePointer.
     * @param namespaceResolver NamespaceResolver","public void setNamespaceResolver(final NamespaceResolver namespaceResolver) {
    this.namespaceResolver = namespaceResolver;
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.setNamespaceResolver(NamespaceResolver).namespaceResolver","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.setNamespaceResolver(NamespaceResolver)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getParent()","Method","* Gets the parent pointer.
     * @return NodePointer","public NodePointer getParent() {
    NodePointer pointer = parent;
    while (pointer != null && pointer.isContainer()) {
        pointer = pointer.getImmediateParentPointer();
    }
    return pointer;
}","NodePointer","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getImmediateParentPointer()","Method","* Gets the immediate parent pointer.
     * @return NodePointer","public NodePointer getImmediateParentPointer() {
    return parent;
}","NodePointer","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.setAttribute(boolean)","Method","* Sets to true if the pointer represents the ""attribute::"" axis.
     * @param attribute boolean","public void setAttribute(final boolean attribute) {
    this.attribute = attribute;
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.setAttribute(boolean).attribute","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.setAttribute(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.isAttribute()","Method","* Returns true if the pointer represents the ""attribute::"" axis.
     * @return boolean","public boolean isAttribute() {
    return attribute;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.isRoot()","Method","* Returns true if this Pointer has no parent.
     * @return boolean","public boolean isRoot() {
    return parent == null;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.isLeaf()","Abstract Method","* If true, this node does not have children
     * @return boolean","public abstract boolean isLeaf();","boolean","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.isNode()","Method","* Learn whether this pointer is considered to be a node.
     * @return boolean
     * @deprecated Please use !isContainer()","@Deprecated
public boolean isNode() {
    return !isContainer();
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.isContainer()","Method","* If true, this node is auxiliary and can only be used as an intermediate in
     * the chain of pointers.
     * @return boolean","public boolean isContainer() {
    return false;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getIndex()","Method","* If the pointer represents a collection, the index identifies
     * an element of that collection.  The default value of {@code index}
     * is {@code WHOLE_COLLECTION}, which just means that the pointer
     * is not indexed at all.
     * Note: the index on NodePointer starts with 0, not 1.
     * @return int","public int getIndex() {
    return index;
}","int","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.setIndex(int)","Method","* Sets the index of this NodePointer.
     * @param index int","public void setIndex(final int index) {
    this.index = index;
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.setIndex(int).index","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.setIndex(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.isCollection()","Abstract Method","* Returns {@code true} if the value of the pointer is an array or
     * a Collection.
     * @return boolean","public abstract boolean isCollection();","boolean","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getLength()","Abstract Method","* If the pointer represents a collection (or collection element),
     * returns the length of the collection.
     * Otherwise returns 1 (even if the value is null).
     * @return int","public abstract int getLength();","int","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getValue()","Method","* By default, returns {@code getNode()}, can be overridden to
     * return a ""canonical"" value, like for instance a DOM element should
     * return its string value.
     * @return Object value","@Override
public Object getValue() {
    final NodePointer valuePointer = getValuePointer();
    if (valuePointer != this) {
        return valuePointer.getValue();
    }
    // Default behavior is to return the same as getNode()
    return getNode();
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getValuePointer()","Method","* If this pointer manages a transparent container, like a variable,
     * this method returns the pointer to the contents.
     * Only an auxiliary (non-node) pointer can (and should) return a
     * value pointer other than itself.
     * Note that you probably don't want to override
     * {@code getValuePointer()} directly.  Override the
     * {@code getImmediateValuePointer()} method instead.  The
     * {@code getValuePointer()} method is calls
     * {@code getImmediateValuePointer()} and, if the result is not
     * {@code this}, invokes {@code getValuePointer()} recursively.
     * The idea here is to open all nested containers. Let's say we have a
     * container within a container within a container. The
     * {@code getValuePointer()} method should then open all those
     * containers and return the pointer to the ultimate contents. It does so
     * with the above recursion.
     * @return NodePointer","public NodePointer getValuePointer() {
    final NodePointer ivp = getImmediateValuePointer();
    return ivp == this ? this : ivp.getValuePointer();
}","NodePointer","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getImmediateValuePointer()","Method","* @see #getValuePointer()
     * @return NodePointer is either {@code this} or a pointer
     *   for the immediately contained value.","public NodePointer getImmediateValuePointer() {
    return this;
}","NodePointer","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.isActual()","Method","* An actual pointer points to an existing part of an object graph, even
     * if it is null. A non-actual pointer represents a part that does not exist
     * at all.
     * For instance consider the pointer ""/address/street"".
     * If both <em>address</em> and <em>street</em> are not null,
     * the pointer is actual.
     * If <em>address</em> is not null, but <em>street</em> is null,
     * the pointer is still actual.
     * If <em>address</em> is null, the pointer is not actual.
     * (In JavaBeans) if <em>address</em> is not a property of the root bean,
     * a Pointer for this path cannot be obtained at all - actual or otherwise.
     * @return boolean","public boolean isActual() {
    return index == WHOLE_COLLECTION || index >= 0 && index < getLength();
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getName()","Abstract Method","* Returns the name of this node. Can be null.
     * @return QName","public abstract QName getName();","QName","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getBaseValue()","Abstract Method","* Returns the value represented by the pointer before indexing.
     * So, if the node represents an element of a collection, this
     * method returns the collection itself.
     * @return Object value","public abstract Object getBaseValue();","Object","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getNodeValue()","Method","* Returns the object the pointer points to; does not convert it
     * to a ""canonical"" type.
     * @return Object node value
     * @deprecated 1.1 Please use getNode()","@Deprecated
public Object getNodeValue() {
    return getNode();
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getNode()","Method","* Returns the object the pointer points to; does not convert it
     * to a ""canonical"" type. Opens containers, properties etc and returns
     * the ultimate contents.
     * @return Object node","@Override
public Object getNode() {
    return getValuePointer().getImmediateNode();
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getRootNode()","Method","* Gets the root node.
     * @return Object value of this pointer's root (top parent).","@Override
public synchronized Object getRootNode() {
    if (rootNode == null) {
        rootNode = parent == null ? getImmediateNode() : parent.getRootNode();
    }
    return rootNode;
}","Object","public , synchronized ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getImmediateNode()","Abstract Method","* Returns the object the pointer points to; does not convert it
     * to a ""canonical"" type.
     * @return Object node","public abstract Object getImmediateNode();","Object","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.setValue(Object)","Abstract Method","* Converts the value to the required type and changes the corresponding
     * object to that value.
     * @param value the value to set","@Override
public abstract void setValue(Object value);","void","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.setValue(Object).value","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.setValue(Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.compareChildNodePointers(NodePointer,NodePointer)","Abstract Method","* Compares two child NodePointers and returns a positive number,
     * zero or a positive number according to the order of the pointers.
     * @param pointer1 first pointer to be compared
     * @param pointer2 second pointer to be compared
     * @return int per Java comparison conventions","public abstract int compareChildNodePointers(NodePointer pointer1, NodePointer pointer2);","int","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.compareChildNodePointers(NodePointer,NodePointer).pointer1","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.compareChildNodePointers(NodePointer,NodePointer)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.compareChildNodePointers(NodePointer,NodePointer).pointer2","Parameter_2","Belong to org.apache.commons.jxpath.ri.model.NodePointer.compareChildNodePointers(NodePointer,NodePointer)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.testNode(NodeTest)","Method","* Checks if this Pointer matches the supplied NodeTest.
     * @param test the NodeTest to execute
     * @return true if a match","public boolean testNode(final NodeTest test) {
    if (test == null) {
        return true;
    }
    if (test instanceof NodeNameTest) {
        if (isContainer()) {
            return false;
        }
        final NodeNameTest nodeNameTest = (NodeNameTest) test;
        final QName testName = nodeNameTest.getNodeName();
        final QName nodeName = getName();
        if (nodeName == null) {
            return false;
        }
        final String testPrefix = testName.getPrefix();
        final String nodePrefix = nodeName.getPrefix();
        if (!safeEquals(testPrefix, nodePrefix)) {
            final String testNS = getNamespaceURI(testPrefix);
            final String nodeNS = getNamespaceURI(nodePrefix);
            if (!safeEquals(testNS, nodeNS)) {
                return false;
            }
        }
        if (nodeNameTest.isWildcard()) {
            return true;
        }
        return testName.getName().equals(nodeName.getName());
    }
    return test instanceof NodeTypeTest && ((NodeTypeTest) test).getNodeType() == Compiler.NODE_TYPE_NODE && isNode();
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.testNode(NodeTest).test","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.testNode(NodeTest)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createPath(JXPathContext,Object)","Method","*  Called directly by JXPathContext. Must create path and
     *  set value.
     *  @param context the owning JXPathContext
     *  @param value the new value to set
     *  @return created NodePointer","public NodePointer createPath(final JXPathContext context, final Object value) {
    setValue(value);
    return this;
}","NodePointer","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createPath(JXPathContext,Object).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.createPath(JXPathContext,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createPath(JXPathContext,Object).value","Parameter_2","Belong to org.apache.commons.jxpath.ri.model.NodePointer.createPath(JXPathContext,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.remove()","Method","* Remove the node of the object graph this pointer points to.","public void remove() {
    // It is a no-op
    //        System.err.println(""REMOVING: "" + asPath() + "" "" + getClass());
    //        printPointerChain();
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createPath(JXPathContext)","Method","* Called by a child pointer when it needs to create a parent object.
     * Must create an object described by this pointer and return
     * a new pointer that properly describes the new object.
     * @param context the owning JXPathContext
     * @return created NodePointer","public NodePointer createPath(final JXPathContext context) {
    return this;
}","NodePointer","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createPath(JXPathContext).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.createPath(JXPathContext)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int,Object)","Method","* Called by a child pointer if that child needs to assign the value
     * supplied in the createPath(context, value) call to a non-existent
     * node. This method may have to expand the collection in order to assign
     * the element.
     * @param context the owning JXPathCOntext
     * @param name the QName at which a child should be created
     * @param index child index.
     * @param value node value to set
     * @return created NodePointer","public NodePointer createChild(final JXPathContext context, final QName name, final int index, final Object value) {
    throw new JXPathException(""Cannot create an object for path "" + asPath() + ""/"" + name + ""["" + (index + 1) + ""]"" + "", operation is not allowed for this type of node"");
}","NodePointer","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int,Object).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int,Object).name","Parameter_2","Belong to org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int,Object).index","Parameter_3","Belong to org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int,Object).value","Parameter_4","Belong to org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int)","Method","* Called by a child pointer when it needs to create a parent object for a
     * non-existent collection element. It may have to expand the collection,
     * then create an element object and return a new pointer describing the
     * newly created element.
     * @param context the owning JXPathCOntext
     * @param name the QName at which a child should be created
     * @param index child index.
     * @return created NodePointer","public NodePointer createChild(final JXPathContext context, final QName name, final int index) {
    throw new JXPathException(""Cannot create an object for path "" + asPath() + ""/"" + name + ""["" + (index + 1) + ""]"" + "", operation is not allowed for this type of node"");
}","NodePointer","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
